date,stock_id,open,max,min,close,adj_close,Trading_Volume
2015-01-05,5269,163.4980926513672,166.82508850097656,163.02281188964844,166.82508850097656,138.48370361328125,486024
2015-01-06,5269,166.82508850097656,166.82508850097656,163.02281188964844,163.973388671875,136.116455078125,472348
2015-01-07,5269,163.973388671875,165.87452697753906,162.07225036621094,165.3992462158203,137.30006408691406,518636
2015-01-08,5269,166.3498077392578,167.30038452148438,158.74525451660156,162.5475311279297,134.93280029296875,1022544
2015-01-09,5269,163.4980926513672,164.9239501953125,160.64639282226562,161.59695434570312,134.14373779296875,540728
2015-01-12,5269,159.69581604003906,161.12167358398438,154.94296264648438,157.794677734375,130.9874267578125,612264
2015-01-13,5269,157.794677734375,161.12167358398438,156.3688201904297,157.794677734375,130.9874267578125,508116
2015-01-14,5269,157.794677734375,159.69581604003906,155.89353942871094,159.2205352783203,132.1710662841797,337692
2015-01-15,5269,157.794677734375,159.2205352783203,155.89353942871094,156.3688201904297,129.8037872314453,289300
2015-01-16,5269,156.3688201904297,156.84410095214844,150.1901092529297,152.56654357910156,126.64747619628906,681696
2015-01-19,5269,153.99240112304688,154.46768188476562,148.28897094726562,148.76425170898438,123.49114227294922,477608
2015-01-20,5269,148.76425170898438,155.89353942871094,148.76425170898438,155.89353942871094,129.40927124023438,510220
2015-01-21,5269,155.89353942871094,155.89353942871094,152.09124755859375,152.56654357910156,126.64747619628906,361888
2015-01-22,5269,153.51710510253906,154.94296264648438,152.56654357910156,153.51710510253906,127.43656158447266,447100
2015-01-23,5269,155.41824340820312,155.41824340820312,152.09124755859375,152.56654357910156,126.64747619628906,357680
2015-01-26,5269,153.0418243408203,158.74525451660156,152.56654357910156,154.94296264648438,128.62013244628906,760596
2015-01-27,5269,154.94296264648438,156.3688201904297,153.0418243408203,153.99240112304688,127.83111572265625,304028
2015-01-28,5269,152.56654357910156,154.94296264648438,152.56654357910156,153.99240112304688,127.83111572265625,209348
2015-01-29,5269,152.56654357910156,153.0418243408203,147.33840942382812,149.71482849121094,124.28019714355469,675384
2015-01-30,5269,150.6654052734375,151.615966796875,148.76425170898438,150.1901092529297,124.6747817993164,375564
2015-02-02,5269,150.1901092529297,150.1901092529297,145.437255859375,148.28897094726562,123.09661102294922,434476
2015-02-03,5269,148.28897094726562,149.2395477294922,145.9125518798828,147.81369018554688,122.70207214355469,270364
2015-02-04,5269,148.76425170898438,153.99240112304688,148.76425170898438,150.1901092529297,124.6747817993164,553352
2015-02-05,5269,148.28897094726562,153.0418243408203,147.81369018554688,150.1901092529297,124.6747817993164,287196
2015-02-06,5269,150.1901092529297,150.1901092529297,147.81369018554688,148.28897094726562,123.09661102294922,203036
2015-02-09,5269,148.28897094726562,149.2395477294922,146.8631134033203,148.28897094726562,123.09661102294922,239856
2015-02-10,5269,148.28897094726562,148.76425170898438,142.11026000976562,144.96197509765625,120.33482360839844,906824
2015-02-11,5269,149.2395477294922,150.1901092529297,144.96197509765625,145.9125518798828,121.12391662597656,548092
2015-02-12,5269,145.9125518798828,146.38783264160156,143.53611755371094,145.437255859375,120.72936248779297,286144
2015-02-13,5269,145.437255859375,146.8631134033203,144.4866943359375,145.437255859375,120.72936248779297,250376
2015-02-24,5269,146.38783264160156,147.81369018554688,146.38783264160156,147.81369018554688,122.70207214355469,240908
2015-02-25,5269,149.2395477294922,157.794677734375,149.2395477294922,157.794677734375,130.9874267578125,842652
2015-02-26,5269,160.64639282226562,163.4980926513672,159.2205352783203,161.12167358398438,133.74920654296875,2649988
