date,stock_id,open,max,min,close,adj_close,Trading_Volume
2015-01-05,8046,41.5,41.599998474121094,40.849998474121094,41.29999923706055,30.76097869873047,518000
2015-01-06,8046,40.95000076293945,41.54999923706055,40.849998474121094,40.900001525878906,30.46305274963379,1063000
2015-01-07,8046,40.900001525878906,41.099998474121094,40.650001525878906,40.70000076293945,30.3140926361084,967000
2015-01-08,8046,40.79999923706055,42.04999923706055,40.79999923706055,41.849998474121094,31.170621871948242,4809000
2015-01-09,8046,41.900001525878906,41.900001525878906,41.0,41.0,30.537534713745117,2560000
2015-01-12,8046,41.0,41.150001525878906,40.650001525878906,40.650001525878906,30.27684783935547,1200000
2015-01-13,8046,40.650001525878906,41.25,40.650001525878906,41.25,30.723737716674805,793000
2015-01-14,8046,41.45000076293945,41.75,40.900001525878906,41.70000076293945,31.058902740478516,1356000
2015-01-15,8046,42.29999923706055,44.5,42.150001525878906,43.650001525878906,32.51130294799805,11963000
2015-01-16,8046,44.0,44.04999923706055,41.900001525878906,41.900001525878906,31.207868576049805,4862000
2015-01-19,8046,42.900001525878906,42.900001525878906,41.20000076293945,41.400001525878906,30.835460662841797,1856000
2015-01-20,8046,41.70000076293945,42.599998474121094,41.70000076293945,42.20000076293945,31.431310653686523,1490000
2015-01-21,8046,42.400001525878906,43.099998474121094,42.29999923706055,42.650001525878906,31.7664852142334,1617000
2015-01-22,8046,42.70000076293945,43.099998474121094,42.54999923706055,42.54999923706055,31.691997528076172,1156000
2015-01-23,8046,43.5,44.20000076293945,42.900001525878906,44.099998474121094,32.84646987915039,6074000
2015-01-26,8046,44.0,44.04999923706055,43.150001525878906,43.29999923706055,32.250614166259766,3968000
2015-01-27,8046,43.849998474121094,45.900001525878906,43.54999923706055,45.20000076293945,33.665767669677734,8096000
2015-01-28,8046,44.900001525878906,45.900001525878906,44.599998474121094,44.95000076293945,33.47956085205078,6740000
2015-01-29,8046,45.29999923706055,45.5,44.45000076293945,44.54999923706055,33.18163299560547,3103000
2015-01-30,8046,44.79999923706055,45.400001525878906,44.5,44.599998474121094,33.21887969970703,2479000
2015-02-02,8046,45.0,45.150001525878906,43.900001525878906,43.95000076293945,32.73474884033203,2044000
2015-02-03,8046,44.20000076293945,44.650001525878906,44.099998474121094,44.20000076293945,32.92094421386719,1674000
2015-02-04,8046,44.79999923706055,46.0,44.400001525878906,45.20000076293945,33.665767669677734,5418000
2015-02-05,8046,45.20000076293945,45.20000076293945,44.650001525878906,45.0,33.51680374145508,1426000
2015-02-06,8046,45.20000076293945,45.20000076293945,44.400001525878906,44.400001525878906,33.06991195678711,1076000
2015-02-09,8046,44.599998474121094,44.599998474121094,43.900001525878906,43.900001525878906,32.697505950927734,945000
2015-02-10,8046,44.0,44.400001525878906,42.70000076293945,42.849998474121094,31.91543960571289,2435000
2015-02-11,8046,43.04999923706055,43.349998474121094,42.599998474121094,42.599998474121094,31.729238510131836,1727000
2015-02-12,8046,42.79999923706055,43.099998474121094,42.70000076293945,43.099998474121094,32.10164260864258,998000
2015-02-13,8046,43.29999923706055,43.349998474121094,43.0,43.150001525878906,32.13888931274414,847000
2015-02-24,8046,43.5,43.75,43.150001525878906,43.20000076293945,32.1761360168457,1905000
2015-02-25,8046,43.599998474121094,45.25,43.54999923706055,44.599998474121094,33.21887969970703,3313000
2015-02-26,8046,44.70000076293945,45.0,44.20000076293945,44.29999923706055,32.99542999267578,1168000
2015-03-02,8046,44.5,44.599998474121094,44.099998474121094,44.099998474121094,32.84646987915039,1372000
2015-03-03,8046,44.5,44.599998474121094,44.150001525878906,44.150001525878906,32.88370895385742,1105000
2015-03-04,8046,44.20000076293945,45.099998474121094,44.20000076293945,45.0,33.51680374145508,2157000
2015-03-05,8046,45.20000076293945,45.599998474121094,44.75,44.79999923706055,33.367835998535156,2986000
