date,stock_id,open,max,min,close,adj_close,Trading_Volume
2015-01-05,9910,56.406333923339844,56.52360153198242,55.526817321777344,55.99589157104492,39.00654602050781,1476947
2015-01-06,9910,55.58544921875,55.99589157104492,54.999107360839844,55.99589157104492,39.00654602050781,584980
2015-01-07,9910,55.11637496948242,55.4095458984375,53.88505172729492,53.943687438964844,37.576988220214844,1195543
2015-01-08,9910,54.354129791259766,57.696292877197266,53.943687438964844,55.526817321777344,38.67979049682617,1311515
2015-01-09,9910,55.702720642089844,56.582237243652344,55.64408493041992,55.878623962402344,38.92485809326172,1154611
2015-01-12,9910,56.2890625,57.40311813354492,55.702720642089844,56.69950485229492,39.49667739868164,2276818
2015-01-13,9910,56.69950485229492,56.934043884277344,56.2890625,56.4649658203125,39.33330535888672,1407022
2015-01-14,9910,56.4649658203125,58.63444137573242,56.4649658203125,57.696292877197266,40.191036224365234,2099448
2015-01-15,9910,57.75492477416992,59.220787048339844,57.461753845214844,58.9276123046875,41.048770904541016,2652024
2015-01-16,9910,58.9276123046875,62.15250778198242,58.63444137573242,58.9276123046875,41.048770904541016,4154554
2015-01-19,9910,59.51395797729492,60.39347457885742,59.220787048339844,59.807132720947266,41.66144561767578,1529817
2015-01-20,9910,59.807132720947266,60.39347457885742,59.220787048339844,59.51395797729492,41.457218170166016,965302
2015-01-21,9910,59.51395797729492,63.618370056152344,59.51395797729492,63.618370056152344,44.31633758544922,4122150
2015-01-22,9910,64.49788665771484,67.42961120605469,63.91154098510742,66.25691986083984,46.15433883666992,4258589
2015-01-23,9910,66.25691986083984,66.55009460449219,65.084228515625,65.9637451171875,45.95011520385742,1656023
2015-01-26,9910,65.9637451171875,68.01595306396484,65.084228515625,65.37740325927734,45.54167175292969,1729358
2015-01-27,9910,65.67057800292969,67.42961120605469,65.084228515625,67.42961120605469,46.97123336791992,2459305
2015-01-28,9910,67.42961120605469,67.7227783203125,65.67057800292969,65.9637451171875,45.95011520385742,1649201
2015-01-29,9910,66.84326171875,67.42961120605469,65.67057800292969,65.9637451171875,45.95011520385742,1007940
2015-01-30,9910,66.55009460449219,70.361328125,66.25691986083984,69.4818115234375,48.40079116821289,3549108
2015-02-02,9910,70.361328125,70.361328125,65.67057800292969,65.9637451171875,45.95011520385742,3039169
2015-02-03,9910,66.84326171875,67.42961120605469,65.37740325927734,65.9637451171875,45.95011520385742,1570749
2015-02-04,9910,66.25691986083984,69.18864440917969,66.25691986083984,66.25691986083984,46.15433883666992,2819162
2015-02-05,9910,66.84326171875,68.602294921875,66.84326171875,68.602294921875,47.788124084472656,1681605
2015-02-06,9910,69.18864440917969,69.18864440917969,67.13643646240234,67.7227783203125,47.175453186035156,973830
2015-02-09,9910,67.7227783203125,71.53401947021484,67.42961120605469,70.06816101074219,48.80923843383789,3598567
2015-02-10,9910,70.06816101074219,71.2408447265625,66.25691986083984,67.42961120605469,46.97123336791992,3315457
2015-02-11,9910,68.602294921875,72.120361328125,68.602294921875,72.120361328125,50.238792419433594,5831043
2015-02-12,9910,72.120361328125,77.10429382324219,71.82719421386719,77.10429382324219,53.71058654785156,7756533
2015-02-13,9910,77.10429382324219,78.57015228271484,71.82719421386719,72.41353607177734,50.443023681640625,8268177
2015-02-24,9910,72.9998779296875,77.3974609375,72.70671081542969,77.3974609375,53.9148063659668,4318281
2015-02-25,9910,78.2769775390625,80.91552734375,75.05208587646484,77.69063568115234,54.11902618408203,5672433
2015-02-26,9910,78.2769775390625,78.86332702636719,76.5179443359375,76.81111907958984,53.50636291503906,2875443
2015-03-02,9910,77.98381042480469,79.74284362792969,76.22477722167969,79.156494140625,55.14013671875,2889086
2015-03-03,9910,80.32918548583984,82.674560546875,79.74284362792969,80.62236022949219,56.161258697509766,4154554
2015-03-04,9910,81.50187683105469,83.26091003417969,80.91552734375,82.08821868896484,57.18236541748047,4238123
2015-03-05,9910,82.674560546875,82.674560546875,79.44966888427734,81.50187683105469,56.773921966552734,3136381
2015-03-06,9910,82.08821868896484,82.08821868896484,79.74284362792969,80.62236022949219,56.161258697509766,2742415
2015-03-09,9910,80.62236022949219,82.08821868896484,80.0360107421875,81.7950439453125,56.97814178466797,2464421
2015-03-10,9910,81.50187683105469,82.674560546875,80.91552734375,82.674560546875,57.59080123901367,2711716
2015-03-11,9910,81.7950439453125,83.84725189208984,81.7950439453125,83.5540771484375,58.20348358154297,4006177
2015-03-12,9910,83.84725189208984,88.24483489990234,83.84725189208984,87.65849304199219,61.0626106262207,6192606
2015-03-13,9910,88.8311767578125,92.64241790771484,88.24483489990234,92.64241790771484,64.53438568115234,5684372
2015-03-16,9910,92.05607604980469,92.05607604980469,88.53800964355469,88.8311767578125,61.87949752807617,3286464
2015-03-17,9910,89.41752624511719,92.05607604980469,87.0721435546875,88.8311767578125,61.87949752807617,3912376
2015-03-18,9910,89.12435150146484,90.88338470458984,88.53800964355469,90.5902099609375,63.10483169555664,2520702
2015-03-19,9910,90.88338470458984,92.05607604980469,89.41752624511719,90.88338470458984,63.309043884277344,2742415
