date,stock_id,open,max,min,close,adj_close,Trading_Volume
2015-01-05,5880,10.766633033752441,10.7998628616333,10.700172424316406,10.700172424316406,7.419491291046143,7071848
2015-01-06,5880,10.700172424316406,10.700172424316406,10.633711814880371,10.633711814880371,7.373407363891602,19274548
2015-01-07,5880,10.633711814880371,10.700172424316406,10.633711814880371,10.633711814880371,7.373407363891602,8597562
2015-01-08,5880,10.700172424316406,10.733403205871582,10.66694164276123,10.733403205871582,7.442534446716309,8000216
2015-01-09,5880,10.766633033752441,10.7998628616333,10.700172424316406,10.766633033752441,7.465576171875,5219625
2015-01-12,5880,10.700172424316406,10.733403205871582,10.66694164276123,10.700172424316406,7.419491291046143,3716482
2015-01-13,5880,10.700172424316406,10.7998628616333,10.66694164276123,10.7998628616333,7.488615989685059,7700791
2015-01-14,5880,10.766633033752441,10.766633033752441,10.66694164276123,10.66694164276123,7.396450519561768,7612017
2015-01-15,5880,10.766633033752441,10.766633033752441,10.66694164276123,10.66694164276123,7.396450519561768,6566286
2015-01-16,5880,10.66694164276123,10.733403205871582,10.633711814880371,10.733403205871582,7.442534446716309,11567738
2015-01-19,5880,10.766633033752441,10.7998628616333,10.66694164276123,10.733403205871582,7.442534446716309,7311087
2015-01-20,5880,10.700172424316406,10.733403205871582,10.66694164276123,10.700172424316406,7.419491291046143,7008653
2015-01-21,5880,10.733403205871582,10.766633033752441,10.66694164276123,10.766633033752441,7.465576171875,8731475
2015-01-22,5880,10.766633033752441,10.766633033752441,10.700172424316406,10.733403205871582,7.442534446716309,11248752
2015-01-23,5880,10.766633033752441,10.7998628616333,10.733403205871582,10.7998628616333,7.488615989685059,20598639
2015-01-26,5880,10.7998628616333,10.7998628616333,10.733403205871582,10.766633033752441,7.465576171875,12453976
2015-01-27,5880,10.7998628616333,10.7998628616333,10.733403205871582,10.7998628616333,7.488615989685059,15228548
2015-01-28,5880,10.766633033752441,10.7998628616333,10.733403205871582,10.766633033752441,7.465576171875,15129241
2015-01-29,5880,10.733403205871582,10.766633033752441,10.733403205871582,10.766633033752441,7.465576171875,22124352
2015-01-30,5880,10.766633033752441,10.833093643188477,10.766633033752441,10.833093643188477,7.511660099029541,20217963
2015-02-02,5880,10.826786994934082,10.860410690307617,10.793164253234863,10.860410690307617,7.5306010246276855,21420988
2015-02-03,5880,10.860410690307617,10.860410690307617,10.793164253234863,10.826786994934082,7.50728702545166,14700999
2015-02-04,5880,10.826786994934082,10.860410690307617,10.793164253234863,10.860410690307617,7.5306010246276855,24807006
2015-02-05,5880,10.860410690307617,10.860410690307617,10.826786994934082,10.860410690307617,7.5306010246276855,13172309
2015-02-06,5880,10.860410690307617,10.860410690307617,10.793164253234863,10.860410690307617,7.5306010246276855,11967796
2015-02-09,5880,10.826786994934082,10.860410690307617,10.793164253234863,10.860410690307617,7.5306010246276855,6346739
2015-02-10,5880,10.826786994934082,10.860410690307617,10.793164253234863,10.860410690307617,7.5306010246276855,9414528
2015-02-11,5880,10.860410690307617,10.860410690307617,10.826786994934082,10.860410690307617,7.5306010246276855,9096298
2015-02-12,5880,10.826786994934082,10.860410690307617,10.826786994934082,10.860410690307617,7.5306010246276855,8659105
2015-02-13,5880,10.860410690307617,10.860410690307617,10.826786994934082,10.826786994934082,7.50728702545166,13178257
2015-02-24,5880,10.826786994934082,10.860410690307617,10.793164253234863,10.826786994934082,7.50728702545166,27602664
2015-02-25,5880,10.826786994934082,10.860410690307617,10.793164253234863,10.860410690307617,7.5306010246276855,24905152
2015-02-26,5880,10.860410690307617,10.860410690307617,10.793164253234863,10.860410690307617,7.5306010246276855,27300793
2015-03-02,5880,10.826786994934082,10.860410690307617,10.793164253234863,10.860410690307617,7.5306010246276855,19309374
2015-03-03,5880,10.860410690307617,10.860410690307617,10.793164253234863,10.826786994934082,7.50728702545166,14831859
2015-03-04,5880,10.826786994934082,10.826786994934082,10.793164253234863,10.826786994934082,7.50728702545166,10791538
2015-03-05,5880,10.826786994934082,10.826786994934082,10.793164253234863,10.793164253234863,7.483972549438477,16842354
2015-03-06,5880,10.793164253234863,10.826786994934082,10.793164253234863,10.826786994934082,7.50728702545166,12418373
2015-03-09,5880,10.793164253234863,10.826786994934082,10.759539604187012,10.793164253234863,7.483972549438477,14031825
2015-03-10,5880,10.793164253234863,10.826786994934082,10.759539604187012,10.759539604187012,7.460657596588135,14866061
2015-03-11,5880,10.759539604187012,10.793164253234863,10.725916862487793,10.725916862487793,7.437343597412109,22116928
2015-03-12,5880,10.725916862487793,10.793164253234863,10.725916862487793,10.759539604187012,7.460657596588135,28352139
2015-03-13,5880,10.759539604187012,10.793164253234863,10.725916862487793,10.725916862487793,7.437343597412109,15850490
