date,stock_id,type,value,origin_name
2015-03-31,2317,IncomeBeforeIncomeTax,40247500000.0,稅前淨利(淨損)
2015-03-31,2317,NetIncome,31259600000.0,本期淨利(淨損)
2015-03-31,2317,OtherComprehensiveIncome,-16644283000.0,其他綜合損益（淨額）
2015-03-31,2317,TAX,8987977000.0,所得稅費用（利益）
2015-03-31,2317,IncomeAfterTaxes,31259557000.0,本期淨利（淨損）
2015-03-31,2317,TotalConsolidatedProfitForThePeriod,14615274000.0,本期綜合損益總額
2015-03-31,2317,EquityAttributableToOwnersOfParent,30385267000.0,淨利（淨損）歸屬於母公司業主
2015-03-31,2317,NoncontrollingInterests,874290000.0,淨利（淨損）歸屬於非控制權益
2015-03-31,2317,OperatingIncome,38602603000.0,營業利益（損失）
2015-03-31,2317,TotalNonoperatingIncomeAndExpense,1644931000.0,營業外收入及支出
2015-03-31,2317,CostOfGoodsSold,941699063000.0,營業成本
2015-03-31,2317,Revenue,1014122421000.0,營業收入
2015-03-31,2317,GrossProfit,72423358000.0,營業毛利（毛損）
2015-03-31,2317,OperatingExpenses,33820755000.0,營業費用
2015-03-31,2317,PreTaxIncome,40247534000.0,稅前淨利（淨損）
2015-03-31,2317,ComprehensiveIncomeConsolidatedNetIncomeAttributedNonControllingInterest,-56167000.0,綜合損益總額歸屬於非控制權益
2015-03-31,2317,IncomeFromContinuingOperations,31259557000.0,繼續營業單位本期淨利（淨損）
2015-03-31,2317,EPS,2.05,基本每股盈餘
2015-06-30,2317,IncomeBeforeIncomeTax,40537700000.0,稅前淨利(淨損)
2015-06-30,2317,NetIncome,26393700000.0,本期淨利(淨損)
2015-06-30,2317,OtherComprehensiveIncome,-10812244000.0,其他綜合損益（淨額）
2015-06-30,2317,TAX,14144048000.0,所得稅費用（利益）
2015-06-30,2317,IncomeAfterTaxes,26393678000.0,本期淨利（淨損）
2015-06-30,2317,TotalConsolidatedProfitForThePeriod,15581434000.0,本期綜合損益總額
2015-06-30,2317,EquityAttributableToOwnersOfParent,25689564000.0,淨利（淨損）歸屬於母公司業主
2015-06-30,2317,NoncontrollingInterests,704114000.0,淨利（淨損）歸屬於非控制權益
2015-06-30,2317,OperatingIncome,33110917000.0,營業利益（損失）
2015-06-30,2317,TotalNonoperatingIncomeAndExpense,7426809000.0,營業外收入及支出
2015-06-30,2317,CostOfGoodsSold,902666331000.0,營業成本
2015-06-30,2317,Revenue,972708221000.0,營業收入
2015-06-30,2317,GrossProfit,70041890000.0,營業毛利（毛損）
2015-06-30,2317,OperatingExpenses,36930973000.0,營業費用
2015-06-30,2317,PreTaxIncome,40537726000.0,稅前淨利（淨損）
2015-06-30,2317,ComprehensiveIncomeConsolidatedNetIncomeAttributedNonControllingInterest,-2009589000.0,綜合損益總額歸屬於非控制權益
2015-06-30,2317,IncomeFromContinuingOperations,26393678000.0,繼續營業單位本期淨利（淨損）
2015-06-30,2317,EPS,1.65,基本每股盈餘
2015-09-30,2317,IncomeBeforeIncomeTax,47833800000.0,稅前淨利(淨損)
2015-09-30,2317,NetIncome,38858100000.0,本期淨利(淨損)
2015-09-30,2317,OtherComprehensiveIncome,17685578000.0,其他綜合損益（淨額）
2015-09-30,2317,TAX,8975747000.0,所得稅費用（利益）
2015-09-30,2317,IncomeAfterTaxes,38858067000.0,本期淨利（淨損）
2015-09-30,2317,TotalConsolidatedProfitForThePeriod,56543645000.0,本期綜合損益總額
2015-09-30,2317,EquityAttributableToOwnersOfParent,37858448000.0,淨利（淨損）歸屬於母公司業主
2015-09-30,2317,NoncontrollingInterests,999619000.0,淨利（淨損）歸屬於非控制權益
2015-09-30,2317,OperatingIncome,38165643000.0,營業利益（損失）
2015-09-30,2317,TotalNonoperatingIncomeAndExpense,9668171000.0,營業外收入及支出
2015-09-30,2317,CostOfGoodsSold,989079754000.0,營業成本
2015-09-30,2317,Revenue,1065601878000.0,營業收入
2015-09-30,2317,GrossProfit,76522124000.0,營業毛利（毛損）
2015-09-30,2317,OperatingExpenses,38356481000.0,營業費用
2015-09-30,2317,PreTaxIncome,47833814000.0,稅前淨利（淨損）
2015-09-30,2317,ComprehensiveIncomeConsolidatedNetIncomeAttributedNonControllingInterest,2266897000.0,綜合損益總額歸屬於非控制權益
2015-09-30,2317,IncomeFromContinuingOperations,38858067000.0,繼續營業單位本期淨利（淨損）
2015-09-30,2317,EPS,2.42,基本每股盈餘
2015-12-31,2317,IncomeBeforeIncomeTax,70419200000.0,稅前淨利(淨損)
2015-12-31,2317,NetIncome,53690100000.0,本期淨利(淨損)
2015-12-31,2317,OtherComprehensiveIncome,-19301883000.0,其他綜合損益（淨額）
2015-12-31,2317,TAX,16729127000.0,所得稅費用（利益）
2015-12-31,2317,IncomeAfterTaxes,53690114000.0,本期淨利（淨損）
2015-12-31,2317,TotalConsolidatedProfitForThePeriod,34388231000.0,本期綜合損益總額
2015-12-31,2317,EquityAttributableToOwnersOfParent,52933698000.0,淨利（淨損）歸屬於母公司業主
2015-12-31,2317,NoncontrollingInterests,756416000.0,淨利（淨損）歸屬於非控制權益
2015-12-31,2317,OperatingIncome,54389408000.0,營業利益（損失）
2015-12-31,2317,TotalNonoperatingIncomeAndExpense,16029833000.0,營業外收入及支出
2015-12-31,2317,CostOfGoodsSold,1328108850000.0,營業成本
2015-12-31,2317,Revenue,1429713447000.0,營業收入
2015-12-31,2317,GrossProfit,101604597000.0,營業毛利（毛損）
2015-12-31,2317,OperatingExpenses,47215189000.0,營業費用
2015-12-31,2317,PreTaxIncome,70419241000.0,稅前淨利（淨損）
2015-12-31,2317,ComprehensiveIncomeConsolidatedNetIncomeAttributedNonControllingInterest,-2335739000.0,綜合損益總額歸屬於非控制權益
2015-12-31,2317,IncomeFromContinuingOperations,53690114000.0,繼續營業單位本期淨利（淨損）
2015-12-31,2317,EPS,5.81,基本每股盈餘
2016-03-31,2317,IncomeBeforeIncomeTax,36305900000.0,稅前淨利(淨損)
2016-03-31,2317,NetIncome,27548900000.0,本期淨利(淨損)
2016-03-31,2317,OtherComprehensiveIncome,-10339212000.0,其他綜合損益（淨額）
2016-03-31,2317,TAX,8757088000.0,所得稅費用（利益）
2016-03-31,2317,IncomeAfterTaxes,27548860000.0,本期淨利（淨損）
2016-03-31,2317,TotalConsolidatedProfitForThePeriod,17209648000.0,本期綜合損益總額
2016-03-31,2317,EquityAttributableToOwnersOfParent,27576758000.0,淨利（淨損）歸屬於母公司業主
2016-03-31,2317,NoncontrollingInterests,-27898000.0,淨利（淨損）歸屬於非控制權益
2016-03-31,2317,OperatingIncome,35324664000.0,營業利益（損失）
2016-03-31,2317,TotalNonoperatingIncomeAndExpense,981284000.0,營業外收入及支出
2016-03-31,2317,CostOfGoodsSold,890432744000.0,營業成本
2016-03-31,2317,Revenue,958009217000.0,營業收入
2016-03-31,2317,GrossProfit,67576473000.0,營業毛利（毛損）
2016-03-31,2317,OperatingExpenses,32251809000.0,營業費用
2016-03-31,2317,PreTaxIncome,36305948000.0,稅前淨利（淨損）
2016-03-31,2317,ComprehensiveIncomeConsolidatedNetIncomeAttributedNonControllingInterest,-147289000.0,綜合損益總額歸屬於非控制權益
2016-03-31,2317,IncomeFromContinuingOperations,27548860000.0,繼續營業單位本期淨利（淨損）
2016-03-31,2317,EPS,1.76,基本每股盈餘
2016-06-30,2317,IncomeBeforeIncomeTax,31239900000.0,稅前淨利(淨損)
2016-06-30,2317,NetIncome,18075100000.0,本期淨利(淨損)
2016-06-30,2317,OtherComprehensiveIncome,-21813293000.0,其他綜合損益（淨額）
2016-06-30,2317,TAX,13164799000.0,所得稅費用（利益）
2016-06-30,2317,IncomeAfterTaxes,18075096000.0,本期淨利（淨損）
2016-06-30,2317,TotalConsolidatedProfitForThePeriod,-3738197000.0,本期綜合損益總額
2016-06-30,2317,EquityAttributableToOwnersOfParent,17684751000.0,淨利（淨損）歸屬於母公司業主
2016-06-30,2317,NoncontrollingInterests,390345000.0,淨利（淨損）歸屬於非控制權益
2016-06-30,2317,OperatingIncome,20821790000.0,營業利益（損失）
2016-06-30,2317,TotalNonoperatingIncomeAndExpense,10418105000.0,營業外收入及支出
2016-06-30,2317,CostOfGoodsSold,866647080000.0,營業成本
2016-06-30,2317,Revenue,922136921000.0,營業收入
2016-06-30,2317,GrossProfit,55489841000.0,營業毛利（毛損）
2016-06-30,2317,OperatingExpenses,34668051000.0,營業費用
2016-06-30,2317,PreTaxIncome,31239895000.0,稅前淨利（淨損）
2016-06-30,2317,ComprehensiveIncomeConsolidatedNetIncomeAttributedNonControllingInterest,-3061071000.0,綜合損益總額歸屬於非控制權益
2016-06-30,2317,IncomeFromContinuingOperations,18075096000.0,繼續營業單位本期淨利（淨損）
2016-06-30,2317,EPS,1.02,基本每股盈餘
2016-09-30,2317,IncomeBeforeIncomeTax,42843400000.0,稅前淨利(淨損)
2016-09-30,2317,NetIncome,35260800000.0,本期淨利(淨損)
2016-09-30,2317,OtherComprehensiveIncome,-17931949000.0,其他綜合損益（淨額）
2016-09-30,2317,TAX,7582574000.0,所得稅費用（利益）
2016-09-30,2317,IncomeAfterTaxes,35260821000.0,本期淨利（淨損）
2016-09-30,2317,TotalConsolidatedProfitForThePeriod,17328872000.0,本期綜合損益總額
2016-09-30,2317,EquityAttributableToOwnersOfParent,34635381000.0,淨利（淨損）歸屬於母公司業主
2016-09-30,2317,NoncontrollingInterests,625440000.0,淨利（淨損）歸屬於非控制權益
2016-09-30,2317,OperatingIncome,42107393000.0,營業利益（損失）
2016-09-30,2317,TotalNonoperatingIncomeAndExpense,736002000.0,營業外收入及支出
2016-09-30,2317,CostOfGoodsSold,995325276000.0,營業成本
2016-09-30,2317,Revenue,1075348211000.0,營業收入
2016-09-30,2317,GrossProfit,80022935000.0,營業毛利（毛損）
2016-09-30,2317,OperatingExpenses,37915542000.0,營業費用
2016-09-30,2317,PreTaxIncome,42843395000.0,稅前淨利（淨損）
2016-09-30,2317,ComprehensiveIncomeConsolidatedNetIncomeAttributedNonControllingInterest,-266033000.0,綜合損益總額歸屬於非控制權益
2016-09-30,2317,IncomeFromContinuingOperations,35260821000.0,繼續營業單位本期淨利（淨損）
2016-09-30,2317,EPS,2.0,基本每股盈餘
2016-12-31,2317,IncomeBeforeIncomeTax,87560500000.0,稅前淨利(淨損)
2016-12-31,2317,NetIncome,70472400000.0,本期淨利(淨損)
2016-12-31,2317,OtherComprehensiveIncome,18870233000.0,其他綜合損益（淨額）
2016-12-31,2317,TAX,17088120000.0,所得稅費用（利益）
2016-12-31,2317,IncomeAfterTaxes,70472387000.0,本期淨利（淨損）
2016-12-31,2317,TotalConsolidatedProfitForThePeriod,89342620000.0,本期綜合損益總額
2016-12-31,2317,EquityAttributableToOwnersOfParent,68766093000.0,淨利（淨損）歸屬於母公司業主
2016-12-31,2317,NoncontrollingInterests,1706294000.0,淨利（淨損）歸屬於非控制權益
2016-12-31,2317,OperatingIncome,76685654000.0,營業利益（損失）
2016-12-31,2317,TotalNonoperatingIncomeAndExpense,10874853000.0,營業外收入及支出
2016-12-31,2317,CostOfGoodsSold,1284743277000.0,營業成本
2016-12-31,2317,Revenue,1403239008000.0,營業收入
2016-12-31,2317,GrossProfit,118495731000.0,營業毛利（毛損）
2016-12-31,2317,OperatingExpenses,41810077000.0,營業費用
2016-12-31,2317,PreTaxIncome,87560507000.0,稅前淨利（淨損）
2016-12-31,2317,ComprehensiveIncomeConsolidatedNetIncomeAttributedNonControllingInterest,2519872000.0,綜合損益總額歸屬於非控制權益
2016-12-31,2317,IncomeFromContinuingOperations,70472387000.0,繼續營業單位本期淨利（淨損）
2016-12-31,2317,EPS,3.98,基本每股盈餘
2017-03-31,2317,IncomeBeforeIncomeTax,36438300000.0,稅前淨利(淨損)
2017-03-31,2317,NetIncome,29207400000.0,本期淨利(淨損)
2017-03-31,2317,OtherComprehensiveIncome,4402283000.0,其他綜合損益（淨額）
2017-03-31,2317,TAX,7230810000.0,所得稅費用（利益）
2017-03-31,2317,IncomeAfterTaxes,29207446000.0,本期淨利（淨損）
2017-03-31,2317,TotalConsolidatedProfitForThePeriod,33609729000.0,本期綜合損益總額
2017-03-31,2317,EquityAttributableToOwnersOfParent,28167531000.0,淨利（淨損）歸屬於母公司業主
2017-03-31,2317,NoncontrollingInterests,1039915000.0,淨利（淨損）歸屬於非控制權益
2017-03-31,2317,OperatingIncome,36489726000.0,營業利益（損失）
2017-03-31,2317,TotalNonoperatingIncomeAndExpense,-51470000.0,營業外收入及支出
2017-03-31,2317,CostOfGoodsSold,903319240000.0,營業成本
2017-03-31,2317,Revenue,975043856000.0,營業收入
2017-03-31,2317,GrossProfit,71724616000.0,營業毛利（毛損）
2017-03-31,2317,OperatingExpenses,35234890000.0,營業費用
2017-03-31,2317,PreTaxIncome,36438256000.0,稅前淨利（淨損）
