date,stock_id,type,value,origin_name
2015-03-31,1308,IncomeBeforeIncomeTax,141255000.0,稅前淨利(淨損)
2015-03-31,1308,NetIncome,121311000.0,本期淨利(淨損)
2015-03-31,1308,OtherComprehensiveIncome,-142133000.0,其他綜合損益（淨額）
2015-03-31,1308,TAX,19944000.0,所得稅費用（利益）
2015-03-31,1308,IncomeAfterTaxes,121311000.0,本期淨利（淨損）
2015-03-31,1308,TotalConsolidatedProfitForThePeriod,-20822000.0,本期綜合損益總額
2015-03-31,1308,EquityAttributableToOwnersOfParent,121311000.0,淨利（淨損）歸屬於母公司業主
2015-03-31,1308,OperatingIncome,79843000.0,營業利益（損失）
2015-03-31,1308,TotalNonoperatingIncomeAndExpense,61412000.0,營業外收入及支出
2015-03-31,1308,CostOfGoodsSold,1104824000.0,營業成本
2015-03-31,1308,Revenue,1230665000.0,營業收入
2015-03-31,1308,GrossProfit,125841000.0,營業毛利（毛損）
2015-03-31,1308,OperatingExpenses,45998000.0,營業費用
2015-03-31,1308,PreTaxIncome,141255000.0,稅前淨利（淨損）
2015-03-31,1308,IncomeFromContinuingOperations,121311000.0,繼續營業單位本期淨利（淨損）
2015-03-31,1308,EPS,0.26,基本每股盈餘
2015-06-30,1308,IncomeBeforeIncomeTax,221001000.0,稅前淨利(淨損)
2015-06-30,1308,NetIncome,179888000.0,本期淨利(淨損)
2015-06-30,1308,OtherComprehensiveIncome,-427011000.0,其他綜合損益（淨額）
2015-06-30,1308,TAX,41113000.0,所得稅費用（利益）
2015-06-30,1308,IncomeAfterTaxes,179888000.0,本期淨利（淨損）
2015-06-30,1308,TotalConsolidatedProfitForThePeriod,-247123000.0,本期綜合損益總額
2015-06-30,1308,EquityAttributableToOwnersOfParent,179888000.0,淨利（淨損）歸屬於母公司業主
2015-06-30,1308,OperatingIncome,128536000.0,營業利益（損失）
2015-06-30,1308,TotalNonoperatingIncomeAndExpense,92465000.0,營業外收入及支出
2015-06-30,1308,CostOfGoodsSold,1078411000.0,營業成本
2015-06-30,1308,Revenue,1256818000.0,營業收入
2015-06-30,1308,GrossProfit,178407000.0,營業毛利（毛損）
2015-06-30,1308,OperatingExpenses,49871000.0,營業費用
2015-06-30,1308,PreTaxIncome,221001000.0,稅前淨利（淨損）
2015-06-30,1308,IncomeFromContinuingOperations,179888000.0,繼續營業單位本期淨利（淨損）
2015-06-30,1308,EPS,0.36,基本每股盈餘
2015-09-30,1308,IncomeBeforeIncomeTax,116203000.0,稅前淨利(淨損)
2015-09-30,1308,NetIncome,104246000.0,本期淨利(淨損)
2015-09-30,1308,OtherComprehensiveIncome,-86374000.0,其他綜合損益（淨額）
2015-09-30,1308,TAX,11957000.0,所得稅費用（利益）
2015-09-30,1308,IncomeAfterTaxes,104246000.0,本期淨利（淨損）
2015-09-30,1308,TotalConsolidatedProfitForThePeriod,17872000.0,本期綜合損益總額
2015-09-30,1308,EquityAttributableToOwnersOfParent,104246000.0,淨利（淨損）歸屬於母公司業主
2015-09-30,1308,OperatingIncome,82298000.0,營業利益（損失）
2015-09-30,1308,TotalNonoperatingIncomeAndExpense,33905000.0,營業外收入及支出
2015-09-30,1308,CostOfGoodsSold,1106383000.0,營業成本
2015-09-30,1308,Revenue,1234632000.0,營業收入
2015-09-30,1308,GrossProfit,128249000.0,營業毛利（毛損）
2015-09-30,1308,OperatingExpenses,45951000.0,營業費用
2015-09-30,1308,PreTaxIncome,116203000.0,稅前淨利（淨損）
2015-09-30,1308,IncomeFromContinuingOperations,104246000.0,繼續營業單位本期淨利（淨損）
2015-09-30,1308,EPS,0.21,基本每股盈餘
2015-12-31,1308,IncomeBeforeIncomeTax,148559000.0,稅前淨利(淨損)
2015-12-31,1308,NetIncome,126112000.0,本期淨利(淨損)
2015-12-31,1308,OtherComprehensiveIncome,-93357000.0,其他綜合損益（淨額）
2015-12-31,1308,TAX,22447000.0,所得稅費用（利益）
2015-12-31,1308,IncomeAfterTaxes,126112000.0,本期淨利（淨損）
2015-12-31,1308,TotalConsolidatedProfitForThePeriod,32755000.0,本期綜合損益總額
2015-12-31,1308,EquityAttributableToOwnersOfParent,126112000.0,淨利（淨損）歸屬於母公司業主
2015-12-31,1308,OperatingIncome,114249000.0,營業利益（損失）
2015-12-31,1308,TotalNonoperatingIncomeAndExpense,34310000.0,營業外收入及支出
2015-12-31,1308,CostOfGoodsSold,1162900000.0,營業成本
2015-12-31,1308,Revenue,1323741000.0,營業收入
2015-12-31,1308,GrossProfit,160841000.0,營業毛利（毛損）
2015-12-31,1308,OperatingExpenses,46592000.0,營業費用
2015-12-31,1308,PreTaxIncome,148559000.0,稅前淨利（淨損）
2015-12-31,1308,IncomeFromContinuingOperations,126112000.0,繼續營業單位本期淨利（淨損）
2015-12-31,1308,EPS,0.26,基本每股盈餘
2016-03-31,1308,IncomeBeforeIncomeTax,115717000.0,稅前淨利(淨損)
2016-03-31,1308,NetIncome,96014000.0,本期淨利(淨損)
2016-03-31,1308,OtherComprehensiveIncome,76454000.0,其他綜合損益（淨額）
2016-03-31,1308,TAX,19703000.0,所得稅費用（利益）
2016-03-31,1308,IncomeAfterTaxes,96014000.0,本期淨利（淨損）
2016-03-31,1308,TotalConsolidatedProfitForThePeriod,172468000.0,本期綜合損益總額
2016-03-31,1308,EquityAttributableToOwnersOfParent,96014000.0,淨利（淨損）歸屬於母公司業主
2016-03-31,1308,OperatingIncome,112905000.0,營業利益（損失）
2016-03-31,1308,TotalNonoperatingIncomeAndExpense,2812000.0,營業外收入及支出
2016-03-31,1308,CostOfGoodsSold,1170026000.0,營業成本
2016-03-31,1308,Revenue,1333909000.0,營業收入
2016-03-31,1308,GrossProfit,163883000.0,營業毛利（毛損）
2016-03-31,1308,OperatingExpenses,50978000.0,營業費用
2016-03-31,1308,PreTaxIncome,115717000.0,稅前淨利（淨損）
2016-03-31,1308,IncomeFromContinuingOperations,96014000.0,繼續營業單位本期淨利（淨損）
2016-03-31,1308,EPS,0.19,基本每股盈餘
2016-06-30,1308,IncomeBeforeIncomeTax,243848000.0,稅前淨利(淨損)
2016-06-30,1308,NetIncome,199845000.0,本期淨利(淨損)
2016-06-30,1308,OtherComprehensiveIncome,-27523000.0,其他綜合損益（淨額）
2016-06-30,1308,TAX,44003000.0,所得稅費用（利益）
2016-06-30,1308,IncomeAfterTaxes,199845000.0,本期淨利（淨損）
2016-06-30,1308,TotalConsolidatedProfitForThePeriod,172322000.0,本期綜合損益總額
2016-06-30,1308,EquityAttributableToOwnersOfParent,199845000.0,淨利（淨損）歸屬於母公司業主
2016-06-30,1308,OperatingIncome,149809000.0,營業利益（損失）
2016-06-30,1308,TotalNonoperatingIncomeAndExpense,94039000.0,營業外收入及支出
2016-06-30,1308,CostOfGoodsSold,1083314000.0,營業成本
2016-06-30,1308,Revenue,1284548000.0,營業收入
2016-06-30,1308,GrossProfit,201234000.0,營業毛利（毛損）
2016-06-30,1308,OperatingExpenses,51425000.0,營業費用
2016-06-30,1308,PreTaxIncome,243848000.0,稅前淨利（淨損）
2016-06-30,1308,IncomeFromContinuingOperations,199845000.0,繼續營業單位本期淨利（淨損）
2016-06-30,1308,EPS,0.41,基本每股盈餘
2016-09-30,1308,IncomeBeforeIncomeTax,165997000.0,稅前淨利(淨損)
2016-09-30,1308,NetIncome,148878000.0,本期淨利(淨損)
2016-09-30,1308,OtherComprehensiveIncome,169358000.0,其他綜合損益（淨額）
2016-09-30,1308,TAX,17119000.0,所得稅費用（利益）
2016-09-30,1308,IncomeAfterTaxes,148878000.0,本期淨利（淨損）
2016-09-30,1308,TotalConsolidatedProfitForThePeriod,318236000.0,本期綜合損益總額
2016-09-30,1308,EquityAttributableToOwnersOfParent,148878000.0,淨利（淨損）歸屬於母公司業主
2016-09-30,1308,OperatingIncome,93454000.0,營業利益（損失）
2016-09-30,1308,TotalNonoperatingIncomeAndExpense,72543000.0,營業外收入及支出
2016-09-30,1308,CostOfGoodsSold,1262134000.0,營業成本
2016-09-30,1308,Revenue,1404126000.0,營業收入
2016-09-30,1308,GrossProfit,141992000.0,營業毛利（毛損）
2016-09-30,1308,OperatingExpenses,48538000.0,營業費用
2016-09-30,1308,PreTaxIncome,165997000.0,稅前淨利（淨損）
2016-09-30,1308,IncomeFromContinuingOperations,148878000.0,繼續營業單位本期淨利（淨損）
2016-09-30,1308,EPS,0.3,基本每股盈餘
2016-12-31,1308,IncomeBeforeIncomeTax,267366000.0,稅前淨利(淨損)
2016-12-31,1308,NetIncome,226202000.0,本期淨利(淨損)
2016-12-31,1308,OtherComprehensiveIncome,204720000.0,其他綜合損益（淨額）
2016-12-31,1308,TAX,41164000.0,所得稅費用（利益）
2016-12-31,1308,IncomeAfterTaxes,226202000.0,本期淨利（淨損）
2016-12-31,1308,TotalConsolidatedProfitForThePeriod,430922000.0,本期綜合損益總額
2016-12-31,1308,-,5114000.0,淨利（淨損）歸屬於共同控制下前手權益
2016-12-31,1308,EquityAttributableToOwnersOfParent,221088000.0,淨利（淨損）歸屬於母公司業主
2016-12-31,1308,OperatingIncome,211501000.0,營業利益（損失）
2016-12-31,1308,TotalNonoperatingIncomeAndExpense,55865000.0,營業外收入及支出
2016-12-31,1308,CostOfGoodsSold,1598002000.0,營業成本
2016-12-31,1308,Revenue,1870752000.0,營業收入
2016-12-31,1308,GrossProfit,272750000.0,營業毛利（毛損）
2016-12-31,1308,OperatingExpenses,61249000.0,營業費用
2016-12-31,1308,PreTaxIncome,267366000.0,稅前淨利（淨損）
2016-12-31,1308,IncomeFromContinuingOperations,226202000.0,繼續營業單位本期淨利（淨損）
2016-12-31,1308,EPS,0.44,基本每股盈餘
2017-03-31,1308,IncomeBeforeIncomeTax,173873000.0,稅前淨利(淨損)
2017-03-31,1308,NetIncome,149403000.0,本期淨利(淨損)
2017-03-31,1308,OtherComprehensiveIncome,-2017000.0,其他綜合損益（淨額）
2017-03-31,1308,TAX,24470000.0,所得稅費用（利益）
2017-03-31,1308,IncomeAfterTaxes,149403000.0,本期淨利（淨損）
2017-03-31,1308,TotalConsolidatedProfitForThePeriod,147386000.0,本期綜合損益總額
2017-03-31,1308,-,0.0,淨利（淨損）歸屬於共同控制下前手權益
2017-03-31,1308,EquityAttributableToOwnersOfParent,149403000.0,淨利（淨損）歸屬於母公司業主
2017-03-31,1308,OperatingIncome,174936000.0,營業利益（損失）
2017-03-31,1308,TotalNonoperatingIncomeAndExpense,-1063000.0,營業外收入及支出
2017-03-31,1308,CostOfGoodsSold,1300338000.0,營業成本
2017-03-31,1308,Revenue,1531129000.0,營業收入
2017-03-31,1308,GrossProfit,230791000.0,營業毛利（毛損）
2017-03-31,1308,OperatingExpenses,55855000.0,營業費用
2017-03-31,1308,PreTaxIncome,173873000.0,稅前淨利（淨損）
2017-03-31,1308,IncomeFromContinuingOperations,149403000.0,繼續營業單位本期淨利（淨損）
2017-03-31,1308,EPS,0.3,基本每股盈餘
