split_id,model_name,train_years,test_years,year,top_k,rank,證券代碼,簡稱,score_label_1,actual_label,predicted_label,actual_return,weight_method,weight,actual_return_decimal,return_contribution,portfolio_gross_return,portfolio_net_return,transaction_cost
1,external_random_forest,2015,2016,2016,10,8,3036,文曄,0.6932738816738812,-1,1,2.5330396475770893,equal,0.1,0.025330396475770893,0.0025330396475770896,0.3624880258011907,0.3586900258011907,0.003798
1,external_random_forest,2015,2016,2016,10,9,2345,智邦,0.6922322233322233,1,1,133.33333333333331,equal,0.1,1.333333333333333,0.1333333333333333,0.3624880258011907,0.3586900258011907,0.003798
1,external_random_forest,2015,2016,2016,10,10,2360,致茂,0.6911847763347764,1,1,114.55938697318008,equal,0.1,1.1455938697318009,0.11455938697318009,0.3624880258011907,0.3586900258011907,0.003798
1,external_random_forest,2015,2016,2016,10,1,3037,欣興,0.8025354756354757,-1,1,24.590163934426236,score,0.10924973398632425,0.24590163934426237,0.02686468868516171,0.35180080897649213,0.3480028089764921,0.003798
1,external_random_forest,2015,2016,2016,10,2,3706,神達,0.799660678210678,-1,1,9.3603744149766,score,0.10885838573636056,0.09360374414976601,0.010189552487022831,0.35180080897649213,0.3480028089764921,0.003798
1,external_random_forest,2015,2016,2016,10,3,6139,亞翔,0.7660793206793207,-1,1,28.70905587668593,score,0.10428693127910385,0.2870905587668593,0.02993979337299898,0.35180080897649213,0.3480028089764921,0.003798
1,external_random_forest,2015,2016,2016,10,4,1304,台聚,0.7427800144300141,-1,1,-4.62962962962963,score,0.1011151798898122,-0.0462962962962963,-0.004681258328232046,0.35180080897649213,0.3480028089764921,0.003798
1,external_random_forest,2015,2016,2016,10,5,2383,台光電,0.7411813683048978,1,1,31.32530120481928,score,0.10089755503806477,0.3132530120481928,0.031606463023972096,0.35180080897649213,0.3480028089764921,0.003798
1,external_random_forest,2015,2016,2016,10,6,2615,萬海,0.7171333333333337,-1,1,17.933130699088142,score,0.09762387866698989,0.17933130699088143,0.017507017754870523,0.35180080897649213,0.3480028089764921,0.003798
1,external_random_forest,2015,2016,2016,10,7,1503,士電,0.6998192918192917,-1,1,4.773869346733683,score,0.09526690568939103,0.04773869346733683,0.004547917608287525,0.35180080897649213,0.3480028089764921,0.003798
1,external_random_forest,2015,2016,2016,10,8,3036,文曄,0.6932738816738812,-1,1,2.5330396475770893,score,0.0943758742784104,0.025330396475770893,0.0023905783132196438,0.35180080897649213,0.3480028089764921,0.003798
1,external_random_forest,2015,2016,2016,10,9,2345,智邦,0.6922322233322233,1,1,133.33333333333331,score,0.09423407257594904,1.333333333333333,0.12564543010126536,0.35180080897649213,0.3480028089764921,0.003798
1,external_random_forest,2015,2016,2016,10,10,2360,致茂,0.6911847763347764,1,1,114.55938697318008,score,0.09409148285959383,1.1455938697318009,0.1077906259579255,0.35180080897649213,0.3480028089764921,0.003798
