date,stock_id,type,value,origin_name
2015-03-31,5274,AccountsPayable,41917000.0,應付帳款
2015-03-31,5274,AccountsReceivableDuefromRelatedPartiesNet,0.0,應收帳款－關係人淨額
2015-03-31,5274,AccountsReceivableDuefromRelatedPartiesNet_per,0.0,應收帳款－關係人淨額
2015-03-31,5274,AccountsReceivableNet,129585000.0,應收帳款淨額
2015-03-31,5274,CapitalStock,262959000.0,股本合計
2015-03-31,5274,CapitalSurplus,246206000.0,資本公積合計
2015-03-31,5274,CashAndCashEquivalents,875886000.0,現金及約當現金
2015-03-31,5274,CurrentAssets,1074630000.0,流動資產合計
2015-03-31,5274,CurrentAvailableForSaleFinancialAssets,0.0,備供出售金融資產－流動淨額
2015-03-31,5274,CurrentAvailableForSaleFinancialAssets_per,0.0,備供出售金融資產－流動淨額
2015-03-31,5274,CurrentLiabilities,162019000.0,流動負債合計
2015-03-31,5274,CurrentProvisions,15278000.0,負債準備－流動
2015-03-31,5274,DeferredTaxAssets,1738000.0,遞延所得稅資產
2015-03-31,5274,Equity,943446000.0,權益總計
2015-03-31,5274,EquivalentIssueSharesOfAdvanceReceiptsForOrdinaryShare,0.0,預收股款（權益項下）之約當發行股數
2015-03-31,5274,IntangibleAssets,16628000.0,無形資產
2015-03-31,5274,Inventories,62015000.0,存貨
2015-03-31,5274,LegalReserve,58358000.0,法定盈餘公積
2015-03-31,5274,NoncurrentAssets,30835000.0,非流動資產合計
2015-03-31,5274,NumberOfSharesInEntityHeldByEntityAndByItsSubsidiaries,0.0,母公司暨子公司所持有之母公司庫藏股股數
2015-03-31,5274,OrdinaryShare,262959000.0,普通股股本
2015-03-31,5274,OtherCurrentLiabilities,614000.0,其他流動負債
2015-03-31,5274,OtherNoncurrentAssets,1901000.0,其他非流動資產
2015-03-31,5274,OtherPayables,52316000.0,其他應付款
2015-03-31,5274,OtherReceivable,2869000.0,其他應收款淨額
2015-03-31,5274,PropertyPlantAndEquipment,10568000.0,不動產、廠房及設備
2015-03-31,5274,RetainedEarnings,448040000.0,保留盈餘合計
2015-03-31,5274,ShorttermBorrowings,0.0,短期借款
