split_id,generation,individual_id,log10_C,log10_gamma,log10_epsilon,C,gamma,epsilon,validation_mae,validation_rmse,validation_r2,is_valid
1,1,1,2.261496313504553,-3.8248987054440136,-1.929896445940241,182.59812492231117,0.00014965846778045028,0.011751777333044692,19.52012325277146,27.17329069626557,0.026817568913525935,1
1,1,2,3.19606291255515,-1.6514278096477661,-1.2135316942873144,1570.5903059409438,0.02231373085373424,0.0611601167410655,20.36527349819195,28.700245113070217,-0.08562791512169321,1
1,1,3,2.7589613590930777,-2.9452312100865012,-0.5300773159930618,574.0653830552405,0.0011344067184136178,0.2950683879529524,18.06251411275683,26.20014681480617,0.09527364806394345,1
1,1,4,1.2551569350055445,-0.17874168311504945,1.1216558421406493,17.995210657556754,0.6626105049959943,13.232924728155357,18.090101483104828,26.163623632031413,0.09779427932027196,1
1,1,5,0.39316512759471767,-2.8858628088824974,-0.5230014880345801,2.4726641234942304,0.001300580358968926,0.29991522428960127,19.75792515966126,27.44338845409872,0.007374891992218857,1
1,1,6,-0.9796113750700566,-2.764304929019495,1.3311390576226505,0.10480659819892182,0.0017206600323111353,21.43576847426089,20.024095029641856,27.632239745992013,-0.00633358507583881,1
1,1,7,3.1910238913423967,-1.8594869716095839,-0.30079008914879335,1552.4724119866776,0.013820158643423359,0.5002762788847078,19.3697687752859,27.648405380237055,-0.007511396171740126,1
1,1,8,3.7256334007539422,-1.6273032501433446,1.300037714990486,5316.592823952846,0.023588305827079225,19.95435595012588,22.876116139979082,30.45988402369923,-0.22283055277012398,1
1,1,9,3.9894087213706024,-3.864941382737215,-1.585037892676786,9759.076477161092,0.00013647673284908102,0.025999327062470882,17.831182778073472,25.99188123113636,0.10959986327223081,1
1,1,10,2.8059941898842355,-3.495450124026776,-0.8035500070850228,639.7262769843375,0.00031955813360318803,0.15719907742700098,18.999344486244546,27.054840769797188,0.03528339272910663,1
1,1,11,0.5000964489823598,-1.7958196376411082,-1.8228308319554714,3.162980023069159,0.01600222462510411,0.015037275897367367,18.91490613853117,26.506731631353883,0.07397619209038242,1
1,1,12,1.254851896637688,-1.7783337513547113,-1.5829031648734946,17.98257567688273,0.016659664404438463,0.02612743855876893,17.450817016884415,24.643506071073872,0.1995858057792288,1
1,1,13,0.7071254301121912,-1.98179300338741,-0.9361221129966406,5.094779939365712,0.01042814344762792,0.11584515820784606,18.969672729358667,26.481208406490058,0.07575866268156828,1
1,1,14,1.0891816757656407,-2.3417559934155485,-1.6734015524510086,12.279528057493083,0.004552437651637733,0.021212821990269335,19.100170476380466,26.642565277307455,0.06446106327802481,1
1,2,1,1.254851896637688,-1.7783337513547113,-1.5829031648734946,17.98257567688273,0.016659664404438463,0.02612743855876893,17.450817016884415,24.643506071073872,0.1995858057792288,1
1,2,2,3.9894087213706024,-4.0,-1.585037892676786,9759.076477161092,0.0001,0.025999327062470882,17.983906241016673,26.295149028903648,0.08870064393842936,1
1,2,3,0.8159432533594105,-1.9413713800429133,-1.0646192926732956,6.545506422947996,0.01144533792920635,0.08617488397025026,18.6867109048556,26.120142716152962,0.10079051063674982,1
1,2,4,2.7589613590930777,-2.9452312100865012,-0.5320886213203059,574.0653830552405,0.0011344067184136178,0.29370502618211447,18.062707855086487,26.20039885008921,0.09525624174476943,1
1,2,5,2.2825179007375036,-2.562495816400289,-1.583705410843155,191.65400570005045,0.0027384460138460713,0.026079219469155868,18.024770917766954,26.024198219091442,0.10738432997107572,1
1,2,6,1.870935442497452,-2.5495186681360535,-1.3448702227418796,74.29086969472942,0.0028215082980295072,0.04519909895814173,18.618719519460427,26.254503148425076,0.091515759139425,1
1,2,7,3.9894087213706024,-3.864941382737215,-1.585037892676786,9759.076477161092,0.00013647673284908102,0.025999327062470882,17.831182778073472,25.99188123113636,0.10959986327223081,1
1,2,8,2.773731139891408,-3.118017168602972,-0.6159562995416578,593.9243620790131,0.0007620488839844676,0.2421272672678032,18.41697257506754,26.635631017726986,0.06494798528021195,1
1,2,9,1.254851896637688,-1.7783337513547113,-1.5829031648734946,17.98257567688273,0.016659664404438463,0.02612743855876893,17.450817016884415,24.643506071073872,0.1995858057792288,1
1,2,10,2.7589613590930777,-2.9452312100865012,-0.5300773159930618,574.0653830552405,0.0011344067184136178,0.2950683879529524,18.06251411275683,26.20014681480617,0.09527364806394345,1
1,2,11,1.228696347625531,-0.5235800007295923,0.6889739697907235,16.931535581929346,0.29951598077501757,4.886230719755627,17.637387552123226,25.25766941566214,0.15919295928441413,1
1,2,12,0.9147754548992535,-2.3339377836079214,-1.1813249827903702,8.218176322587741,0.004635133172198484,0.06586808195774792,19.22207192168505,26.81332115972927,0.052430637453480644,1
1,2,13,-0.9796113750700566,-2.764304929019495,1.3311390576226505,0.10480659819892182,0.0017206600323111353,21.43576847426089,20.024095029641856,27.632239745992013,-0.00633358507583881,1
1,2,14,2.441269921916218,-3.0145939323309494,-1.5838293403773207,276.22941388420065,0.0009669545641505523,0.026071778609182302,18.683536654083895,26.735760062016745,0.05790464965389053,1
1,3,1,1.254851896637688,-1.7783337513547113,-1.5829031648734946,17.98257567688273,0.016659664404438463,0.02612743855876893,17.450817016884415,24.643506071073872,0.1995858057792288,1
1,3,2,1.0796021404247764,-1.8434322749739491,-1.2026750057834905,12.011635378697182,0.01434061329923013,0.0627082952137965,18.109388874123848,25.357955155970227,0.15250284440512474,1
1,3,3,1.2981797137354882,-0.6580152223942758,0.539125626882182,19.86916945753566,0.21977828372603028,3.4603946100363663,17.72773905979812,25.013602500505595,0.17536402253458783,1
1,3,4,3.852685648797494,-3.301159747665135,-1.5844611094266567,7123.372392586991,0.0004998506398010914,0.02603387951344915,16.986171349602184,24.406384377051353,0.2149149927373477,1
1,3,5,1.254851896637688,-1.711467450136164,-1.5829031648734946,17.98257567688273,0.019432673319859112,0.02612743855876893,17.303960004026575,24.497458059529666,0.20904489042151064,1
1,3,6,4.0,-3.7547099688976386,-1.5230288963266991,10000.0,0.0001759097984870518,0.029989629725958068,17.752654611917137,25.716430415494866,0.1283720216946972,1
1,3,7,1.426572152920269,-0.7681808316452632,0.005033341021656701,26.70374381574138,0.17053721578636047,1.0116571167413577,17.832934933826113,25.117255099669173,0.1685155278758731,1
1,3,8,1.4184284502604836,-1.2151183727043664,0.21833751912424543,26.207672333325124,0.06093707825374187,1.6532461466162602,17.08164093886963,24.887644332230053,0.18364816432687725,1
1,3,9,2.5832138380069445,-3.012587915259369,-1.3544351084622122,383.01328505652356,0.0009714312825390783,0.04421451765153839,18.44151083820843,26.64219657074768,0.06448695695248874,1
1,3,10,1.228696347625531,-0.5235800007295923,0.36253491170457436,16.931535581929346,0.29951598077501757,2.3042782030156506,17.739260833658378,25.34491846776325,0.15337402790859556,1
1,3,11,1.254851896637688,-1.7783337513547113,-1.5829031648734946,17.98257567688273,0.016659664404438463,0.02612743855876893,17.450817016884415,24.643506071073872,0.1995858057792288,1
1,3,12,1.4134176631264381,-0.5164874538685823,0.42860039257427457,25.907032094390868,0.304447593920244,2.6828747158117285,17.591853397269407,25.01437011182998,0.17531340930305062,1
1,3,13,2.713621407717587,-2.891449985296838,-1.5840419511681259,517.1558094972594,0.001283955626281481,0.02605901817798791,18.06808496624727,26.199688003125196,0.09530533455690249,1
1,3,14,3.968983486716563,-3.849355877211632,-1.6987538050057354,9310.724724024307,0.00014146341005604368,0.020009958825732994,17.831056683005766,26.00204079119857,0.10890365805898161,1
1,4,1,3.852685648797494,-3.301159747665135,-1.5844611094266567,7123.372392586991,0.0004998506398010914,0.02603387951344915,16.986171349602184,24.406384377051353,0.2149149927373477,1
1,4,2,1.9153978170685804,-1.2966501256572143,0.026025946956780732,82.29961755710318,0.050506802431058144,1.0617589901752487,17.975347356742805,26.206261670722686,0.09485129036390039,1
1,4,3,1.515838678625831,-1.1986129753664452,-0.5939604544543772,32.797344271758476,0.06329756809135328,0.25470621698248896,17.334266567440427,25.089559385136493,0.17034820108706772,1
1,4,4,3.624936669827823,-3.161793324645506,-0.7549114481597239,4216.350148161503,0.0006889800954177399,0.17582820878716504,17.07376728853091,24.50311214084948,0.20867973901777026,1
1,4,5,1.060280574802009,-1.7638995688156913,-1.1314612141696951,11.488956227671654,0.01722266805458704,0.07388202423652121,17.86674611300391,25.10748183482864,0.169162472530189,1
1,4,6,1.2573689105914763,-1.7132518349563903,-1.4596295629024338,18.087098786882663,0.01935299413698328,0.03470327303048011,17.30079830447098,24.49385433947158,0.20927758159564203,1
1,4,7,1.4977688409173469,-1.8920434883816446,-1.5832075316476293,31.46073328505639,0.012822021820152534,0.02610913407055323,17.302613062667177,24.545574501149808,0.20593474561943503,1
1,4,8,1.228696347625531,-0.5235800007295923,0.3625349117045744,16.931535581929346,0.29951598077501757,2.304278203015651,17.739260833658378,25.344918467763247,0.15337402790859578,1
1,4,9,3.852685648797494,-3.301159747665135,-1.5844611094266567,7123.372392586991,0.0004998506398010914,0.02603387951344915,16.986171349602184,24.406384377051353,0.2149149927373477,1
1,4,10,1.2981797137354882,-0.6580152223942758,0.539125626882182,19.86916945753566,0.21977828372603028,3.4603946100363663,17.72773905979812,25.013602500505595,0.17536402253458783,1
1,4,11,1.277464413100246,-1.5808754188706406,-0.9514041054604387,18.943682799269535,0.026249714311576182,0.11183967452930829,16.978382700887295,24.21888711546746,0.22693118195978124,1
1,4,12,3.852685648797494,-3.301159747665135,-1.5844611094266567,7123.372392586991,0.0004998506398010914,0.02603387951344915,16.986171349602184,24.406384377051353,0.2149149927373477,1
1,4,13,1.3289669363612338,-1.342348356318261,-0.8975444322425674,21.328825266902857,0.045462325142720736,0.12660637311458767,16.578529265700645,24.133491188451178,0.23237326028703242,1
1,4,14,3.4569517823126144,-3.0552867857977093,-1.3869189184315849,2863.859991259638,0.0008804672655807084,0.041028069409792325,17.09426783907645,24.55547476624359,0.20529405644361642,1
1,5,1,1.3289669363612338,-1.342348356318261,-0.8975444322425674,21.328825266902857,0.045462325142720736,0.12660637311458767,16.578529265700645,24.133491188451178,0.23237326028703242,1
1,5,2,1.5161540415207657,-1.4876356389670387,-0.9484938283279055,32.82116870905612,0.03253601510598152,0.1125916468955194,16.34099594667636,23.796289727874445,0.2536744902663878,1
1,5,3,4.0,-3.613512933202824,-1.5844611094266567,10000.0,0.0002434933287045952,0.02603387951344915,17.566077557377387,25.283848141744645,0.15744911951763763,1
1,5,4,2.709355198252452,-2.6717394714821934,-1.3989835155187191,512.1004980961094,0.0021294160763600943,0.03990400484062302,17.432587128922197,25.15066116113329,0.16630230092991993,1
1,5,5,3.847841957841496,-3.2981957480643294,-1.4184718450771743,7044.366739253022,0.0005032737188195524,0.03815295276957449,16.988373822029974,24.410502282041275,0.21465004745493,1
1,5,6,3.259313364539926,-2.938095174828828,-0.8637410119191126,1816.826118131277,0.0011532005083784529,0.13685447031150347,17.14190365161578,24.632184221024392,0.20032109788931807,1
1,5,7,1.3102993425570342,-1.4288048254988608,-0.9170663981269018,20.431457215632957,0.03725590988941018,0.12104130625732812,16.633141355970228,24.049547422406903,0.23770406072347516,1
1,5,8,3.275646467902723,-2.9341236720537642,-1.4557487675547365,1886.4550782668884,0.0011637945737599533,0.03501476633023137,17.081155285857218,24.534950409650296,0.20662198935769172,1
1,5,9,1.3289669363612338,-0.8485895557796618,-0.8975444322425674,21.328825266902857,0.1417132454706091,0.12660637311458767,17.613073389599958,25.053076613377794,0.1727592430970969,1
1,5,10,0.9221187211496551,-1.342348356318261,-0.6041186972511216,8.358314745340415,0.045462325142720736,0.24881771803406683,17.406818189975954,24.774957563323795,0.19102401619240816,1
1,5,11,1.4947771360040345,-0.7036496376891521,0.46542058133487857,31.244755894084975,0.1978565182196285,2.9202536897400915,17.65558841480747,24.685918232990563,0.19682836465619025,1
1,5,12,3.852685648797494,-3.301159747665135,-1.650407230907449,7123.372392586991,0.0004998506398010914,0.02236622909877439,16.98552440621485,24.405688680224124,0.21495974933511774,1
1,5,13,3.5696316029557114,-3.081464309092875,-1.5074182346898548,3712.2020219663345,0.0008289640388582614,0.031087211314992372,16.9212121000908,24.270590548258806,0.2236269032303254,1
1,5,14,2.6520787607687595,-2.5827502135075506,-1.5838219980528945,448.8267788026421,0.002613664183297134,0.026072219390916977,17.189865711089144,24.807082871999693,0.18892468240853044,1
1,6,1,1.5161540415207657,-1.4876356389670387,-0.9484938283279055,32.82116870905612,0.03253601510598152,0.1125916468955194,16.34099594667636,23.796289727874445,0.2536744902663878,1
1,6,2,3.2445667905987405,-2.9341236720537642,-1.4557487675547365,1756.1709567846237,0.0011637945737599533,0.03501476633023137,17.14258064256273,24.637664001410336,0.1999652583787096,1
1,6,3,3.5903623091141172,-3.176055987628337,-1.5689833233973038,3893.69840378589,0.0006667208125072507,0.026978430257309366,17.17023429828018,24.716764916108623,0.19481987870057316,1
1,6,4,1.945297356271615,-1.820719833062046,-1.0652999122832165,88.16523232670662,0.01511054633565269,0.08603993779236331,16.17995430054741,23.38349615952823,0.2793428831454975,1
1,6,5,3.7105005647331124,-3.1908012671528354,-1.8935993198808336,5134.528451689097,0.0006444641043684793,0.012776169947586504,16.96616346395219,24.358869538917183,0.2179688556258388,1
1,6,6,3.847841957841496,-2.8505335138897006,-1.4184718450771743,7044.366739253022,0.0014108033625611835,0.03815295276957449,15.849889279963591,22.846904450935586,0.312037887898447,1
