date,stock_id,dividend_yield,PER,PBR
2015-01-05,1303,2.97,14.42,1.65
2015-01-06,1303,3.07,13.95,1.6
2015-01-07,1303,3.11,13.79,1.58
2015-01-08,1303,3.01,14.27,1.63
2015-01-09,1303,2.96,14.49,1.66
2015-01-12,1303,2.98,14.4,1.65
2015-01-13,1303,2.92,14.67,1.68
2015-01-14,1303,2.95,14.54,1.67
2015-01-15,1303,2.95,14.51,1.66
2015-01-16,1303,3.02,14.2,1.63
2015-01-19,1303,2.98,14.4,1.65
2015-01-20,1303,2.93,14.65,1.68
2015-01-21,1303,2.91,14.76,1.69
2015-01-22,1303,2.9,14.81,1.7
2015-01-23,1303,2.88,14.88,1.7
2015-01-26,1303,2.89,14.85,1.7
2015-01-27,1303,2.9,14.81,1.7
2015-01-28,1303,2.9,14.81,1.7
2015-01-29,1303,2.89,14.83,1.7
2015-01-30,1303,2.99,14.33,1.64
2015-02-02,1303,2.89,14.85,1.7
2015-02-03,1303,2.83,15.17,1.74
2015-02-04,1303,2.77,15.46,1.77
2015-02-05,1303,2.77,15.46,1.77
2015-02-06,1303,2.78,15.44,1.77
2015-02-09,1303,2.78,15.42,1.77
2015-02-10,1303,2.79,15.35,1.76
2015-02-11,1303,2.85,15.06,1.72
2015-02-12,1303,2.87,14.94,1.71
2015-02-13,1303,2.79,15.37,1.76
2015-02-19,1303,3.96,13.7,1.47
2015-02-24,1303,2.74,15.64,1.79
2015-02-25,1303,2.73,15.69,1.8
2015-02-26,1303,2.79,15.4,1.76
2015-03-02,1303,2.79,15.4,1.76
2015-03-03,1303,2.77,15.46,1.77
2015-03-04,1303,2.79,15.35,1.76
2015-03-05,1303,2.81,15.26,1.75
2015-03-06,1303,2.75,15.6,1.79
2015-03-09,1303,2.79,15.37,1.76
2015-03-10,1303,2.81,15.28,1.75
2015-03-11,1303,2.83,15.15,1.74
2015-03-12,1303,2.8,15.3,1.75
2015-03-13,1303,2.83,15.15,1.74
2015-03-16,1303,2.85,15.06,1.72
2015-03-17,1303,2.81,15.24,1.75
2015-03-18,1303,2.78,15.44,1.77
2015-03-19,1303,2.76,15.55,1.78
2015-03-20,1303,2.8,15.33,1.76
2015-03-23,1303,2.78,15.44,1.77
2015-03-24,1303,2.78,15.42,1.77
2015-03-25,1303,2.8,15.33,1.69
2015-03-26,1303,3.33,17.21,1.71
2015-03-27,1303,3.35,17.11,1.7
2015-03-30,1303,3.33,17.23,1.72
2015-03-31,1303,3.31,17.33,1.73
2015-04-01,1303,3.36,17.08,1.7
2015-04-02,1303,3.31,17.33,1.73
2015-04-07,1303,3.29,17.46,1.74
2015-04-08,1303,3.35,17.13,1.71
2015-04-09,1303,3.32,17.28,1.72
2015-04-10,1303,3.29,17.46,1.74
2015-04-13,1303,3.22,17.83,1.78
2015-04-14,1303,3.2,17.93,1.79
2015-04-15,1303,3.19,18.0,1.79
2015-04-16,1303,3.15,18.2,1.81
2015-04-17,1303,3.14,18.28,1.82
2015-04-20,1303,3.14,18.28,1.82
2015-04-21,1303,3.07,18.65,1.86
2015-04-22,1303,3.05,18.78,1.87
2015-04-23,1303,2.99,19.15,1.91
2015-04-24,1303,2.91,19.7,1.96
2015-04-27,1303,2.94,19.5,1.94
2015-04-28,1303,2.96,19.38,1.93
2015-04-29,1303,2.99,19.18,1.91
2015-04-30,1303,3.05,18.83,1.87
2015-05-04,1303,3.01,19.08,1.9
