date,stock_id,dividend_yield,PER,PBR
2015-01-05,1101,5.35,14.88,1.42
2015-01-06,1101,5.44,14.62,1.4
2015-01-07,1101,5.46,14.57,1.39
2015-01-08,1101,5.44,14.62,1.4
2015-01-09,1101,5.5,14.46,1.38
2015-01-12,1101,5.64,14.1,1.35
2015-01-13,1101,5.57,14.29,1.37
2015-01-14,1101,5.57,14.29,1.37
2015-01-15,1101,5.55,14.34,1.37
2015-01-16,1101,5.55,14.34,1.37
2015-01-19,1101,5.52,14.43,1.38
2015-01-20,1101,5.5,14.46,1.38
2015-01-21,1101,5.53,14.39,1.38
2015-01-22,1101,5.48,14.53,1.39
2015-01-23,1101,5.44,14.62,1.4
2015-01-26,1101,5.41,14.71,1.41
2015-01-27,1101,5.39,14.78,1.41
2015-01-28,1101,5.36,14.86,1.42
2015-01-29,1101,5.46,14.57,1.39
2015-01-30,1101,5.4,14.74,1.41
2015-02-02,1101,5.38,14.79,1.42
2015-02-03,1101,5.41,14.71,1.41
2015-02-04,1101,5.44,14.62,1.4
2015-02-05,1101,5.45,14.6,1.4
2015-02-06,1101,5.41,14.72,1.41
2015-02-09,1101,5.45,14.6,1.4
2015-02-10,1101,5.45,14.6,1.4
2015-02-11,1101,5.54,14.38,1.38
2015-02-12,1101,5.44,14.62,1.4
2015-02-13,1101,5.46,14.58,1.4
2015-02-19,1101,9.12,15.34,0.92
2015-02-24,1101,5.37,14.83,1.42
2015-02-25,1101,5.38,14.79,1.42
2015-02-26,1101,5.36,14.86,1.42
2015-03-02,1101,5.39,14.76,1.41
2015-03-03,1101,5.32,14.97,1.43
2015-03-04,1101,5.28,15.09,1.44
2015-03-05,1101,5.35,14.88,1.42
2015-03-06,1101,5.31,15.0,1.44
2015-03-09,1101,5.4,14.74,1.41
2015-03-10,1101,5.46,14.57,1.39
2015-03-11,1101,5.54,14.36,1.37
2015-03-12,1101,5.48,14.53,1.39
2015-03-13,1101,5.44,14.62,1.4
2015-03-16,1101,5.51,14.45,1.38
2015-03-17,1101,5.5,14.48,1.39
2015-03-18,1101,5.44,14.64,1.4
2015-03-19,1101,5.34,14.9,1.43
2015-03-20,1101,5.44,14.62,1.4
2015-03-23,1101,5.41,14.71,1.41
2015-03-24,1101,5.48,14.53,1.39
2015-03-25,1101,5.48,14.53,1.39
2015-03-26,1101,5.45,14.6,1.4
2015-03-27,1101,5.48,14.53,1.39
2015-03-30,1101,5.38,14.79,1.42
2015-03-31,1101,5.65,15.26,1.46
2015-04-01,1101,5.72,15.07,1.36
2015-04-02,1101,5.76,14.76,1.35
2015-04-07,1101,5.66,15.02,1.38
2015-04-08,1101,5.68,14.95,1.37
2015-04-09,1101,5.66,15.02,1.38
2015-04-10,1101,5.69,14.93,1.37
2015-04-13,1101,5.7,14.9,1.37
2015-04-14,1101,5.7,14.91,1.37
2015-04-15,1101,5.72,14.85,1.36
2015-04-16,1101,5.69,14.93,1.37
2015-04-17,1101,5.71,14.88,1.36
2015-04-20,1101,5.74,14.81,1.36
2015-04-21,1101,5.69,14.93,1.37
2015-04-22,1101,5.69,14.93,1.37
2015-04-23,1101,5.52,15.39,1.41
2015-04-24,1101,5.54,15.34,1.41
2015-04-27,1101,5.57,15.26,1.4
2015-04-28,1101,5.67,15.0,1.38
2015-04-29,1101,5.71,14.88,1.36
2015-04-30,1101,5.71,14.88,1.36
2015-05-04,1101,5.74,14.81,1.36
2015-05-05,1101,5.75,14.78,1.36
2015-05-06,1101,5.77,14.73,1.35
2015-05-07,1101,5.87,14.47,1.33
2015-05-08,1101,5.85,14.52,1.33
2015-05-11,1101,5.84,14.56,1.33
2015-05-12,1101,5.81,14.62,1.34
2015-05-13,1101,5.76,14.74,1.35
2015-05-14,1101,5.83,14.57,1.34
2015-05-15,1101,5.86,14.51,1.33
2015-05-18,1101,5.79,14.68,1.34
2015-05-19,1101,5.85,16.02,1.33
2015-05-20,1101,5.85,16.0,1.33
2015-05-21,1101,5.97,15.68,1.3
2015-05-22,1101,5.96,15.7,1.3
2015-05-25,1101,5.94,15.75,1.31
2015-05-26,1101,5.93,15.79,1.31
2015-05-27,1101,5.93,15.79,1.31
2015-05-28,1101,5.94,15.75,1.31
2015-05-29,1101,5.97,15.68,1.3
2015-06-01,1101,6.06,15.45,1.28
2015-06-02,1101,6.16,15.19,1.26
2015-06-03,1101,6.2,15.09,1.25
2015-06-04,1101,6.42,14.59,1.21
2015-06-05,1101,6.39,14.64,1.22
2015-06-08,1101,6.24,15.0,1.25
2015-06-09,1101,6.41,14.61,1.21
2015-06-10,1101,6.42,14.59,1.21
2015-06-11,1101,6.53,14.34,1.19
2015-06-12,1101,6.55,14.29,1.19
2015-06-15,1101,6.55,14.29,1.19
2015-06-16,1101,6.55,14.29,1.19
2015-06-17,1101,6.58,14.23,1.18
2015-06-18,1101,6.57,14.25,1.18
2015-06-22,1101,6.55,14.29,1.19
2015-06-23,1101,6.46,14.49,1.2
2015-06-24,1101,6.4,14.62,1.21
2015-06-25,1101,6.37,14.7,1.22
2015-06-26,1101,6.31,14.83,1.23
2015-06-29,1101,6.41,14.61,1.21
2015-06-30,1101,6.39,14.64,1.22
2015-07-01,1101,6.23,15.04,1.25
2015-07-02,1101,6.23,15.04,1.25
2015-07-03,1101,6.21,15.08,1.25
2015-07-06,1101,6.3,14.87,1.23
2015-07-07,1101,6.38,14.66,1.22
2015-07-08,1101,6.56,14.27,1.18
2015-07-09,1101,6.6,14.17,1.18
2015-07-13,1101,6.38,14.68,1.22
2015-07-14,1101,6.2,15.09,1.25
2015-07-15,1101,6.18,15.15,1.26
2015-07-16,1101,6.26,14.96,1.24
2015-07-17,1101,6.26,14.96,1.24
2015-07-20,1101,6.29,14.89,1.24
2015-07-21,1101,6.31,14.83,1.23
2015-07-22,1101,6.37,14.7,1.22
2015-07-23,1101,6.67,14.04,1.17
2015-07-24,1101,6.77,13.83,1.15
2015-07-27,1101,6.92,13.53,1.12
2015-07-28,1101,7.09,13.2,1.1
2015-07-29,1101,7.19,13.03,1.08
2015-07-30,1101,7.16,13.08,1.09
2015-07-31,1101,7.28,12.86,1.07
2015-08-03,1101,7.33,12.76,1.06
2015-08-04,1101,7.25,12.91,1.07
2015-08-05,1101,7.25,12.91,1.07
2015-08-06,1101,7.49,12.5,1.04
2015-08-07,1101,7.38,12.69,1.05
2015-08-10,1101,7.23,12.95,1.08
2015-08-11,1101,7.3,12.82,1.06
2015-08-12,1101,7.32,12.78,1.06
2015-08-13,1101,7.35,12.74,1.06
2015-08-14,1101,7.43,12.59,1.05
2015-08-17,1101,7.43,12.59,1.13
2015-08-18,1101,7.37,14.08,1.14
2015-08-19,1101,7.38,14.06,1.14
2015-08-20,1101,7.46,13.92,1.12
2015-08-21,1101,7.71,13.46,1.09
2015-08-24,1101,7.78,13.33,1.08
2015-08-25,1101,7.78,13.33,1.08
2015-08-26,1101,7.77,13.35,1.08
2015-08-27,1101,7.64,13.58,1.1
2015-08-28,1101,7.14,14.52,1.17
2015-08-31,1101,7.14,14.52,1.17
2015-09-01,1101,7.25,14.31,1.16
2015-09-02,1101,7.32,14.17,1.15
2015-09-03,1101,7.33,14.15,1.14
2015-09-04,1101,7.35,14.13,1.14
2015-09-07,1101,7.43,13.96,1.13
2015-09-08,1101,7.43,13.96,1.13
2015-09-09,1101,7.02,14.77,1.19
2015-09-10,1101,6.98,14.85,1.2
2015-09-11,1101,7.06,14.69,1.19
2015-09-14,1101,7.02,14.77,1.19
2015-09-15,1101,6.99,14.83,1.2
2015-09-16,1101,7.01,14.79,1.2
2015-09-17,1101,7.0,14.81,1.2
2015-09-18,1101,7.07,14.67,1.19
2015-09-21,1101,7.21,14.4,1.16
2015-09-22,1101,7.17,14.48,1.17
2015-09-23,1101,7.23,14.35,1.16
2015-09-24,1101,7.5,13.83,1.12
2015-09-25,1101,7.57,13.71,1.11
2015-09-30,1101,7.47,13.9,1.12
2015-10-01,1101,7.3,14.21,1.15
2015-10-02,1101,7.32,14.17,1.15
2015-10-05,1101,7.22,14.38,1.16
2015-10-06,1101,7.06,14.69,1.19
2015-10-07,1101,6.81,15.23,1.23
2015-10-08,1101,6.87,15.1,1.22
2015-10-12,1101,6.64,15.63,1.26
2015-10-13,1101,6.78,15.29,1.24
2015-10-14,1101,6.87,15.1,1.22
2015-10-15,1101,6.75,15.38,1.24
2015-10-16,1101,6.72,15.44,1.25
2015-10-19,1101,6.55,15.83,1.28
2015-10-20,1101,6.7,15.48,1.25
2015-10-21,1101,6.74,15.4,1.24
2015-10-22,1101,6.82,15.21,1.23
2015-10-23,1101,6.78,15.29,1.24
2015-10-26,1101,6.68,15.54,1.26
2015-10-27,1101,6.69,15.5,1.25
2015-10-28,1101,6.66,15.58,1.26
2015-10-29,1101,6.89,15.06,1.22
