date,stock_id,dividend_yield,PER,PBR
2021-01-20,6515,2.47,25.88,9.13
2021-01-21,6515,2.6,24.55,8.66
2021-01-22,6515,2.61,24.47,8.63
2021-01-25,6515,2.51,25.43,8.97
2021-01-26,6515,2.54,25.13,8.87
2021-01-27,6515,2.6,24.6,8.68
2021-01-28,6515,2.75,23.27,8.21
2021-01-29,6515,2.87,22.23,7.84
2021-02-01,6515,2.92,21.86,7.71
2021-02-02,6515,2.94,21.73,7.67
2021-02-03,6515,3.02,21.14,7.46
2021-02-04,6515,2.88,22.2,7.84
2021-02-05,6515,2.98,21.46,7.57
2021-02-17,6515,2.98,21.46,7.57
2021-02-18,6515,2.96,21.57,7.61
2021-02-19,6515,2.8,22.79,8.04
2021-02-22,6515,2.86,22.31,7.87
2021-02-23,6515,2.91,21.99,7.76
2021-02-24,6515,2.92,21.88,7.72
2021-02-25,6515,2.96,21.62,7.63
2021-02-26,6515,2.96,21.59,7.62
2021-03-02,6515,3.02,21.19,7.48
2021-03-03,6515,3.0,21.3,7.52
2021-03-04,6515,3.07,20.79,7.34
2021-03-05,6515,3.15,20.29,7.16
2021-03-08,6515,3.14,20.37,7.19
2021-03-09,6515,3.22,19.86,7.01
2021-03-10,6515,3.26,19.6,6.91
2021-03-11,6515,3.19,20.05,7.07
2021-03-12,6515,3.23,19.81,6.99
2021-03-15,6515,3.21,19.89,7.02
2021-03-16,6515,3.1,20.61,7.27
2021-03-17,6515,3.13,20.45,7.22
2021-03-18,6515,3.15,20.31,7.17
2021-03-19,6515,3.13,20.39,7.2
2021-03-22,6515,3.17,20.15,7.11
2021-03-23,6515,3.17,20.18,7.12
2021-03-24,6515,3.2,19.97,7.05
2021-03-25,6515,3.48,19.91,7.03
2021-03-26,6515,3.48,21.5,6.45
2021-03-29,6515,3.42,21.88,6.56
2021-03-30,6515,3.39,22.11,6.63
2021-03-31,6515,3.39,22.05,6.61
2021-04-01,6515,3.4,22.02,6.6
2021-04-06,6515,3.39,22.08,6.62
2021-04-07,6515,3.25,23.03,6.9
2021-04-08,6515,3.25,23.03,6.9
2021-04-09,6515,3.29,22.77,6.82
2021-04-12,6515,3.35,22.31,6.69
2021-04-13,6515,3.41,21.93,6.57
2021-04-14,6515,3.49,21.42,6.42
2021-04-15,6515,3.44,21.76,6.52
2021-04-16,6515,3.46,21.65,6.49
2021-04-19,6515,3.45,21.7,6.51
2021-04-20,6515,3.48,21.5,6.45
2021-04-21,6515,3.43,21.82,6.54
2021-04-22,6515,3.48,21.53,6.45
2021-04-23,6515,3.51,21.33,6.39
2021-04-26,6515,3.51,21.33,6.39
2021-04-27,6515,3.46,21.62,6.48
2021-04-28,6515,3.5,21.39,6.41
2021-04-29,6515,3.51,21.3,6.38
2021-05-03,6515,3.7,20.24,6.07
2021-05-04,6515,3.89,19.23,5.76
2021-05-05,6515,3.9,19.17,5.75
2021-05-06,6515,4.13,18.13,5.44
2021-05-07,6515,4.26,17.56,5.26
2021-05-10,6515,4.44,16.84,5.05
2021-05-11,6515,4.78,15.66,4.69
2021-05-12,6515,5.16,14.51,4.35
2021-05-13,6515,5.17,14.48,4.34
2021-05-14,6515,5.3,15.65,3.35
2021-05-17,6515,5.79,14.31,3.06
2021-05-18,6515,5.51,15.04,3.22
2021-05-19,6515,5.53,14.98,3.2
2021-05-20,6515,5.69,14.56,3.11
2021-05-21,6515,5.22,15.87,3.39
2021-05-24,6515,5.21,15.9,3.4
2021-05-25,6515,4.74,17.46,3.73
2021-05-26,6515,4.6,18.01,3.85
2021-05-27,6515,4.81,17.21,3.68
2021-05-28,6515,4.89,16.95,3.62
2021-05-31,6515,4.92,16.83,3.6
2021-06-01,6515,4.92,16.83,3.6
2021-06-02,6515,4.9,16.92,3.62
2021-06-03,6515,4.72,17.56,3.75
2021-06-04,6515,4.81,17.21,3.68
2021-06-07,6515,4.86,17.05,3.64
2021-06-08,6515,4.88,16.99,3.63
2021-06-09,6515,4.74,17.5,3.74
2021-06-10,6515,4.61,17.97,3.84
2021-06-11,6515,4.47,18.55,3.97
2021-06-15,6515,4.57,18.13,3.88
2021-06-16,6515,4.64,17.85,3.82
2021-06-17,6515,4.66,17.78,3.8
2021-06-18,6515,4.64,17.85,3.82
2021-06-21,6515,4.71,17.59,3.76
2021-06-22,6515,4.79,17.3,3.7
2021-06-23,6515,4.66,17.78,3.8
2021-06-24,6515,4.75,17.4,3.72
2021-06-25,6515,4.83,17.11,3.66
2021-06-28,6515,4.83,17.11,3.66
2021-06-29,6515,4.92,16.83,3.6
2021-06-30,6515,4.84,17.08,3.65
2021-07-01,6515,4.95,16.7,3.57
2021-07-02,6515,4.98,16.6,3.55
2021-07-05,6515,4.95,16.7,3.57
2021-07-06,6515,4.89,16.92,3.62
2021-07-07,6515,4.69,17.62,3.77
2021-07-08,6515,4.74,17.46,3.73
2021-07-09,6515,4.84,17.08,3.65
2021-07-12,6515,4.82,17.18,3.67
2021-07-13,6515,4.86,17.02,3.64
2021-07-14,6515,4.9,16.89,3.61
2021-07-15,6515,4.87,16.99,3.63
2021-07-16,6515,4.75,17.4,3.72
2021-07-19,6515,4.83,17.11,3.66
2021-07-20,6515,4.89,16.92,3.62
2021-07-21,6515,4.94,16.76,3.58
2021-07-22,6515,4.74,17.46,3.73
2021-07-23,6515,4.39,18.87,4.03
2021-07-26,6515,4.24,19.5,4.17
2021-07-27,6515,4.48,18.48,3.95
2021-07-28,6515,4.59,18.04,3.86
2021-07-29,6515,4.44,18.64,3.99
2021-07-30,6515,4.5,18.39,3.93
2021-08-02,6515,4.6,17.97,3.84
2021-08-03,6515,4.63,17.88,3.82
2021-08-04,6515,4.55,18.16,3.88
2021-08-05,6515,4.61,17.94,3.84
2021-08-06,6515,4.68,17.69,3.78
2021-08-09,6515,4.82,17.18,3.67
2021-08-10,6515,4.99,16.57,3.54
2021-08-11,6515,5.07,16.32,3.49
2021-08-12,6515,4.94,16.73,3.58
2021-08-13,6515,5.06,21.48,3.38
2021-08-16,6515,5.36,20.27,3.19
2021-08-17,6515,5.41,20.1,3.17
2021-08-18,6515,5.42,20.06,3.16
2021-08-19,6515,5.55,19.6,3.09
2021-08-20,6515,5.41,20.1,3.17
2021-08-23,6515,5.34,20.35,3.21
2021-08-24,6515,5.4,20.14,3.17
2021-08-25,6515,5.34,20.35,3.21
2021-08-26,6515,5.35,20.31,3.2
2021-08-27,6515,5.32,20.44,3.22
2021-08-30,6515,5.26,20.69,3.26
2021-08-31,6515,5.29,20.56,3.24
2021-09-01,6515,5.24,20.73,3.27
2021-09-02,6515,5.2,20.9,3.29
2021-09-03,6515,5.17,21.02,3.31
2021-09-06,6515,5.26,20.69,3.26
2021-09-07,6515,5.22,20.81,3.28
2021-09-08,6515,5.42,20.06,3.16
2021-09-09,6515,5.32,20.44,3.22
2021-09-10,6515,5.34,20.35,3.21
2021-09-13,6515,5.39,20.18,3.18
2021-09-14,6515,5.4,20.14,3.17
2021-09-15,6515,5.49,19.81,3.12
2021-09-16,6515,5.47,19.89,3.13
2021-09-17,6515,5.33,20.39,3.21
2021-09-22,6515,5.41,20.1,3.17
2021-09-23,6515,5.16,21.06,3.32
2021-09-24,6515,4.84,22.45,3.54
2021-09-27,6515,4.84,22.45,3.54
2021-09-28,6515,4.83,22.49,3.54
2021-09-29,6515,5.1,21.31,3.36
2021-09-30,6515,5.03,21.61,3.4
2021-10-01,6515,5.4,20.14,3.17
2021-10-04,6515,5.49,19.81,3.12
2021-10-05,6515,5.31,20.48,3.23
2021-10-06,6515,5.42,20.06,3.16
2021-10-07,6515,5.23,20.77,3.27
2021-10-08,6515,5.23,20.77,3.27
2021-10-12,6515,5.17,21.02,3.31
2021-10-13,6515,4.81,22.61,3.56
2021-10-14,6515,4.56,23.83,3.75
2021-10-15,6515,4.56,23.83,3.75
2021-10-18,6515,4.46,24.37,3.84
