date,stock_id,dividend_yield,PER,PBR
2015-01-05,2356,7.46,11.0,1.41
2015-01-06,2356,7.64,10.74,1.37
2015-01-07,2356,7.58,10.82,1.38
2015-01-08,2356,7.57,10.85,1.39
2015-01-09,2356,7.57,10.85,1.39
2015-01-12,2356,7.51,10.92,1.4
2015-01-13,2356,7.53,10.9,1.39
2015-01-14,2356,7.05,11.64,1.49
2015-01-15,2356,6.78,12.1,1.55
2015-01-16,2356,6.88,11.92,1.53
2015-01-19,2356,6.82,12.03,1.54
2015-01-20,2356,6.81,12.05,1.54
2015-01-21,2356,6.97,11.77,1.51
2015-01-22,2356,6.88,11.92,1.53
2015-01-23,2356,6.91,11.87,1.52
2015-01-26,2356,6.72,12.21,1.56
2015-01-27,2356,6.69,12.26,1.57
2015-01-28,2356,6.58,12.46,1.59
2015-01-29,2356,6.67,12.31,1.57
2015-01-30,2356,6.81,12.05,1.54
2015-02-02,2356,6.74,12.18,1.56
2015-02-03,2356,6.79,12.08,1.55
2015-02-04,2356,6.78,12.1,1.55
2015-02-05,2356,6.69,12.26,1.57
2015-02-06,2356,6.77,12.13,1.55
2015-02-09,2356,6.81,12.05,1.54
2015-02-10,2356,7.11,11.54,1.48
2015-02-11,2356,7.03,11.67,1.49
2015-02-12,2356,6.97,11.77,1.51
2015-02-13,2356,6.97,11.77,1.51
2015-02-19,2356,8.41,11.56,1.33
2015-02-24,2356,6.72,12.21,1.56
2015-02-25,2356,6.72,12.21,1.56
2015-02-26,2356,6.64,12.36,1.58
2015-03-02,2356,6.57,12.49,1.6
2015-03-03,2356,6.72,12.21,1.56
2015-03-04,2356,6.63,12.38,1.58
2015-03-05,2356,6.64,12.36,1.58
2015-03-06,2356,6.6,12.44,1.59
2015-03-09,2356,6.65,12.33,1.58
2015-03-10,2356,6.74,12.18,1.56
2015-03-11,2356,6.88,11.92,1.53
2015-03-12,2356,6.69,12.26,1.57
2015-03-13,2356,6.81,12.05,1.54
2015-03-16,2356,6.85,11.97,1.53
2015-03-17,2356,6.94,11.82,1.51
2015-03-18,2356,6.88,11.92,1.53
