date,stock_id,dividend_yield,PER,PBR
2015-01-05,1301,2.66,18.87,1.66
2015-01-06,1301,2.75,18.21,1.6
2015-01-07,1301,2.77,18.07,1.59
2015-01-08,1301,2.64,19.0,1.67
2015-01-09,1301,2.65,18.94,1.67
2015-01-12,1301,2.57,19.53,1.72
2015-01-13,1301,2.55,19.66,1.73
2015-01-14,1301,2.6,19.31,1.7
2015-01-15,1301,2.57,19.53,1.72
2015-01-16,1301,2.61,19.21,1.69
2015-01-19,1301,2.55,19.68,1.73
2015-01-20,1301,2.52,19.92,1.75
2015-01-21,1301,2.5,20.05,1.76
2015-01-22,1301,2.49,20.11,1.77
2015-01-23,1301,2.49,20.16,1.77
2015-01-26,1301,2.48,20.18,1.77
2015-01-27,1301,2.48,20.18,1.77
2015-01-28,1301,2.47,20.32,1.79
2015-01-29,1301,2.46,20.37,1.79
2015-01-30,1301,2.48,20.18,1.77
2015-02-02,1301,2.46,20.4,1.79
2015-02-03,1301,2.45,20.45,1.8
2015-02-04,1301,2.42,20.71,1.82
2015-02-05,1301,2.44,20.58,1.81
2015-02-06,1301,2.43,20.66,1.82
2015-02-09,1301,2.44,20.53,1.8
2015-02-10,1301,2.45,20.42,1.79
2015-02-11,1301,2.46,20.34,1.79
2015-02-12,1301,2.47,20.32,1.79
2015-02-13,1301,2.48,20.24,1.78
2015-02-19,1301,2.34,18.91,1.7
2015-02-24,1301,2.43,20.61,1.81
2015-02-25,1301,2.44,20.55,1.81
2015-02-26,1301,2.45,20.45,1.8
2015-03-02,1301,2.5,20.08,1.76
2015-03-03,1301,2.5,20.05,1.76
2015-03-04,1301,2.5,20.03,1.76
2015-03-05,1301,2.53,19.79,1.74
2015-03-06,1301,2.49,20.11,1.77
2015-03-09,1301,2.53,19.79,1.74
2015-03-10,1301,2.56,19.58,1.72
2015-03-11,1301,2.59,19.39,1.7
2015-03-12,1301,2.54,19.74,1.73
2015-03-13,1301,2.58,19.42,1.71
2015-03-16,1301,2.59,19.39,1.7
2015-03-17,1301,2.57,19.53,1.72
2015-03-18,1301,2.55,19.66,1.73
2015-03-19,1301,2.51,19.95,1.75
2015-03-20,1301,2.51,20.0,1.76
2015-03-23,1301,2.52,19.87,1.75
2015-03-24,1301,2.51,19.97,1.69
2015-03-25,1301,2.3,26.15,1.65
2015-03-26,1301,2.26,26.54,1.67
2015-03-27,1301,2.27,26.47,1.67
2015-03-30,1301,2.27,26.47,1.67
2015-03-31,1301,2.24,26.82,1.69
2015-04-01,1301,2.28,26.33,1.66
2015-04-02,1301,2.27,26.43,1.67
2015-04-07,1301,2.25,26.71,1.68
2015-04-08,1301,2.25,26.71,1.68
2015-04-09,1301,2.24,26.86,1.69
2015-04-10,1301,2.22,27.03,1.7
2015-04-13,1301,2.19,27.46,1.73
2015-04-14,1301,2.18,27.53,1.73
2015-04-15,1301,2.21,27.21,1.71
2015-04-16,1301,2.18,27.56,1.74
2015-04-17,1301,2.19,27.46,1.73
2015-04-20,1301,2.2,27.24,1.72
2015-04-21,1301,2.17,27.74,1.75
2015-04-22,1301,2.16,27.77,1.75
2015-04-23,1301,2.15,27.95,1.76
2015-04-24,1301,2.11,28.45,1.79
2015-04-27,1301,2.1,28.55,1.8
2015-04-28,1301,2.1,28.55,1.8
2015-04-29,1301,2.11,28.45,1.79
2015-04-30,1301,2.15,27.88,1.76
2015-05-04,1301,2.13,28.23,1.78
2015-05-05,1301,2.12,28.37,1.79
2015-05-06,1301,2.13,28.27,1.78
2015-05-07,1301,2.19,27.49,1.73
2015-05-08,1301,2.16,27.77,1.72
2015-05-11,1301,2.17,34.49,1.71
2015-05-12,1301,2.16,34.63,1.72
2015-05-13,1301,2.17,34.58,1.71
2015-05-14,1301,2.19,34.23,1.7
2015-05-15,1301,2.19,34.27,1.7
2015-05-18,1301,2.17,34.58,1.71
2015-05-19,1301,2.15,34.85,1.73
2015-05-20,1301,2.16,34.67,1.72
2015-05-21,1301,2.26,33.08,1.64
2015-05-22,1301,2.2,34.1,1.69
2015-05-25,1301,2.23,33.57,1.66
2015-05-26,1301,2.24,33.48,1.66
2015-05-27,1301,2.25,33.26,1.65
2015-05-28,1301,2.26,33.08,1.64
2015-05-29,1301,2.26,33.17,1.64
2015-06-01,1301,2.28,32.91,1.63
2015-06-02,1301,2.25,33.35,1.65
2015-06-03,1301,2.27,33.0,1.63
2015-06-04,1301,2.32,32.25,1.6
2015-06-05,1301,2.34,31.98,1.58
2015-06-08,1301,2.3,32.51,1.61
2015-06-09,1301,2.33,32.16,1.59
2015-06-10,1301,2.31,32.47,1.61
2015-06-11,1301,2.3,32.56,1.61
2015-06-12,1301,2.34,32.07,1.59
2015-06-15,1301,2.34,31.94,1.58
2015-06-16,1301,2.36,31.72,1.57
2015-06-17,1301,2.4,31.23,1.55
2015-06-18,1301,2.36,31.72,1.57
2015-06-22,1301,2.34,31.94,1.58
2015-06-23,1301,2.36,31.76,1.57
2015-06-24,1301,2.32,32.29,1.6
2015-06-25,1301,2.31,32.47,1.61
2015-06-26,1301,2.3,32.56,1.61
2015-06-29,1301,2.37,31.59,1.56
2015-06-30,1301,2.34,31.98,1.58
2015-07-01,1301,2.34,32.07,1.59
2015-07-02,1301,2.34,31.98,1.58
2015-07-03,1301,2.34,31.94,1.58
2015-07-06,1301,2.35,31.81,1.58
2015-07-07,1301,2.36,31.72,1.57
2015-07-08,1301,2.43,30.84,1.53
2015-07-09,1301,2.44,30.75,1.52
2015-07-13,1301,2.43,30.84,1.53
2015-07-14,1301,2.41,31.06,1.54
2015-07-15,1301,2.35,31.85,1.58
2015-07-16,1301,2.36,31.67,1.57
2015-07-17,1301,2.36,31.67,1.57
2015-07-20,1301,2.4,31.19,1.55
2015-07-21,1301,2.38,31.41,1.56
2015-07-22,1301,2.38,31.41,1.56
2015-07-23,1301,2.39,31.32,1.55
2015-07-24,1301,2.39,31.28,1.55
2015-07-27,1301,2.43,30.79,1.53
2015-07-28,1301,2.44,30.66,1.52
2015-07-29,1301,2.43,30.84,1.53
2015-07-30,1301,2.44,30.66,1.52
2015-07-31,1301,2.43,30.84,1.53
2015-08-03,1301,2.44,30.75,1.52
2015-08-04,1301,2.45,30.62,1.52
2015-08-05,1301,2.39,31.28,1.55
2015-08-06,1301,2.38,31.5,1.56
2015-08-07,1301,2.38,31.41,1.56
2015-08-10,1301,2.41,31.1,1.54
2015-08-11,1301,2.47,30.35,1.56
2015-08-12,1301,2.47,20.33,1.56
2015-08-13,1301,2.48,20.27,1.55
2015-08-14,1301,2.48,20.27,1.55
2015-08-17,1301,2.48,20.27,1.55
2015-08-18,1301,2.5,20.09,1.54
2015-08-19,1301,2.5,20.12,1.54
2015-08-20,1301,2.56,19.62,1.5
2015-08-21,1301,2.58,19.53,1.5
2015-08-24,1301,2.74,18.34,1.41
2015-08-25,1301,2.67,18.82,1.44
2015-08-26,1301,2.66,18.93,1.45
2015-08-27,1301,2.62,19.23,1.47
2015-08-28,1301,2.48,20.27,1.55
2015-08-31,1301,2.37,21.21,1.63
2015-09-01,1301,2.47,20.38,1.56
2015-09-02,1301,2.47,20.38,1.56
2015-09-03,1301,2.49,20.21,1.55
2015-09-04,1301,2.49,20.21,1.55
2015-09-07,1301,2.49,20.24,1.55
2015-09-08,1301,2.5,20.12,1.54
2015-09-09,1301,2.43,20.71,1.59
2015-09-10,1301,2.44,20.62,1.58
2015-09-11,1301,2.42,20.77,1.59
2015-09-14,1301,2.41,20.83,1.6
2015-09-15,1301,2.41,20.83,1.6
2015-09-16,1301,2.41,20.83,1.6
2015-09-17,1301,2.36,21.27,1.63
2015-09-18,1301,2.39,21.01,1.61
2015-09-21,1301,2.43,20.71,1.59
2015-09-22,1301,2.41,20.89,1.6
2015-09-23,1301,2.43,20.74,1.59
2015-09-24,1301,2.46,20.41,1.57
2015-09-25,1301,2.49,20.24,1.55
2015-09-30,1301,2.45,20.53,1.57
2015-10-01,1301,2.41,20.86,1.6
2015-10-02,1301,2.4,20.95,1.61
2015-10-05,1301,2.41,20.89,1.6
2015-10-06,1301,2.36,21.3,1.63
2015-10-07,1301,2.27,22.16,1.7
2015-10-08,1301,2.25,22.37,1.72
2015-10-12,1301,2.18,23.05,1.77
2015-10-13,1301,2.2,22.84,1.75
2015-10-14,1301,2.25,22.34,1.71
2015-10-15,1301,2.23,22.51,1.73
2015-10-16,1301,2.25,22.31,1.71
2015-10-19,1301,2.21,22.78,1.75
