date,stock_id,dividend_yield,PER,PBR
2015-01-05,1513,3.86,13.35,1.2
2015-01-06,1513,3.92,13.16,1.18
2015-01-07,1513,3.91,13.19,1.18
2015-01-08,1513,3.9,13.23,1.19
2015-01-09,1513,3.9,13.23,1.19
2015-01-12,1513,3.9,13.23,1.19
2015-01-13,1513,3.89,13.26,1.19
2015-01-14,1513,3.9,13.23,1.19
2015-01-15,1513,3.86,13.35,1.2
2015-01-16,1513,3.91,13.19,1.18
2015-01-19,1513,3.9,13.23,1.19
2015-01-20,1513,3.9,13.23,1.19
2015-01-21,1513,3.93,13.13,1.18
2015-01-22,1513,3.93,13.13,1.18
2015-01-23,1513,3.93,13.13,1.18
2015-01-26,1513,3.93,13.13,1.18
2015-01-27,1513,3.93,13.13,1.18
2015-01-28,1513,3.93,13.13,1.18
2015-01-29,1513,3.93,13.13,1.18
2015-01-30,1513,3.9,13.23,1.19
2015-02-02,1513,3.93,13.13,1.18
2015-02-03,1513,3.93,13.13,1.18
2015-02-04,1513,3.93,13.13,1.18
2015-02-05,1513,3.95,13.06,1.17
2015-02-06,1513,3.94,13.1,1.18
2015-02-09,1513,3.95,13.06,1.17
2015-02-10,1513,3.96,13.03,1.17
2015-02-11,1513,3.95,13.06,1.17
2015-02-12,1513,3.89,13.26,1.19
2015-02-13,1513,3.93,13.13,1.18
2015-02-19,1513,7.29,8.1,0.91
2015-02-24,1513,3.93,13.13,1.18
2015-02-25,1513,3.93,13.13,1.18
2015-02-26,1513,3.85,13.42,1.2
2015-03-02,1513,3.86,13.35,1.2
2015-03-03,1513,3.89,13.26,1.19
2015-03-04,1513,3.9,13.23,1.19
2015-03-05,1513,3.9,13.23,1.19
2015-03-06,1513,3.88,13.29,1.19
2015-03-09,1513,3.89,13.26,1.19
2015-03-10,1513,3.89,13.26,1.19
2015-03-11,1513,3.91,13.19,1.18
2015-03-12,1513,3.92,13.16,1.18
2015-03-13,1513,3.92,13.16,1.18
2015-03-16,1513,3.94,13.1,1.18
2015-03-17,1513,3.95,13.06,1.17
2015-03-18,1513,3.92,13.16,1.18
2015-03-19,1513,3.91,13.19,1.18
2015-03-20,1513,3.87,13.32,1.2
2015-03-23,1513,3.87,13.32,1.2
2015-03-24,1513,3.87,13.32,1.2
2015-03-25,1513,3.88,13.29,1.19
2015-03-26,1513,3.93,13.13,1.18
2015-03-27,1513,5.83,13.29,1.14
2015-03-30,1513,5.71,12.65,1.16
2015-03-31,1513,5.67,12.74,1.17
2015-04-01,1513,5.66,12.77,1.17
2015-04-02,1513,5.65,12.8,1.18
2015-04-07,1513,5.5,13.13,1.21
2015-04-08,1513,5.5,13.13,1.21
2015-04-09,1513,5.53,13.07,1.2
2015-04-10,1513,5.47,13.22,1.22
2015-04-13,1513,5.48,13.19,1.21
2015-04-14,1513,5.41,13.37,1.23
2015-04-15,1513,5.48,13.19,1.21
2015-04-16,1513,5.5,13.13,1.21
2015-04-17,1513,5.47,13.22,1.22
2015-04-20,1513,5.48,13.19,1.21
2015-04-21,1513,5.56,13.01,1.2
2015-04-22,1513,5.49,13.16,1.21
2015-04-23,1513,5.47,13.22,1.22
2015-04-24,1513,5.45,13.25,1.22
2015-04-27,1513,5.47,13.22,1.22
2015-04-28,1513,5.39,13.4,1.23
2015-04-29,1513,5.43,13.31,1.22
2015-04-30,1513,5.44,13.28,1.22
2015-05-04,1513,5.43,13.31,1.22
2015-05-05,1513,5.31,13.61,1.25
2015-05-06,1513,5.3,13.64,1.25
2015-05-07,1513,5.36,13.49,1.24
2015-05-08,1513,5.36,13.49,1.24
2015-05-11,1513,5.49,13.16,1.21
2015-05-12,1513,5.41,13.37,1.23
2015-05-13,1513,5.36,13.49,1.24
2015-05-14,1513,5.48,13.19,1.19
2015-05-15,1513,5.5,12.67,1.19
2015-05-18,1513,5.58,12.5,1.17
2015-05-19,1513,5.56,12.56,1.18
2015-05-20,1513,5.56,12.56,1.18
2015-05-21,1513,5.58,12.5,1.17
2015-05-22,1513,5.57,12.53,1.18
2015-05-25,1513,5.58,12.5,1.17
2015-05-26,1513,5.58,12.5,1.17
2015-05-27,1513,5.58,12.5,1.17
2015-05-28,1513,5.59,12.47,1.17
2015-05-29,1513,5.66,12.33,1.16
2015-06-01,1513,5.52,12.65,1.19
2015-06-02,1513,5.58,12.5,1.17
2015-06-03,1513,5.63,12.38,1.16
2015-06-04,1513,5.74,12.15,1.14
2015-06-05,1513,5.77,12.09,1.13
2015-06-08,1513,5.78,12.06,1.13
2015-06-09,1513,6.0,11.63,1.09
2015-06-10,1513,5.94,11.74,1.1
2015-06-11,1513,6.0,11.63,1.09
2015-06-12,1513,6.67,10.47,0.98
2015-06-15,1513,6.67,10.47,0.98
2015-06-16,1513,6.74,10.35,0.97
2015-06-17,1513,6.78,10.29,0.97
2015-06-18,1513,6.82,10.23,0.96
2015-06-22,1513,6.82,10.23,0.96
2015-06-23,1513,6.8,10.26,0.96
2015-06-24,1513,6.84,10.2,0.96
2015-06-25,1513,6.82,10.23,0.96
2015-06-26,1513,6.67,10.47,0.98
2015-06-29,1513,6.8,10.26,0.96
2015-06-30,1513,6.72,10.38,0.97
2015-07-01,1513,6.59,10.58,0.99
2015-07-02,1513,6.61,10.55,0.99
2015-07-03,1513,6.63,10.52,0.99
2015-07-06,1513,6.69,10.44,0.98
2015-07-07,1513,6.67,10.47,0.98
2015-07-08,1513,6.65,10.49,0.98
2015-07-09,1513,6.67,10.47,0.98
2015-07-13,1513,6.59,10.58,0.99
2015-07-14,1513,6.65,10.49,0.98
2015-07-15,1513,6.7,10.41,0.98
2015-07-16,1513,6.67,10.47,0.98
2015-07-17,1513,6.69,10.44,0.98
2015-07-20,1513,6.78,10.29,0.97
2015-07-21,1513,6.8,10.26,0.96
2015-07-22,1513,6.86,10.17,0.95
2015-07-23,1513,6.78,10.29,0.97
2015-07-24,1513,6.86,10.17,0.95
2015-07-27,1513,7.0,9.97,0.94
2015-07-28,1513,7.06,9.88,0.93
2015-07-29,1513,7.0,9.97,0.94
2015-07-30,1513,6.92,10.09,0.95
2015-07-31,1513,6.96,10.03,0.94
2015-08-03,1513,7.02,9.94,0.93
2015-08-04,1513,7.06,9.88,0.93
2015-08-05,1513,6.98,10.0,0.94
2015-08-06,1513,7.02,9.94,0.93
2015-08-07,1513,7.04,9.91,0.93
2015-08-10,1513,6.7,10.41,0.98
2015-08-11,1513,6.7,10.41,0.98
2015-08-12,1513,6.84,10.2,0.96
2015-08-13,1513,6.84,10.2,1.02
2015-08-14,1513,6.82,11.07,1.03
2015-08-17,1513,6.8,11.1,1.03
2015-08-18,1513,6.92,10.91,1.01
2015-08-19,1513,7.08,10.66,0.99
2015-08-20,1513,7.06,10.69,0.99
2015-08-21,1513,7.14,10.57,0.98
2015-08-24,1513,7.74,9.75,0.9
2015-08-25,1513,7.62,9.91,0.92
2015-08-26,1513,7.41,10.19,0.95
2015-08-27,1513,7.23,10.44,0.97
2015-08-28,1513,7.02,10.75,1.0
2015-08-31,1513,7.59,9.94,0.92
2015-09-01,1513,7.57,9.97,0.92
2015-09-02,1513,7.62,9.91,0.92
2015-09-03,1513,7.57,9.97,0.92
2015-09-04,1513,7.62,9.91,0.92
2015-09-07,1513,7.62,9.91,0.92
2015-09-08,1513,7.67,9.84,0.91
2015-09-09,1513,7.55,10.0,0.93
2015-09-10,1513,7.48,10.09,0.94
2015-09-11,1513,7.36,10.25,0.95
2015-09-14,1513,7.34,10.28,0.95
2015-09-15,1513,7.38,10.22,0.95
2015-09-16,1513,7.36,10.25,0.95
2015-09-17,1513,7.32,10.31,0.96
2015-09-18,1513,7.32,10.31,0.96
2015-09-21,1513,7.48,10.09,0.94
2015-09-22,1513,7.41,10.19,0.95
2015-09-23,1513,7.48,10.09,0.94
2015-09-24,1513,7.27,10.38,0.96
2015-09-25,1513,7.41,10.19,0.95
2015-09-30,1513,7.36,10.25,0.95
2015-10-01,1513,7.32,10.31,0.96
2015-10-02,1513,7.29,10.35,0.96
2015-10-05,1513,7.25,10.41,0.97
2015-10-06,1513,7.29,10.35,0.96
2015-10-07,1513,7.16,10.53,0.98
2015-10-08,1513,7.08,10.66,0.99
2015-10-12,1513,7.02,10.75,1.0
2015-10-13,1513,7.1,10.63,0.99
2015-10-14,1513,7.12,10.6,0.98
2015-10-15,1513,7.04,10.72,0.99
2015-10-16,1513,7.02,10.75,1.0
2015-10-19,1513,6.82,11.07,1.03
2015-10-20,1513,6.74,11.19,1.04
2015-10-21,1513,6.78,11.13,1.03
2015-10-22,1513,6.8,11.1,1.03
2015-10-23,1513,6.8,11.1,1.03
2015-10-26,1513,6.76,11.16,1.04
2015-10-27,1513,6.78,11.13,1.03
2015-10-28,1513,6.82,11.07,1.03
2015-10-29,1513,6.92,10.91,1.01
2015-10-30,1513,6.9,10.94,1.02
2015-11-02,1513,6.88,10.97,1.02
2015-11-03,1513,6.84,11.04,1.02
2015-11-04,1513,6.82,11.07,1.03
2015-11-05,1513,6.84,11.04,1.02
2015-11-06,1513,6.9,10.94,1.02
2015-11-09,1513,6.98,10.82,1.0
2015-11-10,1513,7.08,10.66,0.99
2015-11-11,1513,7.14,10.57,0.98
2015-11-12,1513,7.1,8.33,0.94
2015-11-13,1513,6.92,8.55,0.96
2015-11-16,1513,7.0,8.45,0.95
2015-11-17,1513,6.9,8.57,0.96
2015-11-18,1513,6.86,8.62,0.97
2015-11-19,1513,6.78,8.72,0.98
2015-11-20,1513,6.82,8.67,0.97
2015-11-23,1513,6.84,8.65,0.97
2015-11-24,1513,6.86,8.62,0.97
2015-11-25,1513,6.9,8.57,0.96
2015-11-26,1513,6.9,8.57,0.96
2015-11-27,1513,6.96,8.5,0.95
2015-11-30,1513,6.94,8.52,0.96
2015-12-01,1513,6.94,8.52,0.96
2015-12-02,1513,6.92,8.55,0.96
2015-12-03,1513,6.96,8.5,0.95
2015-12-04,1513,6.92,8.55,0.96
2015-12-07,1513,6.82,8.67,0.97
2015-12-08,1513,6.94,8.52,0.96
2015-12-09,1513,6.96,8.5,0.95
2015-12-10,1513,6.94,8.52,0.96
2015-12-11,1513,7.02,8.42,0.95
2015-12-14,1513,7.08,8.35,0.94
2015-12-15,1513,7.06,8.37,0.94
2015-12-16,1513,7.0,8.45,0.95
2015-12-17,1513,7.0,8.45,0.95
2015-12-18,1513,7.29,8.1,0.91
2015-12-21,1513,7.08,8.35,0.94
2015-12-22,1513,7.12,8.3,0.93
2015-12-23,1513,7.06,8.37,0.94
2015-12-24,1513,7.06,8.37,0.94
2015-12-25,1513,7.1,8.33,0.94
2015-12-28,1513,7.16,8.25,0.93
2015-12-29,1513,7.19,8.23,0.92
2015-12-30,1513,7.16,8.25,0.93
2015-12-31,1513,7.1,8.33,0.94
2016-01-04,1513,7.12,8.3,0.93
2016-01-05,1513,7.12,8.3,0.93
2016-01-06,1513,7.1,8.33,0.94
2016-01-07,1513,7.23,8.18,0.92
2016-01-08,1513,7.19,8.23,0.92
2016-01-11,1513,7.23,8.18,0.92
2016-01-12,1513,7.25,8.15,0.92
2016-01-13,1513,7.25,8.15,0.92
2016-01-14,1513,7.32,8.08,0.91
2016-01-15,1513,7.29,8.1,0.91
2016-01-18,1513,7.02,8.42,0.95
2016-01-19,1513,7.1,8.33,0.94
2016-01-20,1513,7.23,8.18,0.92
2016-01-21,1513,7.23,8.18,0.92
2016-01-22,1513,7.21,8.2,0.92
2016-01-25,1513,7.19,8.23,0.92
2016-01-26,1513,7.1,8.33,0.94
2016-01-27,1513,7.08,8.35,0.94
2016-01-28,1513,7.08,8.35,0.94
2016-01-29,1513,7.06,8.37,0.94
2016-01-30,1513,7.02,8.42,0.95
2016-02-01,1513,7.1,8.33,0.94
2016-02-02,1513,7.08,8.35,0.94
2016-02-03,1513,7.08,8.35,0.94
2016-02-15,1513,6.82,8.67,0.97
2016-02-16,1513,6.72,8.79,0.99
2016-02-17,1513,6.76,8.74,0.98
2016-02-18,1513,6.78,8.72,0.98
2016-02-19,1513,6.49,9.11,1.02
2016-02-22,1513,6.32,9.36,1.05
2016-02-23,1513,6.38,9.26,1.04
2016-02-24,1513,6.47,9.14,1.03
2016-02-25,1513,6.38,9.26,1.04
2016-02-26,1513,6.32,9.36,1.05
2016-03-01,1513,6.25,9.46,1.06
2016-03-02,1513,6.35,9.31,1.05
2016-03-03,1513,6.35,9.31,1.05
2016-03-04,1513,6.22,9.51,1.07
2016-03-07,1513,6.22,9.51,1.07
2016-03-08,1513,6.32,9.36,1.05
2016-03-09,1513,6.32,9.36,1.05
2016-03-10,1513,6.4,9.24,1.04
2016-03-11,1513,6.4,9.24,1.04
2016-03-14,1513,6.4,9.24,1.04
2016-03-15,1513,6.45,9.16,1.03
2016-03-16,1513,6.37,9.29,1.04
2016-03-17,1513,6.42,9.21,1.03
2016-03-18,1513,6.4,9.24,1.04
2016-03-21,1513,6.33,9.33,1.05
2016-03-22,1513,6.33,9.33,1.05
2016-03-23,1513,6.4,9.24,1.04
2016-03-24,1513,6.42,9.21,1.03
2016-03-25,1513,6.33,9.33,1.05
2016-03-28,1513,6.35,9.31,1.05
2016-03-29,1513,6.38,9.26,1.04
2016-03-30,1513,5.48,13.62,1.02
2016-03-31,1513,5.54,13.47,1.01
2016-04-01,1513,5.54,13.47,1.01
2016-04-06,1513,5.48,13.62,1.02
2016-04-07,1513,5.52,13.51,1.01
2016-04-08,1513,5.51,13.54,1.01
2016-04-11,1513,5.35,13.96,1.04
2016-04-12,1513,5.43,13.73,1.03
2016-04-13,1513,5.39,13.84,1.03
2016-04-14,1513,5.39,13.84,1.03
2016-04-15,1513,5.42,13.77,1.03
2016-04-18,1513,5.36,13.92,1.04
2016-04-19,1513,5.31,14.07,1.05
2016-04-20,1513,5.38,13.88,1.04
2016-04-21,1513,5.35,13.96,1.04
2016-04-22,1513,5.36,13.92,1.04
2016-04-25,1513,5.35,13.96,1.04
2016-04-26,1513,5.38,13.88,1.04
2016-04-27,1513,5.36,13.92,1.04
2016-04-28,1513,5.39,13.84,1.03
2016-04-29,1513,5.41,13.81,1.03
2016-05-03,1513,5.43,13.73,1.03
2016-05-04,1513,5.56,13.43,1.0
2016-05-05,1513,5.46,13.66,1.02
2016-05-06,1513,5.52,13.51,1.01
2016-05-09,1513,5.52,13.51,1.01
2016-05-10,1513,5.54,13.47,1.01
2016-05-11,1513,5.56,13.43,1.0
2016-05-12,1513,5.59,12.7,0.98
2016-05-13,1513,5.7,12.45,0.96
2016-05-16,1513,5.7,12.45,0.96
2016-05-17,1513,5.62,12.62,0.98
2016-05-18,1513,5.65,12.55,0.97
2016-05-19,1513,5.65,12.55,0.97
2016-05-20,1513,5.65,12.55,0.97
2016-05-23,1513,5.52,12.84,0.99
2016-05-24,1513,5.45,13.01,1.01
2016-05-25,1513,5.42,13.09,1.01
2016-05-26,1513,5.46,12.98,1.0
2016-05-27,1513,5.41,13.12,1.01
2016-05-30,1513,5.43,13.05,1.01
2016-05-31,1513,5.42,13.09,1.01
2016-06-01,1513,5.42,13.09,1.01
2016-06-02,1513,5.49,12.91,1.0
2016-06-03,1513,5.51,12.87,1.0
2016-06-04,1513,5.43,13.05,1.01
2016-06-06,1513,5.52,12.84,0.99
2016-06-07,1513,5.52,12.84,0.99
2016-06-08,1513,5.51,12.87,1.0
2016-06-13,1513,5.51,12.87,1.0
2016-06-14,1513,5.49,12.91,1.0
2016-06-15,1513,5.43,13.05,1.01
2016-06-16,1513,5.51,12.87,1.0
2016-06-17,1513,5.42,13.09,1.01
2016-06-20,1513,5.39,13.16,1.02
2016-06-21,1513,5.38,13.19,1.02
2016-06-22,1513,5.41,13.12,1.01
2016-06-23,1513,5.42,13.09,1.01
2016-06-24,1513,5.49,12.91,1.0
2016-06-27,1513,5.48,12.94,1.0
2016-06-28,1513,5.39,13.16,1.02
2016-06-29,1513,5.39,13.16,1.02
2016-06-30,1513,5.33,13.3,1.03
2016-07-01,1513,5.36,13.23,1.02
2016-07-04,1513,5.33,13.3,1.03
2016-07-05,1513,5.36,13.23,1.02
2016-07-06,1513,5.39,13.16,1.02
2016-07-07,1513,5.39,13.16,1.02
2016-07-11,1513,5.41,13.12,1.01
2016-07-12,1513,5.42,13.09,1.01
2016-07-13,1513,5.38,13.19,1.02
2016-07-14,1513,5.38,13.19,1.02
2016-07-15,1513,5.39,13.16,1.02
2016-07-18,1513,5.35,13.26,1.03
2016-07-19,1513,5.35,13.26,1.03
2016-07-20,1513,5.36,13.23,1.02
