date,stock_id,dividend_yield,PER,PBR
2015-01-05,2376,8.01,10.2,1.08
2015-01-06,2376,7.98,10.25,1.08
2015-01-07,2376,7.98,10.25,1.08
2015-01-08,2376,7.85,10.41,1.1
2015-01-09,2376,8.03,10.18,1.07
2015-01-12,2376,8.0,10.22,1.08
2015-01-13,2376,7.93,10.31,1.09
2015-01-14,2376,8.05,10.15,1.07
2015-01-15,2376,8.01,10.2,1.08
2015-01-16,2376,8.06,10.14,1.07
2015-01-19,2376,8.06,10.14,1.07
2015-01-20,2376,8.02,10.19,1.07
2015-01-21,2376,7.86,10.4,1.1
2015-01-22,2376,7.59,10.76,1.13
2015-01-23,2376,7.66,10.67,1.12
2015-01-26,2376,7.67,10.65,1.12
2015-01-27,2376,7.69,10.63,1.12
2015-01-28,2376,7.61,10.74,1.13
2015-01-29,2376,7.72,10.59,1.12
2015-01-30,2376,7.67,10.65,1.12
2015-02-02,2376,7.77,10.52,1.11
2015-02-03,2376,7.67,10.65,1.12
2015-02-04,2376,7.65,10.68,1.13
2015-02-05,2376,7.68,10.64,1.12
2015-02-06,2376,7.71,10.6,1.12
2015-02-09,2376,7.63,10.71,1.13
2015-02-10,2376,7.7,10.61,1.12
2015-02-11,2376,7.73,10.57,1.11
2015-02-12,2376,7.71,10.6,1.12
2015-02-13,2376,7.59,10.76,1.13
2015-02-19,2376,6.99,11.61,1.08
2015-02-24,2376,7.55,10.83,1.14
2015-02-25,2376,7.54,10.84,1.14
2015-02-26,2376,7.5,10.9,1.15
2015-03-02,2376,7.52,10.87,1.15
2015-03-03,2376,7.56,10.82,1.14
2015-03-04,2376,7.63,10.71,1.13
2015-03-05,2376,7.63,10.71,1.13
2015-03-06,2376,7.64,10.69,1.13
2015-03-09,2376,7.58,10.79,1.14
2015-03-10,2376,7.79,10.49,1.11
2015-03-11,2376,7.86,10.4,1.1
2015-03-12,2376,7.86,10.4,1.1
2015-03-13,2376,7.79,10.49,1.11
2015-03-16,2376,7.79,10.49,1.11
2015-03-17,2376,7.76,10.53,1.11
2015-03-18,2376,7.76,10.53,1.11
2015-03-19,2376,7.7,10.61,1.12
2015-03-20,2376,7.81,10.46,1.07
2015-03-23,2376,7.77,10.13,1.08
2015-03-24,2376,7.76,10.14,1.08
2015-03-25,2376,7.78,10.12,1.07
2015-03-26,2376,7.69,10.24,1.09
2015-03-27,2376,7.67,10.26,1.09
2015-03-30,2376,7.61,10.34,1.1
2015-03-31,2376,7.73,10.18,1.08
2015-04-01,2376,7.85,10.03,1.06
2015-04-02,2376,7.75,10.16,1.08
2015-04-07,2376,7.81,10.08,1.07
2015-04-08,2376,7.92,9.95,1.06
2015-04-09,2376,8.0,9.84,1.05
2015-04-10,2376,8.09,9.74,1.03
2015-04-13,2376,7.98,9.87,1.05
2015-04-14,2376,7.75,10.16,1.08
2015-04-15,2376,7.81,10.08,1.07
2015-04-16,2376,7.76,10.14,1.08
2015-04-17,2376,7.75,10.16,1.08
2015-04-20,2376,7.8,10.09,1.07
2015-04-21,2376,7.99,9.86,1.05
2015-04-22,2376,8.01,9.83,1.04
2015-04-23,2376,8.0,9.84,1.05
2015-04-24,2376,7.85,10.03,1.06
2015-04-27,2376,7.07,10.03,1.06
2015-04-28,2376,7.02,10.09,1.07
2015-04-29,2376,7.19,9.86,1.05
2015-04-30,2376,7.24,9.79,1.04
2015-05-04,2376,7.2,9.84,1.05
2015-05-05,2376,7.2,9.84,1.05
2015-05-06,2376,7.21,9.83,1.04
2015-05-07,2376,7.3,9.71,1.03
2015-05-08,2376,7.25,9.78,1.04
2015-05-11,2376,7.37,9.62,1.02
2015-05-12,2376,7.61,9.32,0.99
2015-05-13,2376,7.54,9.4,1.0
2015-05-14,2376,7.68,9.23,0.98
2015-05-15,2376,7.56,9.37,0.98
2015-05-18,2376,7.68,10.56,0.97
2015-05-19,2376,7.54,10.75,0.98
2015-05-20,2376,7.65,10.6,0.97
2015-05-21,2376,7.74,10.48,0.96
2015-05-22,2376,7.71,10.51,0.96
2015-05-25,2376,7.7,10.53,0.96
2015-05-26,2376,7.73,10.5,0.96
2015-05-27,2376,7.87,10.3,0.94
2015-05-28,2376,7.92,10.24,0.94
2015-05-29,2376,7.85,10.33,0.94
2015-06-01,2376,7.85,10.33,0.94
2015-06-02,2376,7.91,10.26,0.94
2015-06-03,2376,7.93,10.23,0.93
2015-06-04,2376,8.1,10.02,0.92
2015-06-05,2376,8.31,9.76,0.89
2015-06-08,2376,8.33,9.73,0.89
2015-06-09,2376,8.6,9.43,0.86
2015-06-10,2376,8.68,9.34,0.85
2015-06-11,2376,8.65,9.37,0.86
2015-06-12,2376,8.7,9.32,0.85
2015-06-15,2376,8.63,9.4,0.86
2015-06-16,2376,8.61,9.41,0.86
2015-06-17,2376,8.61,9.41,0.86
2015-06-18,2376,8.24,9.83,0.9
2015-06-22,2376,8.31,9.76,0.89
2015-06-23,2376,8.22,9.86,0.9
2015-06-24,2376,8.32,9.74,0.89
2015-06-25,2376,8.45,9.59,0.88
2015-06-26,2376,8.52,9.52,0.87
2015-06-29,2376,8.65,9.37,0.86
2015-06-30,2376,8.63,9.4,0.86
2015-07-01,2376,8.52,9.52,0.87
2015-07-02,2376,8.4,9.65,0.88
2015-07-03,2376,8.48,9.56,0.87
2015-07-06,2376,8.5,9.53,0.87
2015-07-07,2376,8.48,9.56,0.87
2015-07-08,2376,8.77,9.25,0.85
2015-07-09,2376,8.74,9.28,0.85
2015-07-13,2376,8.82,9.19,0.84
2015-07-14,2376,8.94,9.07,0.83
2015-07-15,2376,9.0,9.01,0.82
2015-07-16,2376,9.12,8.89,0.81
2015-07-17,2376,9.12,8.89,0.81
2015-07-20,2376,9.98,8.12,0.74
2015-07-21,2376,10.21,7.94,0.73
2015-07-22,2376,10.63,7.63,0.7
2015-07-23,2376,10.61,7.64,0.7
2015-07-24,2376,10.8,7.51,0.69
2015-07-27,2376,10.93,7.42,0.68
2015-07-28,2376,10.89,7.45,0.68
