date,stock_id,dividend_yield,PER,PBR
2015-01-05,3443,3.22,25.51,3.74
2015-01-06,3443,3.3,24.88,3.65
2015-01-07,3443,3.33,24.68,3.62
2015-01-08,3443,3.3,24.9,3.65
2015-01-09,3443,3.33,24.68,3.62
2015-01-12,3443,3.37,24.38,3.58
2015-01-13,3443,3.37,24.38,3.58
2015-01-14,3443,3.37,24.36,3.57
2015-01-15,3443,3.39,24.27,3.56
2015-01-16,3443,3.35,24.52,3.6
2015-01-19,3443,3.41,24.11,3.54
2015-01-20,3443,3.37,24.38,3.58
2015-01-21,3443,3.39,24.22,3.55
2015-01-22,3443,3.37,24.41,3.58
2015-01-23,3443,3.33,24.66,3.62
2015-01-26,3443,3.36,24.49,3.59
2015-01-27,3443,3.35,24.52,3.6
2015-01-28,3443,3.35,24.55,3.6
2015-01-29,3443,3.37,24.38,3.58
2015-01-30,3443,3.4,24.19,3.55
2015-02-02,3443,3.42,24.05,3.53
2015-02-03,3443,3.4,24.16,3.55
2015-02-04,3443,3.4,24.16,3.55
2015-02-05,3443,3.47,23.7,3.48
2015-02-06,3443,3.49,23.56,3.46
2015-02-09,3443,3.46,23.75,3.48
2015-02-10,3443,3.47,23.7,3.48
2015-02-11,3443,3.42,24.0,3.52
2015-02-12,3443,3.38,24.3,3.57
2015-02-13,3443,3.41,24.11,3.54
2015-02-19,3443,4.46,21.71,2.68
2015-02-24,3443,3.39,24.25,3.56
2015-02-25,3443,3.41,24.08,3.53
2015-02-26,3443,3.44,23.92,3.51
2015-03-02,3443,3.45,23.84,3.4
2015-03-03,3443,3.47,26.42,3.37
2015-03-04,3443,3.48,26.39,3.37
2015-03-05,3443,3.42,26.82,3.42
2015-03-06,3443,3.43,26.76,3.42
2015-03-09,3443,3.41,26.88,3.43
2015-03-10,3443,3.43,26.76,3.42
2015-03-11,3443,3.46,26.54,3.39
2015-03-12,3443,3.45,26.57,3.39
2015-03-13,3443,3.45,26.57,3.39
2015-03-16,3443,3.48,26.39,3.37
2015-03-17,3443,3.48,26.33,3.36
