date,stock_id,dividend_yield,PER,PBR
2015-01-05,2317,3.44,11.08,1.5
2015-01-06,2317,3.55,10.74,1.45
2015-01-07,2317,3.52,10.83,1.46
2015-01-08,2317,3.45,11.04,1.49
2015-01-09,2317,3.47,10.99,1.49
2015-01-12,2317,3.5,10.89,1.47
2015-01-13,2317,3.48,10.97,1.48
2015-01-14,2317,3.52,10.84,1.47
2015-01-15,2317,3.54,10.78,1.46
2015-01-16,2317,3.57,10.69,1.44
2015-01-19,2317,3.58,10.64,1.44
2015-01-20,2317,3.54,10.76,1.46
2015-01-21,2317,3.52,10.84,1.47
2015-01-22,2317,3.51,10.86,1.47
2015-01-23,2317,3.42,11.16,1.51
2015-01-26,2317,3.38,11.28,1.53
2015-01-27,2317,3.38,11.28,1.53
2015-01-28,2317,3.41,11.17,1.51
2015-01-29,2317,3.46,11.02,1.49
2015-01-30,2317,3.46,11.02,1.49
2015-02-02,2317,3.47,10.99,1.49
2015-02-03,2317,3.43,11.11,1.5
2015-02-04,2317,3.43,11.12,1.5
2015-02-05,2317,3.44,11.09,1.5
2015-02-06,2317,3.44,11.09,1.5
2015-02-09,2317,3.45,11.05,1.49
2015-02-10,2317,3.51,10.86,1.47
2015-02-11,2317,3.54,10.78,1.46
2015-02-12,2317,3.48,10.95,1.48
2015-02-13,2317,3.5,10.9,1.47
2015-02-19,2317,5.3,8.62,1.34
2015-02-24,2317,3.5,10.9,1.47
2015-02-25,2317,3.48,10.97,1.48
2015-02-26,2317,3.44,11.07,1.5
2015-03-02,2317,3.44,11.07,1.5
2015-03-03,2317,3.48,10.97,1.48
2015-03-04,2317,3.4,11.22,1.52
2015-03-05,2317,3.39,11.25,1.52
2015-03-06,2317,3.38,11.28,1.53
2015-03-09,2317,3.42,11.16,1.51
2015-03-10,2317,3.44,11.07,1.5
2015-03-11,2317,3.44,11.09,1.5
2015-03-12,2317,3.44,11.07,1.5
2015-03-13,2317,3.41,11.18,1.51
2015-03-16,2317,3.44,11.09,1.5
2015-03-17,2317,3.44,11.09,1.5
2015-03-18,2317,3.41,11.17,1.51
2015-03-19,2317,3.29,11.58,1.57
2015-03-20,2317,3.23,11.82,1.6
2015-03-23,2317,3.21,11.88,1.61
2015-03-24,2317,3.22,11.86,1.6
2015-03-25,2317,3.18,11.99,1.62
2015-03-26,2317,3.18,11.99,1.62
2015-03-27,2317,3.23,11.82,1.6
2015-03-30,2317,3.19,11.94,1.61
2015-03-31,2317,3.28,11.64,1.46
2015-04-01,2317,3.27,10.39,1.46
2015-04-02,2317,3.22,10.55,1.48
2015-04-07,2317,3.21,10.6,1.49
2015-04-08,2317,3.2,10.61,1.49
2015-04-09,2317,3.23,10.53,1.48
2015-04-10,2317,3.22,10.54,1.48
2015-04-13,2317,3.23,10.52,1.48
2015-04-14,2317,3.2,10.62,1.49
2015-04-15,2317,3.26,10.43,1.46
2015-04-16,2317,3.22,10.57,1.48
2015-04-17,2317,3.25,10.45,1.47
2015-04-20,2317,3.23,10.51,1.48
2015-04-21,2317,3.26,10.43,1.46
2015-04-22,2317,3.26,10.42,1.46
2015-04-23,2317,3.22,10.57,1.48
2015-04-24,2317,3.17,10.71,1.5
2015-04-27,2317,3.17,10.72,1.51
2015-04-28,2317,3.21,10.6,1.49
2015-04-29,2317,3.26,10.43,1.46
2015-04-30,2317,3.26,10.42,1.46
2015-05-04,2317,3.22,10.54,1.48
2015-05-05,2317,3.22,10.54,1.48
2015-05-06,2317,3.23,10.53,1.48
2015-05-07,2317,3.26,10.43,1.46
2015-05-08,2317,3.24,10.5,1.47
2015-05-11,2317,3.22,10.55,1.48
2015-05-12,2317,3.24,10.5,1.47
2015-05-13,2317,3.17,10.7,1.5
2015-05-14,2317,3.2,10.61,1.49
2015-05-15,2317,3.22,10.54,1.46
2015-05-18,2317,3.1,10.13,1.51
2015-05-19,2317,3.05,10.29,1.54
2015-05-20,2317,4.41,10.2,1.52
2015-05-21,2317,4.43,10.15,1.52
2015-05-22,2317,4.46,10.09,1.51
2015-05-25,2317,4.44,10.14,1.52
2015-05-26,2317,4.41,10.19,1.52
2015-05-27,2317,4.41,10.19,1.52
2015-05-28,2317,4.37,10.28,1.54
2015-05-29,2317,4.34,10.37,1.55
2015-06-01,2317,4.42,10.18,1.52
2015-06-02,2317,4.4,10.23,1.53
2015-06-03,2317,4.43,10.15,1.52
2015-06-04,2317,4.55,9.88,1.48
2015-06-05,2317,4.56,9.86,1.47
2015-06-08,2317,4.53,9.93,1.48
2015-06-09,2317,4.61,9.75,1.46
2015-06-10,2317,4.5,10.0,1.49
2015-06-11,2317,4.49,10.02,1.5
2015-06-12,2317,4.53,9.94,1.49
2015-06-15,2317,4.57,9.83,1.47
2015-06-16,2317,4.54,9.92,1.48
2015-06-17,2317,4.56,9.87,1.48
2015-06-18,2317,4.55,9.9,1.48
2015-06-22,2317,4.42,10.17,1.52
2015-06-23,2317,4.43,10.16,1.52
2015-06-24,2317,4.41,10.21,1.53
2015-06-25,2317,4.34,10.36,1.55
2015-06-26,2317,4.33,10.38,1.55
2015-06-29,2317,4.44,10.14,1.52
2015-06-30,2317,4.43,10.15,1.52
2015-07-01,2317,4.39,10.25,1.53
2015-07-02,2317,4.39,10.25,1.53
2015-07-03,2317,4.42,10.18,1.52
2015-07-06,2317,4.47,10.07,1.51
2015-07-07,2317,4.42,10.18,1.52
2015-07-08,2317,4.55,9.88,1.48
2015-07-09,2317,4.6,9.77,1.46
2015-07-13,2317,4.47,10.06,1.5
2015-07-14,2317,4.54,9.91,1.48
2015-07-15,2317,4.49,10.01,1.5
2015-07-16,2317,4.48,10.04,1.5
2015-07-17,2317,4.52,9.95,1.49
2015-07-20,2317,4.52,9.95,1.49
2015-07-21,2317,4.47,10.07,1.51
2015-07-22,2317,4.54,9.92,1.48
2015-07-23,2317,4.75,9.47,1.41
2015-07-24,2317,4.75,9.47,1.41
2015-07-27,2317,4.77,9.42,1.41
2015-07-28,2317,4.78,9.41,1.41
2015-07-29,2317,4.7,9.57,1.43
2015-07-30,2317,4.73,9.51,1.42
2015-07-31,2317,4.74,9.49,1.42
2015-08-03,2317,4.82,9.33,1.39
2015-08-04,2317,4.8,9.36,1.4
2015-08-05,2317,4.83,9.31,1.39
2015-08-06,2317,4.86,9.26,1.38
2015-08-07,2317,4.86,9.26,1.38
2015-08-10,2317,4.86,9.26,1.38
2015-08-11,2317,4.86,9.26,1.38
2015-08-12,2317,4.97,9.05,1.35
2015-08-13,2317,4.92,9.14,1.37
2015-08-14,2317,4.85,9.28,1.46
2015-08-17,2317,4.88,9.09,1.46
2015-08-18,2317,4.87,9.1,1.46
2015-08-19,2317,4.88,9.08,1.45
2015-08-20,2317,4.92,9.01,1.44
2015-08-21,2317,5.03,8.81,1.41
2015-08-24,2317,5.27,8.41,1.35
2015-08-25,2317,5.06,8.76,1.4
2015-08-26,2317,5.15,8.61,1.38
2015-08-27,2317,5.08,8.72,1.4
2015-08-28,2317,4.85,9.13,1.46
2015-08-31,2317,4.65,9.54,1.53
2015-09-01,2317,4.79,9.26,1.48
2015-09-02,2317,4.75,9.34,1.5
2015-09-03,2317,5.13,8.65,1.38
2015-09-04,2317,5.18,8.56,1.37
2015-09-07,2317,5.19,8.55,1.37
2015-09-08,2317,5.19,8.54,1.37
2015-09-09,2317,5.03,8.81,1.41
2015-09-10,2317,5.08,8.72,1.4
2015-09-11,2317,5.08,8.73,1.4
2015-09-14,2317,5.05,8.77,1.4
2015-09-15,2317,5.08,8.73,1.4
2015-09-16,2317,5.06,8.76,1.4
2015-09-17,2317,5.03,8.81,1.41
2015-09-18,2317,5.03,8.81,1.41
2015-09-21,2317,5.11,8.68,1.39
2015-09-22,2317,5.05,8.77,1.4
2015-09-23,2317,5.11,8.67,1.39
2015-09-24,2317,5.14,8.62,1.38
2015-09-25,2317,5.1,8.69,1.39
2015-09-30,2317,5.02,8.82,1.41
2015-10-01,2317,5.01,8.86,1.42
2015-10-02,2317,5.02,8.84,1.41
2015-10-05,2317,5.0,8.87,1.42
2015-10-06,2317,4.98,8.91,1.43
2015-10-07,2317,4.95,8.96,1.43
2015-10-08,2317,4.96,8.94,1.43
2015-10-12,2317,4.88,9.08,1.45
2015-10-13,2317,4.91,9.02,1.44
2015-10-14,2317,4.99,8.88,1.42
2015-10-15,2317,4.96,8.94,1.43
2015-10-16,2317,4.9,9.05,1.45
2015-10-19,2317,4.9,9.04,1.45
2015-10-20,2317,4.94,8.98,1.44
2015-10-21,2317,4.98,8.91,1.43
2015-10-22,2317,4.97,8.93,1.43
2015-10-23,2317,4.92,9.01,1.44
2015-10-26,2317,4.85,9.14,1.46
2015-10-27,2317,4.85,9.13,1.46
2015-10-28,2317,4.89,9.07,1.45
2015-10-29,2317,4.95,8.95,1.43
2015-10-30,2317,4.97,8.93,1.43
2015-11-02,2317,4.92,9.01,1.44
2015-11-03,2317,4.9,9.05,1.45
2015-11-04,2317,4.85,9.14,1.46
2015-11-05,2317,4.88,9.09,1.46
2015-11-06,2317,4.97,8.93,1.43
2015-11-09,2317,5.0,8.87,1.42
2015-11-10,2317,5.09,8.71,1.39
2015-11-11,2317,5.16,8.6,1.38
2015-11-12,2317,5.13,8.65,1.38
2015-11-13,2317,5.14,8.62,1.38
2015-11-16,2317,5.19,8.79,1.36
2015-11-17,2317,5.06,9.02,1.4
2015-11-18,2317,5.07,9.0,1.4
2015-11-19,2317,5.03,9.08,1.41
2015-11-20,2317,5.0,9.13,1.42
2015-11-23,2317,5.03,9.08,1.41
2015-11-24,2317,5.1,8.95,1.39
2015-11-25,2317,5.1,8.95,1.39
2015-11-26,2317,5.04,9.07,1.41
2015-11-27,2317,5.06,9.02,1.4
2015-11-30,2317,5.12,8.92,1.38
2015-12-01,2317,5.0,9.13,1.42
2015-12-02,2317,5.02,9.1,1.41
2015-12-03,2317,5.08,8.99,1.4
2015-12-04,2317,5.11,8.94,1.39
2015-12-07,2317,5.08,8.99,1.4
2015-12-08,2317,5.13,8.91,1.38
2015-12-09,2317,5.16,8.84,1.37
2015-12-10,2317,5.19,8.8,1.37
2015-12-11,2317,5.17,8.82,1.37
2015-12-14,2317,5.32,8.58,1.33
2015-12-15,2317,5.38,8.49,1.32
2015-12-16,2317,5.36,8.51,1.32
2015-12-17,2317,5.22,8.75,1.36
2015-12-18,2317,5.3,8.62,1.34
2015-12-21,2317,5.28,8.64,1.34
2015-12-22,2317,5.33,8.57,1.33
2015-12-23,2317,5.29,8.63,1.34
2015-12-24,2317,5.27,8.66,1.34
2015-12-25,2317,5.27,8.66,1.34
2015-12-28,2317,5.31,8.6,1.33
2015-12-29,2317,5.33,8.57,1.33
2015-12-30,2317,5.32,8.59,1.33
