date,stock_id,dividend_yield,PER,PBR
2015-01-05,3653,3.57,18.53,1.79
2015-01-06,3653,3.62,18.28,1.76
2015-01-07,3653,3.62,18.28,1.76
2015-01-08,3653,3.62,18.28,1.76
2015-01-09,3653,3.53,18.75,1.81
2015-01-12,3653,3.58,18.5,1.78
2015-01-13,3653,3.58,18.5,1.78
2015-01-14,3653,3.57,18.55,1.79
2015-01-15,3653,3.41,19.39,1.87
2015-01-16,3653,3.52,18.77,1.81
2015-01-19,3653,3.65,18.14,1.75
2015-01-20,3653,3.59,18.46,1.78
2015-01-21,3653,3.53,18.73,1.81
2015-01-22,3653,3.44,19.24,1.85
2015-01-23,3653,3.46,19.12,1.84
2015-01-26,3653,3.46,19.12,1.84
2015-01-27,3653,3.47,19.07,1.84
2015-01-28,3653,3.47,19.07,1.84
2015-01-29,3653,3.52,18.8,1.81
2015-01-30,3653,3.55,18.63,1.8
2015-02-02,3653,3.56,18.58,1.79
2015-02-03,3653,3.6,18.41,1.77
2015-02-04,3653,3.59,18.43,1.78
2015-02-05,3653,3.61,18.31,1.77
2015-02-06,3653,3.65,18.14,1.75
2015-02-09,3653,3.63,18.21,1.76
2015-02-10,3653,3.71,17.82,1.72
2015-02-11,3653,3.75,17.65,1.7
2015-02-12,3653,3.82,17.33,1.67
2015-02-13,3653,3.78,17.5,1.69
2015-02-19,3653,8.15,16.12,1.12
2015-02-24,3653,3.78,17.52,1.69
2015-02-25,3653,3.75,17.65,1.7
2015-02-26,3653,3.72,17.77,1.71
2015-03-02,3653,3.78,17.52,1.69
2015-03-03,3653,3.77,17.57,1.69
2015-03-04,3653,3.74,17.7,1.71
2015-03-05,3653,3.74,17.7,1.71
2015-03-06,3653,3.64,18.16,1.75
2015-03-09,3653,3.68,17.99,1.73
2015-03-10,3653,3.71,17.82,1.72
2015-03-11,3653,3.72,17.77,1.71
2015-03-12,3653,3.7,17.87,1.72
2015-03-13,3653,3.73,17.75,1.71
2015-03-16,3653,3.75,17.65,1.7
2015-03-17,3653,5.1,18.26,1.72
2015-03-18,3653,5.12,19.42,1.71
2015-03-19,3653,5.01,19.87,1.75
2015-03-20,3653,5.03,19.79,1.75
2015-03-23,3653,5.1,19.5,1.72
2015-03-24,3653,5.15,19.32,1.7
2015-03-25,3653,5.21,19.08,1.68
2015-03-26,3653,5.19,19.16,1.69
2015-03-27,3653,5.29,18.82,1.66
2015-03-30,3653,5.36,18.56,1.64
2015-03-31,3653,5.3,18.77,1.66
2015-04-01,3653,5.35,18.59,1.64
2015-04-02,3653,5.37,18.53,1.63
2015-04-07,3653,5.35,18.59,1.64
2015-04-08,3653,5.36,18.56,1.64
2015-04-09,3653,5.42,18.35,1.62
2015-04-10,3653,5.55,17.93,1.58
2015-04-13,3653,5.49,18.12,1.6
