date,stock_id,dividend_yield,PER,PBR
2015-01-05,3661,0.17,18.14,2.82
2015-01-06,3661,0.17,17.89,2.78
2015-01-07,3661,0.16,19.13,2.97
2015-01-08,3661,0.16,18.94,2.94
2015-01-09,3661,0.16,19.58,3.04
2015-01-12,3661,0.16,19.13,2.97
2015-01-13,3661,0.16,18.94,2.94
2015-01-14,3661,0.17,18.31,2.84
2015-01-15,3661,0.17,18.21,2.83
2015-01-16,3661,0.18,17.65,2.74
2015-01-19,3661,0.19,16.43,2.55
2015-01-20,3661,0.18,16.74,2.6
2015-01-21,3661,0.19,16.08,2.5
2015-01-22,3661,0.19,16.3,2.53
2015-01-23,3661,0.19,16.17,2.51
2015-01-26,3661,0.19,16.38,2.54
2015-01-27,3661,0.19,16.63,2.58
2015-01-28,3661,0.19,16.32,2.53
2015-01-29,3661,0.19,16.07,2.5
2015-01-30,3661,0.2,15.39,2.39
2015-02-02,3661,0.22,14.32,2.22
2015-02-03,3661,0.22,14.39,2.23
2015-02-04,3661,0.21,14.44,2.24
2015-02-05,3661,0.22,14.26,2.21
2015-02-06,3661,0.23,13.59,2.11
2015-02-09,3661,0.23,13.21,2.05
2015-02-10,3661,0.23,13.68,2.12
2015-02-11,3661,0.23,13.44,2.09
2015-02-12,3661,0.23,13.22,2.05
2015-02-13,3661,0.24,13.15,2.04
2015-02-19,3661,1.94,33.43,0.77
2015-02-24,3661,0.24,12.75,1.98
2015-02-25,3661,0.24,13.11,2.04
2015-02-26,3661,0.24,12.93,2.01
2015-03-02,3661,0.24,12.68,1.97
2015-03-03,3661,0.23,13.26,2.06
2015-03-04,3661,0.24,13.02,2.02
2015-03-05,3661,0.23,13.53,1.7
2015-03-06,3661,0.23,22.34,1.7
2015-03-09,3661,0.87,21.8,1.66
2015-03-10,3661,0.89,21.14,1.61
2015-03-11,3661,0.92,20.66,1.57
2015-03-12,3661,0.92,20.63,1.57
2015-03-13,3661,0.91,20.69,1.57
2015-03-16,3661,0.96,19.64,1.49
2015-03-17,3661,1.01,18.68,1.42
2015-03-18,3661,1.0,18.92,1.44
2015-03-19,3661,1.02,18.53,1.41
2015-03-20,3661,1.04,18.2,1.38
2015-03-23,3661,1.05,18.02,1.37
2015-03-24,3661,1.03,18.35,1.4
2015-03-25,3661,1.03,18.32,1.39
2015-03-26,3661,1.03,18.32,1.39
2015-03-27,3661,1.05,18.05,1.37
2015-03-30,3661,1.13,16.82,1.28
2015-03-31,3661,1.09,17.3,1.32
2015-04-01,3661,1.12,16.91,1.29
2015-04-02,3661,1.14,16.58,1.26
2015-04-07,3661,1.07,17.72,1.35
2015-04-08,3661,1.02,18.62,1.42
2015-04-09,3661,1.03,18.32,1.39
2015-04-10,3661,1.06,17.78,1.35
2015-04-13,3661,1.11,17.12,1.3
2015-04-14,3661,1.07,17.72,1.35
2015-04-15,3661,1.07,17.75,1.35
2015-04-16,3661,1.06,17.78,1.35
2015-04-17,3661,1.02,18.47,1.41
2015-04-20,3661,1.03,18.35,1.4
2015-04-21,3661,1.08,17.6,1.34
2015-04-22,3661,1.08,17.6,1.34
2015-04-23,3661,1.05,18.08,1.38
2015-04-24,3661,1.06,17.87,1.36
2015-04-27,3661,1.05,18.05,1.37
2015-04-28,3661,1.05,18.02,1.37
2015-04-29,3661,1.05,18.02,1.37
2015-04-30,3661,1.05,17.96,1.37
2015-05-04,3661,1.06,17.78,1.35
2015-05-05,3661,1.08,17.6,1.34
2015-05-06,3661,1.08,17.6,1.34
2015-05-07,3661,1.08,17.51,1.33
2015-05-08,3661,1.1,17.15,1.3
2015-05-11,3661,1.18,16.1,1.22
2015-05-12,3661,1.15,16.52,1.26
2015-05-13,3661,1.23,15.41,1.17
2015-05-14,3661,1.27,14.86,1.16
2015-05-15,3661,1.27,31.06,1.17
2015-05-18,3661,1.35,29.19,1.1
2015-05-19,3661,1.35,29.06,1.09
2015-05-20,3661,1.33,29.53,1.11
2015-05-21,3661,1.36,28.94,1.09
2015-05-22,3661,1.39,28.31,1.07
2015-05-25,3661,1.47,26.88,1.01
2015-05-26,3661,1.51,26.13,0.98
2015-05-27,3661,1.47,26.84,1.01
2015-05-28,3661,1.47,26.88,1.01
2015-05-29,3661,1.43,27.63,1.04
2015-06-01,3661,1.47,26.72,1.01
2015-06-02,3661,1.46,27.0,1.02
2015-06-03,3661,1.48,26.69,1.0
2015-06-04,3661,1.45,27.06,1.02
