date,stock_id,dividend_yield,PER,PBR
2015-01-05,3533,2.36,12.61,1.91
2015-01-06,3533,2.41,12.35,1.87
2015-01-07,3533,2.4,12.44,1.89
2015-01-08,3533,2.35,12.69,1.93
2015-01-09,3533,2.37,12.56,1.91
2015-01-12,3533,2.41,12.39,1.88
2015-01-13,3533,2.38,12.52,1.9
2015-01-14,3533,2.39,12.48,1.89
2015-01-15,3533,2.45,12.18,1.85
2015-01-16,3533,2.55,11.67,1.77
2015-01-19,3533,2.58,11.54,1.75
2015-01-20,3533,2.46,12.1,1.84
2015-01-21,3533,2.46,12.14,1.84
2015-01-22,3533,2.45,12.18,1.85
2015-01-23,3533,2.5,11.93,1.81
2015-01-26,3533,2.52,11.84,1.8
2015-01-27,3533,2.51,11.88,1.8
2015-01-28,3533,2.48,12.01,1.82
2015-01-29,3533,2.52,11.84,1.8
2015-01-30,3533,2.52,11.84,1.8
2015-02-02,3533,2.56,11.63,1.76
2015-02-03,3533,2.55,11.67,1.77
2015-02-04,3533,2.41,12.39,1.88
2015-02-05,3533,2.45,12.18,1.85
2015-02-06,3533,2.49,11.97,1.82
2015-02-09,3533,2.48,12.01,1.82
2015-02-10,3533,2.5,11.93,1.81
2015-02-11,3533,2.52,11.84,1.8
2015-02-12,3533,2.49,11.97,1.82
2015-02-13,3533,2.49,11.97,1.82
2015-02-19,3533,4.42,13.29,1.47
2015-02-24,3533,2.46,12.14,1.84
2015-02-25,3533,2.36,12.61,1.91
2015-02-26,3533,2.38,12.52,1.9
2015-03-02,3533,2.37,12.56,1.91
2015-03-03,3533,2.4,12.44,1.89
2015-03-04,3533,2.4,12.44,1.89
2015-03-05,3533,2.39,12.48,1.89
2015-03-06,3533,2.27,13.12,1.99
2015-03-09,3533,2.24,13.33,2.02
2015-03-10,3533,2.28,13.07,1.98
2015-03-11,3533,2.31,12.9,1.96
2015-03-12,3533,2.33,12.78,1.94
2015-03-13,3533,2.36,12.65,1.92
2015-03-16,3533,2.43,12.27,1.86
2015-03-17,3533,2.47,12.05,1.83
2015-03-18,3533,2.46,12.14,1.84
2015-03-19,3533,2.46,12.1,1.84
2015-03-20,3533,2.42,12.31,1.87
2015-03-23,3533,2.46,12.1,1.84
2015-03-24,3533,3.91,11.97,1.82
2015-03-25,3533,3.86,12.14,1.71
2015-03-26,3533,4.0,11.93,1.65
2015-03-27,3533,4.01,11.88,1.65
2015-03-30,3533,4.09,11.67,1.62
2015-03-31,3533,3.96,12.06,1.67
2015-04-01,3533,4.04,11.8,1.64
2015-04-02,3533,4.0,11.93,1.65
2015-04-07,3533,3.91,12.19,1.69
2015-04-08,3533,4.01,11.88,1.65
2015-04-09,3533,4.04,11.8,1.64
2015-04-10,3533,4.3,11.1,1.54
2015-04-13,3533,4.33,11.01,1.53
2015-04-14,3533,4.28,11.14,1.54
2015-04-15,3533,4.3,11.1,1.54
2015-04-16,3533,4.25,11.23,1.56
2015-04-17,3533,4.26,11.19,1.55
2015-04-20,3533,4.21,11.32,1.57
2015-04-21,3533,4.4,10.84,1.5
2015-04-22,3533,4.53,10.54,1.46
2015-04-23,3533,4.35,10.97,1.52
2015-04-24,3533,4.33,11.01,1.53
2015-04-27,3533,4.4,10.84,1.5
2015-04-28,3533,4.35,10.97,1.52
2015-04-29,3533,4.33,11.01,1.53
2015-04-30,3533,4.33,11.01,1.53
2015-05-04,3533,4.31,11.06,1.53
2015-05-05,3533,4.4,10.84,1.5
2015-05-06,3533,4.42,10.8,1.5
2015-05-07,3533,4.44,10.75,1.49
2015-05-08,3533,4.49,10.62,1.47
2015-05-11,3533,4.62,10.32,1.43
2015-05-12,3533,4.49,10.62,1.47
2015-05-13,3533,4.55,10.49,1.43
2015-05-14,3533,4.55,11.6,1.43
2015-05-15,3533,4.37,12.08,1.49
2015-05-18,3533,4.42,11.94,1.48
2015-05-19,3533,4.4,11.98,1.48
2015-05-20,3533,4.12,12.8,1.58
2015-05-21,3533,4.14,12.75,1.58
2015-05-22,3533,4.17,12.66,1.57
