date,stock_id,dividend_yield,PER,PBR
2015-01-05,1605,0.0,0.0,0.57
2015-01-06,1605,0.0,0.0,0.55
2015-01-07,1605,0.0,0.0,0.56
2015-01-08,1605,0.0,0.0,0.56
2015-01-09,1605,0.0,0.0,0.56
2015-01-12,1605,0.0,0.0,0.56
2015-01-13,1605,0.0,0.0,0.56
2015-01-14,1605,0.0,0.0,0.56
2015-01-15,1605,0.0,0.0,0.55
2015-01-16,1605,0.0,0.0,0.54
2015-01-19,1605,0.0,0.0,0.55
2015-01-20,1605,0.0,0.0,0.55
2015-01-21,1605,0.0,0.0,0.55
2015-01-22,1605,0.0,0.0,0.56
2015-01-23,1605,0.0,0.0,0.56
2015-01-26,1605,0.0,0.0,0.56
2015-01-27,1605,0.0,0.0,0.56
2015-01-28,1605,0.0,0.0,0.56
2015-01-29,1605,0.0,0.0,0.56
2015-01-30,1605,0.0,0.0,0.56
2015-02-02,1605,0.0,0.0,0.55
2015-02-03,1605,0.0,0.0,0.55
2015-02-04,1605,0.0,0.0,0.55
2015-02-05,1605,0.0,0.0,0.56
2015-02-06,1605,0.0,0.0,0.56
2015-02-09,1605,0.0,0.0,0.57
2015-02-10,1605,0.0,0.0,0.56
2015-02-11,1605,0.0,0.0,0.55
2015-02-12,1605,0.0,0.0,0.56
2015-02-13,1605,0.0,0.0,0.55
2015-02-19,1605,0.0,18.41,0.41
2015-02-24,1605,0.0,0.0,0.55
2015-02-25,1605,0.0,15.63,0.56
2015-02-26,1605,0.0,15.7,0.56
2015-03-02,1605,0.0,15.63,0.56
2015-03-03,1605,0.0,15.63,0.56
2015-03-04,1605,0.0,15.52,0.55
2015-03-05,1605,0.0,15.52,0.55
2015-03-06,1605,0.0,15.56,0.56
2015-03-09,1605,0.0,15.36,0.55
2015-03-10,1605,0.0,15.13,0.54
2015-03-11,1605,0.0,15.0,0.54
2015-03-12,1605,0.0,15.13,0.54
2015-03-13,1605,0.0,15.0,0.54
2015-03-16,1605,0.0,14.98,0.54
2015-03-17,1605,0.0,15.05,0.54
2015-03-18,1605,0.0,15.06,0.54
2015-03-19,1605,0.0,15.05,0.54
2015-03-20,1605,0.0,15.05,0.54
2015-03-23,1605,0.0,15.08,0.54
2015-03-24,1605,0.0,15.0,0.54
2015-03-25,1605,0.0,15.0,0.54
2015-03-26,1605,0.0,15.2,0.54
2015-03-27,1605,0.0,15.05,0.54
2015-03-30,1605,0.0,14.94,0.53
2015-03-31,1605,0.0,15.08,0.54
2015-04-01,1605,0.0,14.88,0.53
2015-04-02,1605,0.0,14.94,0.53
2015-04-07,1605,0.0,14.63,0.52
