date,stock_id,dividend_yield,PER,PBR
2015-01-05,2313,2.75,11.56,1.22
2015-01-06,2313,2.82,11.31,1.19
2015-01-07,2313,2.81,11.34,1.2
2015-01-08,2313,2.79,11.4,1.2
2015-01-09,2313,2.74,11.62,1.23
2015-01-12,2313,2.79,11.43,1.21
2015-01-13,2313,2.75,11.56,1.22
2015-01-14,2313,2.78,11.46,1.21
2015-01-15,2313,2.78,11.46,1.21
2015-01-16,2313,2.84,11.21,1.18
2015-01-19,2313,2.86,11.15,1.18
2015-01-20,2313,2.84,11.21,1.18
2015-01-21,2313,2.9,10.99,1.16
2015-01-22,2313,2.83,11.24,1.19
2015-01-23,2313,2.82,11.27,1.19
2015-01-26,2313,2.7,11.78,1.24
2015-01-27,2313,2.72,11.69,1.23
2015-01-28,2313,2.73,11.66,1.23
2015-01-29,2313,2.73,11.66,1.23
2015-01-30,2313,2.75,11.56,1.22
2015-02-02,2313,2.77,11.5,1.21
2015-02-03,2313,2.77,11.5,1.21
2015-02-04,2313,2.79,11.4,1.2
2015-02-05,2313,2.81,11.34,1.2
2015-02-06,2313,2.86,11.15,1.18
2015-02-09,2313,2.9,10.99,1.16
2015-02-10,2313,2.92,10.92,1.15
2015-02-11,2313,2.88,11.05,1.17
2015-02-12,2313,2.89,11.02,1.16
2015-02-13,2313,2.88,11.05,1.17
2015-02-19,2313,2.78,9.64,1.28
2015-02-24,2313,2.82,11.27,1.19
2015-02-25,2313,2.85,11.18,1.18
2015-02-26,2313,2.86,11.15,1.18
2015-03-02,2313,2.86,11.15,1.18
2015-03-03,2313,2.84,11.21,1.18
2015-03-04,2313,2.82,11.31,1.19
2015-03-05,2313,2.82,11.31,1.19
2015-03-06,2313,2.82,11.31,1.19
2015-03-09,2313,2.78,11.46,1.21
2015-03-10,2313,2.79,11.4,1.2
2015-03-11,2313,2.82,11.27,1.19
2015-03-12,2313,2.82,11.31,1.19
2015-03-13,2313,2.75,11.59,1.22
2015-03-16,2313,3.26,11.72,1.24
2015-03-17,2313,3.23,11.85,1.25
2015-03-18,2313,3.15,12.13,1.28
2015-03-19,2313,3.13,12.2,1.21
2015-03-20,2313,3.12,11.53,1.22
2015-03-23,2313,3.11,11.56,1.22
2015-03-24,2313,3.06,11.74,1.24
2015-03-25,2313,3.1,11.59,1.22
2015-03-26,2313,3.16,11.38,1.2
2015-03-27,2313,3.13,11.47,1.21
2015-03-30,2313,3.06,11.74,1.24
2015-03-31,2313,2.97,12.1,1.28
2015-04-01,2313,3.03,11.86,1.25
2015-04-02,2313,2.98,12.07,1.27
2015-04-07,2313,2.96,12.13,1.28
2015-04-08,2313,2.96,12.13,1.28
2015-04-09,2313,2.99,12.04,1.27
2015-04-10,2313,2.97,12.1,1.28
2015-04-13,2313,3.0,11.98,1.26
2015-04-14,2313,2.93,12.28,1.29
2015-04-15,2313,2.98,12.07,1.27
2015-04-16,2313,2.99,12.04,1.27
2015-04-17,2313,3.02,11.92,1.26
2015-04-20,2313,2.98,12.07,1.27
