date,stock_id,dividend_yield,PER,PBR
2015-01-05,2882,4.31,12.47,1.47
2015-01-06,2882,4.45,12.08,1.43
2015-01-07,2882,4.44,12.1,1.43
2015-01-08,2882,4.39,12.24,1.45
2015-01-09,2882,4.37,12.3,1.45
2015-01-12,2882,4.42,12.16,1.44
2015-01-13,2882,4.37,12.31,1.46
2015-01-14,2882,4.42,12.16,1.44
2015-01-15,2882,4.44,12.1,1.43
2015-01-16,2882,4.51,11.92,1.41
2015-01-19,2882,4.49,11.96,1.41
2015-01-20,2882,4.44,12.1,1.43
2015-01-21,2882,4.41,12.2,1.44
2015-01-22,2882,4.34,12.38,1.46
2015-01-23,2882,4.31,12.47,1.47
2015-01-26,2882,4.33,12.42,1.47
2015-01-27,2882,4.31,12.49,1.48
2015-01-28,2882,4.37,12.31,1.46
2015-01-29,2882,4.4,12.23,1.45
2015-01-30,2882,4.4,12.23,1.45
2015-02-02,2882,4.37,12.31,1.46
2015-02-03,2882,4.36,12.34,1.46
2015-02-04,2882,4.31,12.47,1.47
2015-02-05,2882,4.3,12.5,1.48
2015-02-06,2882,4.32,12.43,1.47
2015-02-09,2882,4.32,12.43,1.47
2015-02-10,2882,4.26,12.63,1.49
2015-02-11,2882,4.22,12.73,1.5
2015-02-12,2882,4.2,12.8,1.51
2015-02-13,2882,4.22,12.74,1.51
2015-02-19,2882,4.68,9.04,1.23
2015-02-24,2882,4.17,12.9,1.53
2015-02-25,2882,4.15,12.96,1.53
2015-02-26,2882,4.18,12.85,1.52
2015-03-02,2882,4.21,12.77,1.51
2015-03-03,2882,4.2,12.8,1.51
2015-03-04,2882,4.21,12.76,1.51
2015-03-05,2882,4.24,12.67,1.5
2015-03-06,2882,4.21,12.77,1.51
2015-03-09,2882,4.21,12.77,1.51
2015-03-10,2882,4.18,12.85,1.52
2015-03-11,2882,4.12,13.04,1.54
2015-03-12,2882,4.1,13.1,1.55
2015-03-13,2882,4.17,12.9,1.53
2015-03-16,2882,4.16,12.93,1.53
2015-03-17,2882,4.16,12.92,1.53
