date,stock_id,dividend_yield,PER,PBR
2015-01-05,2886,4.61,10.66,1.19
2015-01-06,2886,4.66,10.53,1.17
2015-01-07,2886,4.68,10.49,1.17
2015-01-08,2886,4.66,10.53,1.17
2015-01-09,2886,4.66,10.53,1.17
2015-01-12,2886,4.68,10.49,1.17
2015-01-13,2886,4.64,10.58,1.18
2015-01-14,2886,4.66,10.53,1.17
2015-01-15,2886,4.68,10.49,1.17
2015-01-16,2886,4.71,10.42,1.16
2015-01-19,2886,4.7,10.44,1.16
2015-01-20,2886,4.7,10.44,1.16
2015-01-21,2886,4.66,10.53,1.17
2015-01-22,2886,4.63,10.6,1.18
2015-01-23,2886,4.63,10.62,1.18
2015-01-26,2886,4.61,10.66,1.19
2015-01-27,2886,4.58,10.73,1.19
2015-01-28,2886,4.58,10.73,1.19
2015-01-29,2886,4.58,10.73,1.19
2015-01-30,2886,4.59,10.71,1.19
2015-02-02,2886,4.55,10.8,1.2
2015-02-03,2886,4.58,10.73,1.19
2015-02-04,2886,4.51,10.88,1.21
2015-02-05,2886,4.48,10.95,1.22
2015-02-06,2886,4.56,10.77,1.2
2015-02-09,2886,4.58,10.73,1.19
2015-02-10,2886,4.56,10.77,1.2
2015-02-11,2886,4.56,10.77,1.2
2015-02-12,2886,4.51,10.88,1.21
2015-02-13,2886,4.49,10.93,1.22
2015-02-19,2886,6.56,9.45,1.02
2015-02-24,2886,4.43,11.08,1.23
2015-02-25,2886,4.42,11.11,1.24
2015-02-26,2886,4.45,11.04,1.23
2015-03-02,2886,4.53,10.84,1.21
2015-03-03,2886,4.48,10.97,1.22
2015-03-04,2886,4.49,10.93,1.22
2015-03-05,2886,4.52,10.86,1.21
2015-03-06,2886,4.48,10.97,1.22
2015-03-09,2886,4.51,10.88,1.21
2015-03-10,2886,4.51,10.88,1.21
2015-03-11,2886,4.5,10.91,1.21
2015-03-12,2886,4.4,11.15,1.24
2015-03-13,2886,4.44,11.06,1.23
2015-03-16,2886,4.46,11.02,1.23
2015-03-17,2886,4.43,11.08,1.23
2015-03-18,2886,4.33,11.35,1.26
2015-03-19,2886,4.29,11.46,1.28
