date,stock_id,dividend_yield,PER,PBR
2017-01-03,6446,0.0,0.0,7.56
2017-01-04,6446,0.0,0.0,7.63
2017-01-05,6446,0.0,0.0,7.7
2017-01-06,6446,0.0,0.0,7.65
2017-01-09,6446,0.0,0.0,7.61
2017-01-10,6446,0.0,0.0,7.68
2017-01-11,6446,0.0,0.0,7.36
2017-01-12,6446,0.0,0.0,7.26
2017-01-13,6446,0.0,0.0,6.95
2017-01-16,6446,0.0,0.0,6.9
2017-01-17,6446,0.0,0.0,6.9
2017-01-18,6446,0.0,0.0,7.07
2017-01-19,6446,0.0,0.0,6.95
2017-01-20,6446,0.0,0.0,6.92
2017-01-23,6446,0.0,0.0,7.02
2017-01-24,6446,0.0,0.0,7.02
2017-02-02,6446,0.0,0.0,6.92
2017-02-03,6446,0.0,0.0,7.02
2017-02-06,6446,0.0,0.0,7.09
2017-02-07,6446,0.0,0.0,7.36
2017-02-08,6446,0.0,0.0,7.48
2017-02-09,6446,0.0,0.0,7.44
2017-02-10,6446,0.0,0.0,7.36
2017-02-13,6446,0.0,0.0,7.48
2017-02-14,6446,0.0,0.0,7.51
2017-02-15,6446,0.0,0.0,7.51
2017-02-16,6446,0.0,0.0,7.63
2017-02-17,6446,0.0,0.0,7.75
2017-02-20,6446,0.0,0.0,7.75
2017-02-21,6446,0.0,0.0,7.8
2017-02-22,6446,0.0,0.0,7.73
2017-02-23,6446,0.0,0.0,7.75
2017-02-24,6446,0.0,0.0,7.92
2017-03-01,6446,0.0,0.0,7.83
2017-03-02,6446,0.0,0.0,7.97
2017-03-03,6446,0.0,0.0,8.07
2017-03-06,6446,0.0,0.0,8.39
2017-03-07,6446,0.0,0.0,8.24
2017-03-08,6446,0.0,0.0,8.36
2017-03-09,6446,0.0,0.0,8.39
2017-03-10,6446,0.0,0.0,8.39
2017-03-13,6446,0.0,0.0,8.43
2017-03-14,6446,0.0,0.0,8.56
2017-03-15,6446,0.0,0.0,8.53
2017-03-16,6446,0.0,0.0,8.51
2017-03-17,6446,0.0,0.0,8.31
2017-03-20,6446,0.0,0.0,8.09
2017-03-21,6446,0.0,0.0,7.9
2017-03-22,6446,0.0,0.0,8.09
2017-03-23,6446,0.0,0.0,8.04
2017-03-24,6446,0.0,0.0,7.97
2017-03-27,6446,0.0,0.0,7.9
2017-03-28,6446,0.0,0.0,7.9
2017-03-29,6446,0.0,0.0,7.95
2017-03-30,6446,0.0,0.0,7.8
2017-03-31,6446,0.0,0.0,7.63
2017-04-05,6446,0.0,0.0,7.63
2017-04-06,6446,0.0,0.0,7.53
2017-04-07,6446,0.0,0.0,8.03
2017-04-10,6446,0.0,0.0,7.9
2017-04-11,6446,0.0,0.0,7.9
2017-04-12,6446,0.0,0.0,7.9
2017-04-13,6446,0.0,0.0,7.88
2017-04-14,6446,0.0,0.0,7.7
2017-04-17,6446,0.0,0.0,7.52
2017-04-18,6446,0.0,0.0,7.77
2017-04-19,6446,0.0,0.0,7.77
2017-04-20,6446,0.0,0.0,7.98
2017-04-21,6446,0.0,0.0,7.98
2017-04-24,6446,0.0,0.0,7.85
2017-04-25,6446,0.0,0.0,7.83
2017-04-26,6446,0.0,0.0,7.77
2017-04-27,6446,0.0,0.0,7.72
2017-04-28,6446,0.0,0.0,7.7
2017-05-02,6446,0.0,0.0,7.77
2017-05-03,6446,0.0,0.0,7.75
2017-05-04,6446,0.0,0.0,7.7
2017-05-05,6446,0.0,0.0,7.65
2017-05-08,6446,0.0,0.0,7.47
2017-05-09,6446,0.0,0.0,7.26
2017-05-10,6446,0.0,0.0,7.42
2017-05-11,6446,0.0,0.0,7.39
2017-05-12,6446,0.0,0.0,7.39
2017-05-15,6446,0.0,0.0,7.57
2017-05-16,6446,0.0,0.0,7.95
2017-05-17,6446,0.0,0.0,7.76
2017-05-18,6446,0.0,0.0,7.71
2017-05-19,6446,0.0,0.0,7.68
2017-05-22,6446,0.0,0.0,7.71
2017-05-23,6446,0.0,0.0,7.66
2017-05-24,6446,0.0,0.0,7.92
2017-05-25,6446,0.0,0.0,7.84
2017-05-26,6446,0.0,0.0,7.76
2017-05-31,6446,0.0,0.0,7.9
2017-06-01,6446,0.0,0.0,7.79
2017-06-02,6446,0.0,0.0,7.76
2017-06-05,6446,0.0,0.0,7.71
2017-06-06,6446,0.0,0.0,7.71
2017-06-07,6446,0.0,0.0,7.63
2017-06-08,6446,0.0,0.0,7.63
2017-06-09,6446,0.0,0.0,7.6
2017-06-12,6446,0.0,0.0,7.6
2017-06-13,6446,0.0,0.0,7.6
2017-06-14,6446,0.0,0.0,7.47
2017-06-15,6446,0.0,0.0,7.2
2017-06-16,6446,0.0,0.0,7.42
2017-06-19,6446,0.0,0.0,7.58
2017-06-20,6446,0.0,0.0,7.42
2017-06-21,6446,0.0,0.0,7.34
2017-06-22,6446,0.0,0.0,7.58
2017-06-23,6446,0.0,0.0,7.66
2017-06-26,6446,0.0,0.0,8.0
2017-06-27,6446,0.0,0.0,7.98
2017-06-28,6446,0.0,0.0,7.9
2017-06-29,6446,0.0,0.0,7.71
2017-06-30,6446,0.0,0.0,7.84
2017-07-03,6446,0.0,0.0,7.79
2017-07-04,6446,0.0,0.0,7.92
2017-07-05,6446,0.0,0.0,7.92
2017-07-06,6446,0.0,0.0,7.84
2017-07-07,6446,0.0,0.0,7.71
2017-07-10,6446,0.0,0.0,7.68
2017-07-11,6446,0.0,0.0,7.63
2017-07-12,6446,0.0,0.0,7.63
2017-07-13,6446,0.0,0.0,7.58
2017-07-14,6446,0.0,0.0,7.6
2017-07-17,6446,0.0,0.0,7.6
2017-07-18,6446,0.0,0.0,7.58
2017-07-19,6446,0.0,0.0,7.58
2017-07-20,6446,0.0,0.0,7.63
2017-07-21,6446,0.0,0.0,7.9
2017-07-24,6446,0.0,0.0,7.9
2017-07-25,6446,0.0,0.0,7.79
2017-07-26,6446,0.0,0.0,7.95
2017-07-27,6446,0.0,0.0,7.98
2017-07-28,6446,0.0,0.0,8.06
2017-07-31,6446,0.0,0.0,8.0
2017-08-01,6446,0.0,0.0,7.74
2017-08-02,6446,0.0,0.0,7.76
2017-08-03,6446,0.0,0.0,7.71
2017-08-04,6446,0.0,0.0,7.71
2017-08-07,6446,0.0,0.0,7.6
2017-08-08,6446,0.0,0.0,7.66
2017-08-09,6446,0.0,0.0,7.68
2017-08-10,6446,0.0,0.0,7.66
2017-08-11,6446,0.0,0.0,7.63
2017-08-14,6446,0.0,0.0,7.36
2017-08-15,6446,0.0,0.0,7.89
2017-08-16,6446,0.0,0.0,7.89
2017-08-17,6446,0.0,0.0,7.92
2017-08-18,6446,0.0,0.0,7.89
2017-08-21,6446,0.0,0.0,7.84
2017-08-22,6446,0.0,0.0,7.89
2017-08-23,6446,0.0,0.0,8.12
2017-08-24,6446,0.0,0.0,8.06
2017-08-25,6446,0.0,0.0,8.06
2017-08-28,6446,0.0,0.0,8.03
2017-08-29,6446,0.0,0.0,8.0
2017-08-30,6446,0.0,0.0,8.03
2017-08-31,6446,0.0,0.0,8.34
2017-09-01,6446,0.0,0.0,8.23
2017-09-04,6446,0.0,0.0,8.34
2017-09-05,6446,0.0,0.0,8.4
2017-09-06,6446,0.0,0.0,8.46
2017-09-07,6446,0.0,0.0,8.37
2017-09-08,6446,0.0,0.0,8.4
2017-09-11,6446,0.0,0.0,8.34
2017-09-12,6446,0.0,0.0,8.34
2017-09-13,6446,0.0,0.0,8.46
2017-09-14,6446,0.0,0.0,8.43
2017-09-15,6446,0.0,0.0,8.46
2017-09-18,6446,0.0,0.0,8.46
2017-09-19,6446,0.0,0.0,8.37
2017-09-20,6446,0.0,0.0,8.17
2017-09-21,6446,0.0,0.0,8.29
2017-09-22,6446,0.0,0.0,8.26
2017-09-25,6446,0.0,0.0,8.4
2017-09-26,6446,0.0,0.0,8.29
2017-09-27,6446,0.0,0.0,8.26
2017-09-28,6446,0.0,0.0,8.09
2017-09-29,6446,0.0,0.0,7.98
2017-10-02,6446,0.0,0.0,8.29
2017-10-03,6446,0.0,0.0,8.31
2017-10-05,6446,0.0,0.0,8.34
2017-10-06,6446,0.0,0.0,8.37
2017-10-11,6446,0.0,0.0,8.2
2017-10-12,6446,0.0,0.0,8.29
2017-10-13,6446,0.0,0.0,8.26
2017-10-16,6446,0.0,0.0,8.26
2017-10-17,6446,0.0,0.0,8.12
2017-10-18,6446,0.0,0.0,8.12
2017-10-19,6446,0.0,0.0,8.15
2017-10-20,6446,0.0,0.0,8.09
2017-10-23,6446,0.0,0.0,8.09
2017-10-24,6446,0.0,0.0,8.26
2017-10-25,6446,0.0,0.0,8.12
2017-10-26,6446,0.0,0.0,8.15
2017-10-27,6446,0.0,0.0,8.0
2017-10-30,6446,0.0,0.0,8.03
2017-10-31,6446,0.0,0.0,8.03
2017-11-01,6446,0.0,0.0,7.98
2017-11-02,6446,0.0,0.0,8.77
2017-11-03,6446,0.0,0.0,8.46
2017-11-06,6446,0.0,0.0,8.29
2017-11-07,6446,0.0,0.0,8.57
2017-11-08,6446,0.0,0.0,8.51
2017-11-09,6446,0.0,0.0,8.43
2017-11-10,6446,0.0,0.0,8.51
2017-11-13,6446,0.0,0.0,8.54
2017-11-14,6446,0.0,0.0,8.54
2017-11-15,6446,0.0,0.0,8.97
2017-11-16,6446,0.0,0.0,8.88
2017-11-17,6446,0.0,0.0,8.88
2017-11-20,6446,0.0,0.0,8.88
2017-11-21,6446,0.0,0.0,8.85
2017-11-22,6446,0.0,0.0,8.88
2017-11-23,6446,0.0,0.0,8.82
2017-11-24,6446,0.0,0.0,8.79
2017-11-27,6446,0.0,0.0,8.67
2017-11-28,6446,0.0,0.0,8.53
2017-11-29,6446,0.0,0.0,8.58
2017-11-30,6446,0.0,0.0,8.76
2017-12-01,6446,0.0,0.0,8.64
2017-12-04,6446,0.0,0.0,8.73
2017-12-05,6446,0.0,0.0,8.76
2017-12-06,6446,0.0,0.0,8.73
2017-12-07,6446,0.0,0.0,8.64
2017-12-08,6446,0.0,0.0,8.58
2017-12-11,6446,0.0,0.0,8.61
2017-12-12,6446,0.0,0.0,8.58
2017-12-13,6446,0.0,0.0,8.5
2017-12-14,6446,0.0,0.0,8.56
2017-12-15,6446,0.0,0.0,8.56
2017-12-18,6446,0.0,0.0,8.58
2017-12-19,6446,0.0,0.0,8.64
2017-12-20,6446,0.0,0.0,8.56
2017-12-21,6446,0.0,0.0,8.61
2017-12-22,6446,0.0,0.0,8.61
2017-12-25,6446,0.0,0.0,8.35
2017-12-26,6446,0.0,0.0,8.41
2017-12-27,6446,0.0,0.0,8.44
2017-12-28,6446,0.0,0.0,8.47
2017-12-29,6446,0.0,0.0,8.47
2018-01-02,6446,0.0,0.0,8.44
2018-01-03,6446,0.0,0.0,8.38
2018-01-04,6446,0.0,0.0,8.44
2018-01-05,6446,0.0,0.0,8.41
2018-01-08,6446,0.0,0.0,8.41
2018-01-09,6446,0.0,0.0,8.47
2018-01-10,6446,0.0,0.0,8.58
2018-01-11,6446,0.0,0.0,8.61
2018-01-12,6446,0.0,0.0,8.67
2018-01-15,6446,0.0,0.0,8.88
2018-01-16,6446,0.0,0.0,8.85
2018-01-17,6446,0.0,0.0,8.85
2018-01-18,6446,0.0,0.0,8.85
2018-01-19,6446,0.0,0.0,8.76
2018-01-22,6446,0.0,0.0,8.82
2018-01-23,6446,0.0,0.0,8.82
2018-01-24,6446,0.0,0.0,9.0
2018-01-25,6446,0.0,0.0,8.88
2018-01-26,6446,0.0,0.0,8.97
2018-01-29,6446,0.0,0.0,8.88
2018-01-30,6446,0.0,0.0,8.88
2018-01-31,6446,0.0,0.0,9.0
2018-02-01,6446,0.0,0.0,8.97
2018-02-02,6446,0.0,0.0,9.41
2018-02-05,6446,0.0,0.0,9.86
2018-02-06,6446,0.0,0.0,9.62
2018-02-07,6446,0.0,0.0,9.95
2018-02-08,6446,0.0,0.0,9.8
2018-02-09,6446,0.0,0.0,10.24
2018-02-12,6446,0.0,0.0,10.12
2018-02-21,6446,0.0,0.0,9.95
2018-02-22,6446,0.0,0.0,9.98
