date,stock_id,dividend_yield,PER,PBR
2015-01-05,2891,3.64,7.65,1.39
2015-01-06,2891,3.71,7.5,1.36
2015-01-07,2891,3.71,7.5,1.36
2015-01-08,2891,3.65,7.61,1.38
2015-01-09,2891,3.64,7.65,1.39
2015-01-12,2891,3.65,7.63,1.39
2015-01-13,2891,3.62,7.69,1.4
2015-01-14,2891,3.66,7.59,1.38
2015-01-15,2891,3.65,7.63,1.39
2015-01-16,2891,3.69,7.54,1.37
2015-01-19,2891,3.65,7.61,1.38
2015-01-20,2891,3.66,7.59,1.38
2015-01-21,2891,3.64,7.65,1.39
2015-01-22,2891,3.62,7.69,1.4
2015-01-23,2891,3.59,7.74,1.41
2015-01-26,2891,3.61,7.71,1.4
2015-01-27,2891,3.59,7.74,1.41
2015-01-28,2891,3.64,7.65,1.39
2015-01-29,2891,3.65,7.61,1.38
2015-01-30,2891,3.68,7.56,1.37
2015-02-02,2891,3.65,7.63,1.39
2015-02-03,2891,3.66,7.59,1.38
2015-02-04,2891,3.61,7.71,1.4
2015-02-05,2891,3.57,7.78,1.41
2015-02-06,2891,3.57,7.8,1.42
2015-02-09,2891,3.6,7.73,1.4
2015-02-10,2891,3.61,7.71,1.4
2015-02-11,2891,3.6,7.73,1.4
2015-02-12,2891,3.61,7.71,1.4
2015-02-13,2891,3.61,7.71,1.4
2015-02-19,2891,9.79,10.09,1.14
2015-02-24,2891,3.56,7.82,1.42
2015-02-25,2891,3.54,7.86,1.43
2015-02-26,2891,3.54,7.86,1.43
2015-03-02,2891,3.58,7.76,1.41
2015-03-03,2891,3.58,7.76,1.41
2015-03-04,2891,3.58,7.76,1.41
2015-03-05,2891,3.62,7.69,1.4
2015-03-06,2891,3.59,7.74,1.41
2015-03-09,2891,3.61,7.71,1.4
2015-03-10,2891,3.62,7.69,1.4
2015-03-11,2891,3.63,7.67,1.39
2015-03-12,2891,3.55,7.84,1.42
2015-03-13,2891,3.57,7.78,1.41
2015-03-16,2891,3.61,7.71,1.4
2015-03-17,2891,3.58,7.76,1.41
2015-03-18,2891,3.56,7.82,1.42
2015-03-19,2891,3.55,7.84,1.42
2015-03-20,2891,3.55,7.84,1.42
2015-03-23,2891,3.54,7.86,1.43
2015-03-24,2891,3.57,7.78,1.41
2015-03-25,2891,3.57,7.78,1.41
2015-03-26,2891,3.58,7.76,1.41
2015-03-27,2891,3.62,7.69,1.4
2015-03-30,2891,3.58,7.76,1.41
2015-03-31,2891,3.56,7.82,1.38
2015-04-01,2891,3.58,8.0,1.37
2015-04-02,2891,3.56,8.06,1.38
2015-04-07,2891,3.55,8.08,1.39
2015-04-08,2891,3.57,8.04,1.38
2015-04-09,2891,3.52,8.14,1.4
2015-04-10,2891,3.5,8.2,1.41
2015-04-13,2891,3.45,8.31,1.43
2015-04-14,2891,3.39,8.45,1.45
2015-04-15,2891,3.36,8.55,1.47
2015-04-16,2891,3.29,8.72,1.5
2015-04-17,2891,3.31,8.66,1.49
2015-04-20,2891,3.3,8.7,1.49
2015-04-21,2891,3.29,8.72,1.5
2015-04-22,2891,3.28,8.74,1.5
2015-04-23,2891,3.08,9.3,1.6
2015-04-24,2891,3.06,9.38,1.61
2015-04-27,2891,6.61,9.5,1.63
2015-04-28,2891,6.57,9.55,1.64
2015-04-29,2891,6.71,9.36,1.61
2015-04-30,2891,6.78,9.26,1.59
2015-05-04,2891,6.75,9.3,1.6
2015-05-05,2891,6.76,9.28,1.59
2015-05-06,2891,6.84,9.19,1.58
2015-05-07,2891,7.09,8.86,1.52
2015-05-08,2891,7.09,8.86,1.52
2015-05-11,2891,7.14,8.8,1.51
2015-05-12,2891,6.98,8.99,1.54
2015-05-13,2891,7.07,8.88,1.52
2015-05-14,2891,7.26,8.64,1.48
2015-05-15,2891,7.26,8.64,1.48
2015-05-18,2891,7.23,8.68,1.49
2015-05-19,2891,7.06,8.9,1.53
2015-05-20,2891,7.03,8.93,1.53
2015-05-21,2891,7.2,8.72,1.5
2015-05-22,2891,7.07,8.88,1.52
2015-05-25,2891,7.07,8.88,1.52
2015-05-26,2891,7.07,8.88,1.52
2015-05-27,2891,6.76,9.28,1.59
2015-05-28,2891,6.88,9.13,1.5
2015-05-29,2891,6.95,8.6,1.49
2015-06-01,2891,6.97,8.58,1.48
2015-06-02,2891,6.98,8.56,1.48
2015-06-03,2891,6.88,8.69,1.5
2015-06-04,2891,7.0,8.54,1.48
2015-06-05,2891,6.91,8.65,1.5
2015-06-08,2891,6.85,8.73,1.51
2015-06-09,2891,6.94,8.62,1.49
2015-06-10,2891,6.75,8.86,1.53
2015-06-11,2891,6.84,8.75,1.51
2015-06-12,2891,6.81,8.78,1.52
2015-06-15,2891,6.76,8.84,1.53
2015-06-16,2891,6.79,8.8,1.52
2015-06-17,2891,6.78,8.82,1.53
2015-06-18,2891,6.74,8.87,1.53
2015-06-22,2891,6.67,8.97,1.55
2015-06-23,2891,6.67,8.97,1.55
2015-06-24,2891,6.75,8.86,1.53
2015-06-25,2891,6.68,8.95,1.55
2015-06-26,2891,6.65,8.99,1.55
2015-06-29,2891,6.76,8.84,1.53
2015-06-30,2891,6.67,8.97,1.55
2015-07-01,2891,6.71,8.91,1.54
2015-07-02,2891,6.65,8.99,1.55
2015-07-03,2891,6.68,8.95,1.55
2015-07-06,2891,6.79,8.8,1.52
2015-07-07,2891,6.69,8.93,1.54
2015-07-08,2891,6.84,8.75,1.51
2015-07-09,2891,6.89,8.67,1.5
2015-07-13,2891,6.81,8.78,1.52
2015-07-14,2891,6.79,8.8,1.52
2015-07-15,2891,6.79,8.8,1.52
2015-07-16,2891,6.72,8.89,1.54
2015-07-17,2891,6.71,8.91,1.54
2015-07-20,2891,6.76,8.84,1.53
2015-07-21,2891,6.75,8.86,1.53
2015-07-22,2891,6.75,8.86,1.53
2015-07-23,2891,6.85,8.73,1.51
2015-07-24,2891,6.84,8.75,1.51
2015-07-27,2891,7.09,8.43,1.46
2015-07-28,2891,7.12,8.39,1.45
2015-07-29,2891,7.17,8.34,1.44
2015-07-30,2891,7.06,8.47,1.46
2015-07-31,2891,7.07,8.45,1.46
2015-08-03,2891,7.04,8.49,1.47
2015-08-04,2891,6.91,8.65,1.5
2015-08-05,2891,6.76,8.84,1.53
2015-08-06,2891,7.61,7.86,1.36
2015-08-07,2891,7.59,7.88,1.36
2015-08-10,2891,7.61,7.86,1.36
2015-08-11,2891,7.64,7.82,1.35
2015-08-12,2891,8.31,7.2,1.24
2015-08-13,2891,8.27,7.23,1.25
2015-08-14,2891,8.16,7.32,1.27
2015-08-17,2891,8.31,7.2,1.24
2015-08-18,2891,8.55,6.99,1.21
2015-08-19,2891,8.69,6.88,1.19
2015-08-20,2891,8.78,6.81,1.18
2015-08-21,2891,9.0,6.64,1.15
2015-08-24,2891,9.2,6.49,1.12
2015-08-25,2891,8.85,6.75,1.17
2015-08-26,2891,8.35,7.16,1.24
2015-08-27,2891,8.44,7.08,1.23
2015-08-28,2891,8.27,7.23,1.25
2015-08-31,2891,8.27,7.23,1.31
2015-09-01,2891,8.53,10.27,1.27
2015-09-02,2891,8.64,10.14,1.25
2015-09-03,2891,8.64,10.14,1.25
2015-09-04,2891,8.83,9.92,1.22
2015-09-07,2891,8.88,9.86,1.22
2015-09-08,2891,8.85,9.89,1.22
2015-09-09,2891,8.5,10.3,1.27
2015-09-10,2891,8.64,10.14,1.25
2015-09-11,2891,8.57,10.22,1.26
2015-09-14,2891,8.53,10.27,1.27
2015-09-15,2891,8.57,10.22,1.26
2015-09-16,2891,8.59,10.19,1.26
2015-09-17,2891,8.39,10.43,1.29
2015-09-18,2891,8.48,10.32,1.27
2015-09-21,2891,8.76,10.0,1.23
2015-09-22,2891,8.73,10.03,1.24
2015-09-23,2891,8.95,9.78,1.21
2015-09-24,2891,9.03,9.7,1.2
2015-09-25,2891,9.31,9.41,1.16
2015-09-30,2891,9.56,9.16,1.13
2015-10-01,2891,9.47,9.24,1.14
2015-10-02,2891,9.47,9.24,1.14
2015-10-05,2891,9.45,9.27,1.14
2015-10-06,2891,9.42,9.3,1.15
2015-10-07,2891,9.39,9.32,1.15
2015-10-08,2891,9.36,9.35,1.15
2015-10-12,2891,9.08,9.65,1.19
2015-10-13,2891,8.88,9.86,1.22
2015-10-14,2891,8.85,9.89,1.22
2015-10-15,2891,8.9,9.84,1.21
2015-10-16,2891,8.69,10.08,1.24
2015-10-19,2891,8.53,10.27,1.27
2015-10-20,2891,8.69,10.08,1.24
2015-10-21,2891,8.95,9.78,1.21
2015-10-22,2891,8.88,9.86,1.22
2015-10-23,2891,8.88,9.86,1.22
2015-10-26,2891,8.93,9.81,1.21
2015-10-27,2891,9.0,9.73,1.2
2015-10-28,2891,9.05,9.68,1.19
2015-10-29,2891,9.05,9.68,1.19
2015-10-30,2891,9.08,9.65,1.19
2015-11-02,2891,8.98,9.76,1.2
2015-11-03,2891,8.93,9.81,1.21
2015-11-04,2891,8.93,9.81,1.21
2015-11-05,2891,8.9,9.84,1.21
2015-11-06,2891,9.05,9.68,1.19
2015-11-09,2891,8.98,9.76,1.2
2015-11-10,2891,9.1,9.62,1.19
2015-11-11,2891,9.18,9.54,1.18
2015-11-12,2891,9.23,9.49,1.17
2015-11-13,2891,9.31,9.41,1.16
2015-11-16,2891,9.31,9.41,1.16
2015-11-17,2891,9.26,9.46,1.17
2015-11-18,2891,9.23,9.49,1.17
2015-11-19,2891,9.18,9.54,1.18
2015-11-20,2891,9.2,9.51,1.17
2015-11-23,2891,9.23,9.49,1.17
2015-11-24,2891,9.23,9.49,1.17
2015-11-25,2891,9.31,9.41,1.16
2015-11-26,2891,9.28,9.43,1.16
2015-11-27,2891,9.36,10.55,1.2
2015-11-30,2891,9.47,10.43,1.18
2015-12-01,2891,9.2,10.73,1.22
2015-12-02,2891,9.15,10.79,1.22
2015-12-03,2891,9.18,10.76,1.22
2015-12-04,2891,9.34,10.58,1.2
2015-12-07,2891,9.42,10.49,1.19
2015-12-08,2891,9.53,10.37,1.17
2015-12-09,2891,9.7,10.18,1.15
2015-12-10,2891,9.7,10.18,1.15
2015-12-11,2891,9.97,9.91,1.12
2015-12-14,2891,9.94,9.94,1.13
2015-12-15,2891,9.94,9.94,1.13
2015-12-16,2891,9.82,10.06,1.14
2015-12-17,2891,9.59,10.3,1.17
2015-12-18,2891,9.79,10.09,1.14
2015-12-21,2891,9.85,10.03,1.14
2015-12-22,2891,9.73,10.15,1.15
2015-12-23,2891,9.59,10.3,1.17
2015-12-24,2891,9.56,10.34,1.17
2015-12-25,2891,9.56,10.34,1.17
2015-12-28,2891,9.64,10.24,1.16
2015-12-29,2891,9.61,10.27,1.16
2015-12-30,2891,9.73,10.15,1.15
2015-12-31,2891,9.59,10.3,1.17
2016-01-04,2891,9.88,10.0,1.13
2016-01-05,2891,9.91,9.97,1.13
2016-01-06,2891,10.03,9.85,1.12
2016-01-07,2891,10.19,9.7,1.1
2016-01-08,2891,10.13,9.76,1.11
2016-01-11,2891,10.38,9.51,1.08
2016-01-12,2891,10.45,9.45,1.07
2016-01-13,2891,10.25,9.63,1.09
2016-01-14,2891,10.35,9.54,1.08
2016-01-15,2891,10.69,9.24,1.05
2016-01-18,2891,10.66,9.27,1.05
2016-01-19,2891,10.62,9.3,1.05
2016-01-20,2891,10.91,9.05,1.03
2016-01-21,2891,11.17,8.84,1.0
2016-01-22,2891,11.1,8.9,1.01
2016-01-25,2891,10.91,9.05,1.03
2016-01-26,2891,11.13,8.87,1.01
2016-01-27,2891,11.13,8.87,1.01
2016-01-28,2891,11.1,8.9,1.01
2016-01-29,2891,10.42,9.48,1.07
2016-01-30,2891,10.06,9.82,1.11
2016-02-01,2891,10.22,9.66,1.1
2016-02-02,2891,10.42,9.48,1.07
2016-02-03,2891,10.59,9.33,1.06
2016-02-15,2891,10.84,9.12,1.03
2016-02-16,2891,10.45,9.45,1.07
2016-02-17,2891,10.55,9.36,1.06
2016-02-18,2891,10.38,9.51,1.08
2016-02-19,2891,10.38,9.51,1.08
2016-02-22,2891,10.35,9.54,1.08
2016-02-23,2891,10.29,9.6,1.09
2016-02-24,2891,10.38,9.51,1.08
2016-02-25,2891,10.19,9.7,1.1
2016-02-26,2891,10.0,9.88,1.12
2016-03-01,2891,10.03,9.85,1.12
2016-03-02,2891,9.94,9.94,1.13
2016-03-03,2891,9.73,10.15,1.15
2016-03-04,2891,9.67,10.21,1.16
2016-03-07,2891,9.61,10.27,1.16
2016-03-08,2891,9.7,10.18,1.15
2016-03-09,2891,9.7,10.18,1.15
2016-03-10,2891,9.76,10.12,1.15
2016-03-11,2891,9.59,10.3,1.17
2016-03-14,2891,9.53,10.37,1.17
2016-03-15,2891,9.76,10.12,1.15
2016-03-16,2891,9.73,10.15,1.15
2016-03-17,2891,9.59,10.3,1.17
2016-03-18,2891,9.56,10.34,1.17
2016-03-21,2891,9.53,10.37,1.17
2016-03-22,2891,9.61,10.27,1.16
2016-03-23,2891,9.61,10.27,1.16
2016-03-24,2891,9.59,10.3,1.17
2016-03-25,2891,9.64,10.24,1.16
2016-03-28,2891,9.7,10.18,1.15
2016-03-29,2891,9.76,10.12,1.15
2016-03-30,2891,9.56,8.65,1.1
2016-03-31,2891,9.53,8.67,1.1
2016-04-01,2891,9.67,8.55,1.09
2016-04-06,2891,9.94,8.32,1.06
2016-04-07,2891,10.09,8.19,1.04
2016-04-08,2891,9.94,8.32,1.06
2016-04-11,2891,10.0,8.27,1.05
2016-04-12,2891,9.97,8.29,1.06
2016-04-13,2891,9.94,8.32,1.06
2016-04-14,2891,9.94,8.32,1.06
2016-04-15,2891,9.88,8.37,1.07
2016-04-18,2891,9.85,8.39,1.07
2016-04-19,2891,9.85,8.39,1.07
2016-04-20,2891,9.94,8.32,1.06
2016-04-21,2891,9.94,8.32,1.06
2016-04-22,2891,9.91,8.34,1.06
2016-04-25,2891,9.82,8.42,1.07
2016-04-26,2891,9.79,8.44,1.08
2016-04-27,2891,9.85,8.39,1.07
2016-04-28,2891,9.85,8.39,1.07
2016-04-29,2891,9.88,8.37,1.07
2016-05-03,2891,9.82,8.42,1.07
2016-05-04,2891,9.88,8.37,1.07
2016-05-05,2891,9.85,8.34,1.06
2016-05-06,2891,9.94,8.27,1.05
2016-05-09,2891,10.0,8.21,1.05
2016-05-10,2891,9.91,8.29,1.06
2016-05-11,2891,10.03,8.19,1.04
2016-05-12,2891,10.0,8.21,1.05
2016-05-13,2891,9.97,8.24,1.05
2016-05-16,2891,9.88,8.32,1.06
2016-05-17,2891,9.76,8.42,1.07
2016-05-18,2891,9.79,8.39,1.07
2016-05-19,2891,9.88,8.32,1.06
2016-05-20,2891,9.85,8.34,1.06
2016-05-23,2891,9.76,8.42,1.07
2016-05-24,2891,9.76,8.42,1.07
2016-05-25,2891,9.67,8.49,1.08
2016-05-26,2891,9.67,8.49,1.08
2016-05-27,2891,9.47,9.5,1.07
2016-05-30,2891,9.39,9.58,1.08
2016-05-31,2891,9.42,9.55,1.08
2016-06-01,2891,9.36,9.61,1.08
2016-06-02,2891,9.42,9.55,1.08
2016-06-03,2891,9.42,9.55,1.08
2016-06-04,2891,9.44,9.53,1.07
2016-06-06,2891,9.42,9.55,1.08
2016-06-07,2891,9.42,9.55,1.08
2016-06-08,2891,9.36,9.61,1.08
2016-06-13,2891,9.85,9.13,1.03
2016-06-14,2891,9.76,9.22,1.04
2016-06-15,2891,9.76,9.22,1.04
2016-06-16,2891,9.82,9.16,1.03
2016-06-17,2891,9.76,9.22,1.04
2016-06-20,2891,9.7,9.27,1.05
2016-06-21,2891,9.67,9.3,1.05
2016-06-22,2891,9.7,9.27,1.05
2016-06-23,2891,9.7,9.27,1.05
2016-06-24,2891,9.85,9.13,1.03
2016-06-27,2891,9.79,9.19,1.04
2016-06-28,2891,9.64,9.33,1.05
2016-06-29,2891,9.58,9.39,1.06
2016-06-30,2891,9.55,9.41,1.06
2016-07-01,2891,9.53,9.44,1.06
2016-07-04,2891,9.5,9.47,1.07
2016-07-05,2891,9.47,9.5,1.07
2016-07-06,2891,9.5,9.47,1.07
2016-07-07,2891,9.53,9.44,1.06
2016-07-11,2891,9.33,9.64,1.09
2016-07-12,2891,9.17,9.8,1.11
2016-07-13,2891,9.12,9.86,1.11
2016-07-14,2891,9.12,9.86,1.11
2016-07-15,2891,8.99,10.0,1.13
2016-07-18,2891,8.9,10.11,1.14
2016-07-19,2891,8.82,10.2,1.15
2016-07-20,2891,8.87,10.14,1.14
2016-07-21,2891,8.85,10.17,1.15
2016-07-22,2891,8.9,10.11,1.14
2016-07-25,2891,8.87,10.14,1.14
2016-07-26,2891,8.85,10.17,1.15
2016-07-27,2891,8.8,10.22,1.15
2016-07-28,2891,8.75,10.28,1.16
2016-07-29,2891,9.15,9.83,1.11
2016-08-01,2891,9.12,9.86,1.11
2016-08-02,2891,9.12,9.86,1.11
2016-08-03,2891,9.15,9.83,1.11
2016-08-04,2891,9.15,9.83,1.11
2016-08-05,2891,9.12,9.86,1.11
2016-08-08,2891,9.1,9.89,1.12
2016-08-09,2891,9.07,9.92,1.12
2016-08-10,2891,8.94,10.06,1.13
2016-08-11,2891,8.99,10.0,1.13
2016-08-12,2891,8.97,10.03,1.13
2016-08-15,2891,8.85,10.17,1.15
2016-08-16,2891,8.8,10.22,1.15
2016-08-17,2891,8.77,10.25,1.16
2016-08-18,2891,8.36,10.75,1.21
2016-08-19,2891,8.52,10.56,1.19
2016-08-22,2891,8.66,10.39,1.17
2016-08-23,2891,8.73,10.31,1.16
2016-08-24,2891,8.9,10.11,1.14
2016-08-25,2891,8.56,10.5,1.18
2016-08-26,2891,8.61,10.45,1.18
2016-08-29,2891,8.56,10.44,1.2
2016-08-30,2891,8.61,10.39,1.2
2016-08-31,2891,8.77,10.19,1.18
2016-09-01,2891,8.82,10.14,1.17
2016-09-02,2891,8.73,10.25,1.18
2016-09-05,2891,8.63,10.36,1.19
2016-09-06,2891,8.59,10.42,1.2
2016-09-07,2891,8.54,10.47,1.21
2016-09-08,2891,8.59,10.42,1.2
2016-09-09,2891,8.61,10.39,1.2
2016-09-10,2891,8.73,10.25,1.18
2016-09-12,2891,8.82,10.14,1.17
2016-09-13,2891,8.87,10.08,1.16
2016-09-14,2891,9.04,9.89,1.14
2016-09-19,2891,8.82,10.14,1.17
2016-09-20,2891,8.75,10.22,1.18
2016-09-21,2891,8.73,10.25,1.18
2016-09-22,2891,8.73,10.25,1.18
2016-09-23,2891,8.7,10.28,1.19
2016-09-26,2891,8.75,10.22,1.18
2016-09-29,2891,8.73,10.25,1.18
2016-09-30,2891,8.85,10.11,1.17
2016-10-03,2891,8.77,10.19,1.18
2016-10-04,2891,8.73,10.25,1.18
2016-10-05,2891,8.75,10.22,1.18
2016-10-06,2891,8.75,10.22,1.18
2016-10-07,2891,8.8,10.17,1.17
2016-10-11,2891,8.87,10.08,1.16
2016-10-12,2891,9.28,9.64,1.11
2016-10-13,2891,9.36,9.56,1.1
2016-10-14,2891,9.44,9.47,1.09
2016-10-17,2891,9.47,9.44,1.09
2016-10-18,2891,9.47,9.44,1.09
2016-10-19,2891,9.42,9.5,1.1
2016-10-20,2891,9.36,9.56,1.1
2016-10-21,2891,9.28,9.64,1.11
2016-10-24,2891,9.39,9.53,1.1
2016-10-25,2891,9.39,9.53,1.1
2016-10-26,2891,9.42,9.5,1.1
2016-10-27,2891,9.44,9.47,1.09
2016-10-28,2891,9.39,9.53,1.1
2016-10-31,2891,9.47,9.44,1.09
2016-11-01,2891,9.42,9.5,1.1
2016-11-02,2891,9.44,9.47,1.09
2016-11-03,2891,9.53,9.39,1.08
2016-11-04,2891,9.53,9.39,1.08
2016-11-07,2891,9.53,9.39,1.08
2016-11-08,2891,9.42,9.5,1.1
2016-11-09,2891,9.64,9.28,1.07
2016-11-10,2891,9.44,9.47,1.09
2016-11-11,2891,9.58,9.33,1.08
2016-11-14,2891,9.53,9.39,1.08
2016-11-15,2891,9.42,9.5,1.1
