model_name,year,top_k,weight_method,n_selected,gross_return,net_return,transaction_cost,avg_selected_return_percent,min_selected_return_percent,max_selected_return_percent,sum_weight
gradient_boosting,2008,10,score,10,1.2309505215817036,1.2271525215817036,0.003798,124.45405000000001,21.7435,208.4615,1.0
gradient_boosting,1998,20,equal,20,0.36720385,0.36340585,0.003798,36.720385,-55.8776,240.1467,1.0000000000000002
gradient_boosting,1999,20,equal,20,-0.34942455,-0.35322255,0.003798,-34.942455,-72.4627,58.864,1.0000000000000002
gradient_boosting,2000,20,equal,20,0.6713874,0.6675894,0.003798,67.13874000000001,-100.0,677.7445,1.0000000000000002
gradient_boosting,2001,20,equal,20,-0.1037322,-0.10753019999999999,0.003798,-10.37322,-69.1433,69.1903,1.0000000000000002
gradient_boosting,2002,20,equal,20,0.3497506245,0.34595262449999997,0.003798,34.975062449999996,-25.2116,105.814,1.0000000000000002
gradient_boosting,2003,20,equal,20,0.1040066,0.10020860000000001,0.003798,10.400659999999998,-39.4586,80.6288,1.0000000000000002
gradient_boosting,2004,20,equal,20,-0.060794415000000004,-0.064592415,0.003798,-6.0794415,-36.4308,38.9747,1.0000000000000002
gradient_boosting,2005,20,equal,20,0.327680195,0.323882195,0.003798,32.768019499999994,-100.0,101.3755,1.0000000000000002
gradient_boosting,2006,20,equal,20,0.20971120000000001,0.20591320000000002,0.003798,20.971119999999996,-42.0787,136.4328,1.0000000000000002
gradient_boosting,2007,20,equal,20,-0.4621131,-0.4659111,0.003798,-46.211310000000005,-72.069,7.3156,1.0000000000000002
gradient_boosting,2008,20,equal,20,1.13637695,1.13257895,0.003798,113.63769499999998,21.7435,248.0769,1.0000000000000002
gradient_boosting,1998,20,score,20,0.3751812621274843,0.3713832621274843,0.003798,36.720385,-55.8776,240.1467,1.0
gradient_boosting,1999,20,score,20,-0.35123503022426705,-0.3550330302242671,0.003798,-34.942455,-72.4627,58.864,0.9999999999999999
gradient_boosting,2000,20,score,20,0.6915206935736473,0.6877226935736473,0.003798,67.13874000000001,-100.0,677.7445,1.0000000000000002
gradient_boosting,2001,20,score,20,-0.10185005765193474,-0.10564805765193473,0.003798,-10.37322,-69.1433,69.1903,0.9999999999999999
gradient_boosting,2002,20,score,20,0.34851771452822006,0.34471971452822003,0.003798,34.975062449999996,-25.2116,105.814,1.0
gradient_boosting,2003,20,score,20,0.11497034561355607,0.11117234561355607,0.003798,10.400659999999998,-39.4586,80.6288,0.9999999999999999
gradient_boosting,2004,20,score,20,-0.05845639284288189,-0.062254392842881895,0.003798,-6.0794415,-36.4308,38.9747,1.0000000000000002
gradient_boosting,2005,20,score,20,0.3258769565581643,0.32207895655816426,0.003798,32.768019499999994,-100.0,101.3755,1.0
gradient_boosting,2006,20,score,20,0.21024005397868842,0.20644205397868842,0.003798,20.971119999999996,-42.0787,136.4328,1.0
gradient_boosting,2007,20,score,20,-0.4622587859283445,-0.46605678592834454,0.003798,-46.211310000000005,-72.069,7.3156,0.9999999999999999
gradient_boosting,2008,20,score,20,1.1328542705702818,1.1290562705702818,0.003798,113.63769499999998,21.7435,248.0769,0.9999999999999999
gradient_boosting,1998,30,equal,30,0.31713656666666656,0.31333856666666654,0.003798,31.71365666666667,-66.9481,240.1467,1.0
gradient_boosting,1999,30,equal,30,-0.391016,-0.394814,0.003798,-39.1016,-75.0269,58.864,1.0
gradient_boosting,2000,30,equal,30,0.6873220333333334,0.6835240333333334,0.003798,68.73220333333333,-100.0,677.7445,1.0
gradient_boosting,2001,30,equal,30,-0.08862226666666669,-0.09242026666666668,0.003798,-8.862226666666666,-70.7148,96.6168,1.0
gradient_boosting,2002,30,equal,30,0.32748384966666666,0.32368584966666664,0.003798,32.74838496666666,-32.2825,105.814,1.0
gradient_boosting,2003,30,equal,30,0.011080233333333321,0.007282233333333321,0.003798,1.1080233333333325,-100.0,80.6288,1.0
gradient_boosting,2004,30,equal,30,0.17543819,0.17164019,0.003798,17.543819,-36.4308,251.7606,1.0
gradient_boosting,2005,30,equal,30,0.38783676333333333,0.3840387633333333,0.003798,38.78367633333333,-100.0,182.0697,1.0
gradient_boosting,2006,30,equal,30,0.24473338333333336,0.24093538333333336,0.003798,24.47333833333333,-42.0787,136.4328,1.0
gradient_boosting,2007,30,equal,30,-0.4552761000000001,-0.4590741000000001,0.003798,-45.52761,-72.069,7.3156,1.0
gradient_boosting,2008,30,equal,30,1.1510477333333333,1.1472497333333334,0.003798,115.10477333333331,11.8788,248.0769,1.0
gradient_boosting,1998,30,score,30,0.3250756371437924,0.32127763714379237,0.003798,31.71365666666667,-66.9481,240.1467,1.0
gradient_boosting,1999,30,score,30,-0.3897355981625474,-0.3935335981625474,0.003798,-39.1016,-75.0269,58.864,0.9999999999999999
