model_name,top_k,weight_method,n_years,gross_mean_annual_return,gross_cumulative_return,gross_annualized_return,gross_maximum_drawdown,gross_volatility,gross_sharpe_ratio,gross_win_rate,net_mean_annual_return,net_cumulative_return,net_annualized_return,net_maximum_drawdown,net_volatility,net_sharpe_ratio,net_win_rate
svr_ga_regression,5,equal,11,0.15266030909090908,0.6778471904016505,0.04817075144921157,-0.6707192,0.46321132047786884,0.32956946935886217,0.6363636363636364,0.1488623090909091,0.6029845164897982,0.04383039513929288,-0.6745171999999999,0.46321132047786884,0.32137018788171307,0.6363636363636364
svr_ga_regression,5,score,11,0.17440599458858486,1.356199669962844,0.08102929417321181,-0.552133958533942,0.47591845946599637,0.36646192455799437,0.6363636363636364,0.17060799458858486,1.2579875963355485,0.07685320438838183,-0.5571990696720518,0.47591845946599637,0.3584815658968457,0.6363636363636364
svr_ga_regression,10,equal,11,0.16587858181818183,1.3094418626984252,0.07906124268064008,-0.4710991,0.46039970858314155,0.36029254303541014,0.5454545454545454,0.16208058181818183,1.213927899668073,0.07492582665389524,-0.47489709999999996,0.46039970858314155,0.35204318942116014,0.5454545454545454
svr_ga_regression,10,score,11,0.1948221769886006,1.8140312157526952,0.09862147189325432,-0.562478537550111,0.47166530112320554,0.4130517477640577,0.6363636363636364,0.19102417698860064,1.6978020986969962,0.09441676009174271,-0.566276537550111,0.47166530112320554,0.4049994276316342,0.6363636363636364
svr_ga_regression,20,equal,11,0.17075170045454546,1.7163087241814345,0.0950971483273193,-0.44870010000000005,0.4325136667251701,0.3947891444619837,0.7272727272727273,0.16695370045454544,1.6065794396158397,0.09099970512316746,-0.4524981000000001,0.43251366672517016,0.3860079190529531,0.7272727272727273
svr_ga_regression,20,score,11,0.1755352368519684,1.8059470650851561,0.09833417649923626,-0.455993435082767,0.43243151539476676,0.4059260960471909,0.6363636363636364,0.1717372368519684,1.6927721177265935,0.09423110167421789,-0.4597914350827671,0.43243151539476676,0.397143202421751,0.6363636363636364
svr_ga_regression,30,equal,11,0.17616426636363633,1.6912005736709657,0.09417303077311856,-0.4711731333333333,0.4536811807916921,0.38829969992632823,0.7272727272727273,0.1723662663636363,1.5817038220339028,0.09004904302276606,-0.4749711333333334,0.4536811807916921,0.37992818230381553,0.7272727272727273
svr_ga_regression,30,score,11,0.1714480038490893,1.6865574859467243,0.09400128147673659,-0.44515024974246176,0.4358733319433063,0.39334364202715066,0.6363636363636364,0.16765000384908932,1.5777628061384465,0.08989766715192449,-0.44894824974246184,0.4358733319433063,0.3846301013682925,0.6363636363636364
