split_id,model_name,train_years,test_years,year,top_k,rank,證券代碼,簡稱,score_label_1,actual_label,predicted_label,actual_return,weight_method,weight,actual_return_decimal,return_contribution,portfolio_gross_return,portfolio_net_return,transaction_cost
1,decision_tree_entropy,1997,1998,1998,20,5,1520,D 復盛,1.0,-1,1,-24.7892,equal,0.05,-0.247892,-0.0123946,0.3082007,0.30440269999999997,0.003798
1,decision_tree_entropy,1997,1998,1998,20,6,1717,長興,1.0,-1,1,8.2305,equal,0.05,0.08230499999999999,0.00411525,0.3082007,0.30440269999999997,0.003798
1,decision_tree_entropy,1997,1998,1998,20,7,1904,正隆,1.0,-1,1,4.6178,equal,0.05,0.046178,0.0023089,0.3082007,0.30440269999999997,0.003798
1,decision_tree_entropy,1997,1998,1998,20,8,1907,永豐餘,1.0,-1,1,1.6313,equal,0.05,0.016313,0.0008156500000000001,0.3082007,0.30440269999999997,0.003798
1,decision_tree_entropy,1997,1998,1998,20,9,2002,中鋼,1.0,1,1,39.6414,equal,0.05,0.396414,0.0198207,0.3082007,0.30440269999999997,0.003798
1,decision_tree_entropy,1997,1998,1998,20,10,2006,東鋼,1.0,-1,1,-0.9247,equal,0.05,-0.009247,-0.00046235000000000004,0.3082007,0.30440269999999997,0.003798
1,decision_tree_entropy,1997,1998,1998,20,11,2023,燁輝,1.0,1,1,21.5264,equal,0.05,0.21526399999999998,0.0107632,0.3082007,0.30440269999999997,0.003798
1,decision_tree_entropy,1997,1998,1998,20,12,2204,中華,1.0,-1,1,-41.7879,equal,0.05,-0.417879,-0.02089395,0.3082007,0.30440269999999997,0.003798
1,decision_tree_entropy,1997,1998,1998,20,13,2206,三陽,1.0,-1,1,-25.1426,equal,0.05,-0.25142600000000004,-0.012571300000000002,0.3082007,0.30440269999999997,0.003798
1,decision_tree_entropy,1997,1998,1998,20,14,2207,和泰,1.0,-1,1,-35.3733,equal,0.05,-0.353733,-0.01768665,0.3082007,0.30440269999999997,0.003798
1,decision_tree_entropy,1997,1998,1998,20,15,2306,宏電,1.0,1,1,191.3663,equal,0.05,1.913663,0.09568315,0.3082007,0.30440269999999997,0.003798
1,decision_tree_entropy,1997,1998,1998,20,16,2308,台達電,1.0,1,1,61.8932,equal,0.05,0.618932,0.030946600000000005,0.3082007,0.30440269999999997,0.003798
1,decision_tree_entropy,1997,1998,1998,20,17,2317,鴻海,1.0,1,1,87.7049,equal,0.05,0.877049,0.04385245,0.3082007,0.30440269999999997,0.003798
1,decision_tree_entropy,1997,1998,1998,20,18,2323,中環,1.0,1,1,191.6759,equal,0.05,1.916759,0.09583795,0.3082007,0.30440269999999997,0.003798
1,decision_tree_entropy,1997,1998,1998,20,19,2324,仁寶,1.0,1,1,39.4893,equal,0.05,0.394893,0.019744650000000002,0.3082007,0.30440269999999997,0.003798
1,decision_tree_entropy,1997,1998,1998,20,20,2330,台積電,1.0,1,1,193.2025,equal,0.05,1.9320249999999999,0.09660125,0.3082007,0.30440269999999997,0.003798
1,decision_tree_entropy,1997,1998,1998,20,1,1201,味全,1.0,-1,1,-48.7212,score,0.05,-0.48721200000000003,-0.024360600000000003,0.3082007,0.30440269999999997,0.003798
1,decision_tree_entropy,1997,1998,1998,20,2,1216,統一,1.0,-1,1,-0.8643,score,0.05,-0.008643,-0.00043215,0.3082007,0.30440269999999997,0.003798
1,decision_tree_entropy,1997,1998,1998,20,3,1227,佳格,1.0,-1,1,-47.1594,score,0.05,-0.47159399999999996,-0.0235797,0.3082007,0.30440269999999997,0.003798
1,decision_tree_entropy,1997,1998,1998,20,4,1451,年興,1.0,-1,1,0.1845,score,0.05,0.001845,9.225e-05,0.3082007,0.30440269999999997,0.003798
1,decision_tree_entropy,1997,1998,1998,20,5,1520,D 復盛,1.0,-1,1,-24.7892,score,0.05,-0.247892,-0.0123946,0.3082007,0.30440269999999997,0.003798
1,decision_tree_entropy,1997,1998,1998,20,6,1717,長興,1.0,-1,1,8.2305,score,0.05,0.08230499999999999,0.00411525,0.3082007,0.30440269999999997,0.003798
1,decision_tree_entropy,1997,1998,1998,20,7,1904,正隆,1.0,-1,1,4.6178,score,0.05,0.046178,0.0023089,0.3082007,0.30440269999999997,0.003798
1,decision_tree_entropy,1997,1998,1998,20,8,1907,永豐餘,1.0,-1,1,1.6313,score,0.05,0.016313,0.0008156500000000001,0.3082007,0.30440269999999997,0.003798
1,decision_tree_entropy,1997,1998,1998,20,9,2002,中鋼,1.0,1,1,39.6414,score,0.05,0.396414,0.0198207,0.3082007,0.30440269999999997,0.003798
1,decision_tree_entropy,1997,1998,1998,20,10,2006,東鋼,1.0,-1,1,-0.9247,score,0.05,-0.009247,-0.00046235000000000004,0.3082007,0.30440269999999997,0.003798
1,decision_tree_entropy,1997,1998,1998,20,11,2023,燁輝,1.0,1,1,21.5264,score,0.05,0.21526399999999998,0.0107632,0.3082007,0.30440269999999997,0.003798
1,decision_tree_entropy,1997,1998,1998,20,12,2204,中華,1.0,-1,1,-41.7879,score,0.05,-0.417879,-0.02089395,0.3082007,0.30440269999999997,0.003798
1,decision_tree_entropy,1997,1998,1998,20,13,2206,三陽,1.0,-1,1,-25.1426,score,0.05,-0.25142600000000004,-0.012571300000000002,0.3082007,0.30440269999999997,0.003798
1,decision_tree_entropy,1997,1998,1998,20,14,2207,和泰,1.0,-1,1,-35.3733,score,0.05,-0.353733,-0.01768665,0.3082007,0.30440269999999997,0.003798
1,decision_tree_entropy,1997,1998,1998,20,15,2306,宏電,1.0,1,1,191.3663,score,0.05,1.913663,0.09568315,0.3082007,0.30440269999999997,0.003798
1,decision_tree_entropy,1997,1998,1998,20,16,2308,台達電,1.0,1,1,61.8932,score,0.05,0.618932,0.030946600000000005,0.3082007,0.30440269999999997,0.003798
1,decision_tree_entropy,1997,1998,1998,20,17,2317,鴻海,1.0,1,1,87.7049,score,0.05,0.877049,0.04385245,0.3082007,0.30440269999999997,0.003798
1,decision_tree_entropy,1997,1998,1998,20,18,2323,中環,1.0,1,1,191.6759,score,0.05,1.916759,0.09583795,0.3082007,0.30440269999999997,0.003798
1,decision_tree_entropy,1997,1998,1998,20,19,2324,仁寶,1.0,1,1,39.4893,score,0.05,0.394893,0.019744650000000002,0.3082007,0.30440269999999997,0.003798
1,decision_tree_entropy,1997,1998,1998,20,20,2330,台積電,1.0,1,1,193.2025,score,0.05,1.9320249999999999,0.09660125,0.3082007,0.30440269999999997,0.003798
1,decision_tree_entropy,1997,1998,1998,30,1,1201,味全,1.0,-1,1,-48.7212,equal,0.03333333333333333,-0.48721200000000003,-0.016240400000000002,0.5529275333333333,0.5491295333333334,0.003798
1,decision_tree_entropy,1997,1998,1998,30,2,1216,統一,1.0,-1,1,-0.8643,equal,0.03333333333333333,-0.008643,-0.0002881,0.5529275333333333,0.5491295333333334,0.003798
1,decision_tree_entropy,1997,1998,1998,30,3,1227,佳格,1.0,-1,1,-47.1594,equal,0.03333333333333333,-0.47159399999999996,-0.0157198,0.5529275333333333,0.5491295333333334,0.003798
1,decision_tree_entropy,1997,1998,1998,30,4,1451,年興,1.0,-1,1,0.1845,equal,0.03333333333333333,0.001845,6.15e-05,0.5529275333333333,0.5491295333333334,0.003798
1,decision_tree_entropy,1997,1998,1998,30,5,1520,D 復盛,1.0,-1,1,-24.7892,equal,0.03333333333333333,-0.247892,-0.008263066666666666,0.5529275333333333,0.5491295333333334,0.003798
1,decision_tree_entropy,1997,1998,1998,30,6,1717,長興,1.0,-1,1,8.2305,equal,0.03333333333333333,0.08230499999999999,0.0027434999999999994,0.5529275333333333,0.5491295333333334,0.003798
1,decision_tree_entropy,1997,1998,1998,30,7,1904,正隆,1.0,-1,1,4.6178,equal,0.03333333333333333,0.046178,0.0015392666666666666,0.5529275333333333,0.5491295333333334,0.003798
1,decision_tree_entropy,1997,1998,1998,30,8,1907,永豐餘,1.0,-1,1,1.6313,equal,0.03333333333333333,0.016313,0.0005437666666666667,0.5529275333333333,0.5491295333333334,0.003798
1,decision_tree_entropy,1997,1998,1998,30,9,2002,中鋼,1.0,1,1,39.6414,equal,0.03333333333333333,0.396414,0.0132138,0.5529275333333333,0.5491295333333334,0.003798
1,decision_tree_entropy,1997,1998,1998,30,10,2006,東鋼,1.0,-1,1,-0.9247,equal,0.03333333333333333,-0.009247,-0.0003082333333333333,0.5529275333333333,0.5491295333333334,0.003798
1,decision_tree_entropy,1997,1998,1998,30,11,2023,燁輝,1.0,1,1,21.5264,equal,0.03333333333333333,0.21526399999999998,0.007175466666666666,0.5529275333333333,0.5491295333333334,0.003798
1,decision_tree_entropy,1997,1998,1998,30,12,2204,中華,1.0,-1,1,-41.7879,equal,0.03333333333333333,-0.417879,-0.0139293,0.5529275333333333,0.5491295333333334,0.003798
1,decision_tree_entropy,1997,1998,1998,30,13,2206,三陽,1.0,-1,1,-25.1426,equal,0.03333333333333333,-0.25142600000000004,-0.008380866666666667,0.5529275333333333,0.5491295333333334,0.003798
1,decision_tree_entropy,1997,1998,1998,30,14,2207,和泰,1.0,-1,1,-35.3733,equal,0.03333333333333333,-0.353733,-0.0117911,0.5529275333333333,0.5491295333333334,0.003798
1,decision_tree_entropy,1997,1998,1998,30,15,2306,宏電,1.0,1,1,191.3663,equal,0.03333333333333333,1.913663,0.06378876666666666,0.5529275333333333,0.5491295333333334,0.003798
1,decision_tree_entropy,1997,1998,1998,30,16,2308,台達電,1.0,1,1,61.8932,equal,0.03333333333333333,0.618932,0.020631066666666666,0.5529275333333333,0.5491295333333334,0.003798
1,decision_tree_entropy,1997,1998,1998,30,17,2317,鴻海,1.0,1,1,87.7049,equal,0.03333333333333333,0.877049,0.029234966666666664,0.5529275333333333,0.5491295333333334,0.003798
1,decision_tree_entropy,1997,1998,1998,30,18,2323,中環,1.0,1,1,191.6759,equal,0.03333333333333333,1.916759,0.06389196666666667,0.5529275333333333,0.5491295333333334,0.003798
1,decision_tree_entropy,1997,1998,1998,30,19,2324,仁寶,1.0,1,1,39.4893,equal,0.03333333333333333,0.394893,0.013163099999999999,0.5529275333333333,0.5491295333333334,0.003798
1,decision_tree_entropy,1997,1998,1998,30,20,2330,台積電,1.0,1,1,193.2025,equal,0.03333333333333333,1.9320249999999999,0.06440083333333332,0.5529275333333333,0.5491295333333334,0.003798
1,decision_tree_entropy,1997,1998,1998,30,21,2331,精英,1.0,1,1,80.1532,equal,0.03333333333333333,0.801532,0.026717733333333334,0.5529275333333333,0.5491295333333334,0.003798
1,decision_tree_entropy,1997,1998,1998,30,22,2336,D 致伸,1.0,1,1,28.239,equal,0.03333333333333333,0.28239000000000003,0.009413000000000001,0.5529275333333333,0.5491295333333334,0.003798
1,decision_tree_entropy,1997,1998,1998,30,23,2345,智邦,1.0,1,1,153.0937,equal,0.03333333333333333,1.5309370000000002,0.05103123333333334,0.5529275333333333,0.5491295333333334,0.003798
1,decision_tree_entropy,1997,1998,1998,30,24,2350,環電,1.0,1,1,47.7528,equal,0.03333333333333333,0.477528,0.0159176,0.5529275333333333,0.5491295333333334,0.003798
1,decision_tree_entropy,1997,1998,1998,30,25,2353,宏碁,1.0,1,1,270.2235,equal,0.03333333333333333,2.702235,0.0900745,0.5529275333333333,0.5491295333333334,0.003798
1,decision_tree_entropy,1997,1998,1998,30,26,2356,英業達,1.0,-1,1,-13.139,equal,0.03333333333333333,-0.13139,-0.004379666666666667,0.5529275333333333,0.5491295333333334,0.003798
1,decision_tree_entropy,1997,1998,1998,30,27,2377,微星,1.0,1,1,81.6998,equal,0.03333333333333333,0.816998,0.027233266666666665,0.5529275333333333,0.5491295333333334,0.003798
1,decision_tree_entropy,1997,1998,1998,30,28,2380,虹光,1.0,1,1,73.9236,equal,0.03333333333333333,0.7392359999999999,0.024641199999999995,0.5529275333333333,0.5491295333333334,0.003798
1,decision_tree_entropy,1997,1998,1998,30,29,2384,勝華,1.0,1,1,80.2879,equal,0.03333333333333333,0.8028789999999999,0.02676263333333333,0.5529275333333333,0.5491295333333334,0.003798
1,decision_tree_entropy,1997,1998,1998,30,30,2386,國電,1.0,1,1,240.1467,equal,0.03333333333333333,2.4014670000000002,0.0800489,0.5529275333333333,0.5491295333333334,0.003798
1,decision_tree_entropy,1997,1998,1998,30,1,1201,味全,1.0,-1,1,-48.7212,score,0.03333333333333333,-0.48721200000000003,-0.016240400000000002,0.5529275333333333,0.5491295333333334,0.003798
1,decision_tree_entropy,1997,1998,1998,30,2,1216,統一,1.0,-1,1,-0.8643,score,0.03333333333333333,-0.008643,-0.0002881,0.5529275333333333,0.5491295333333334,0.003798
1,decision_tree_entropy,1997,1998,1998,30,3,1227,佳格,1.0,-1,1,-47.1594,score,0.03333333333333333,-0.47159399999999996,-0.0157198,0.5529275333333333,0.5491295333333334,0.003798
1,decision_tree_entropy,1997,1998,1998,30,4,1451,年興,1.0,-1,1,0.1845,score,0.03333333333333333,0.001845,6.15e-05,0.5529275333333333,0.5491295333333334,0.003798
1,decision_tree_entropy,1997,1998,1998,30,5,1520,D 復盛,1.0,-1,1,-24.7892,score,0.03333333333333333,-0.247892,-0.008263066666666666,0.5529275333333333,0.5491295333333334,0.003798
1,decision_tree_entropy,1997,1998,1998,30,6,1717,長興,1.0,-1,1,8.2305,score,0.03333333333333333,0.08230499999999999,0.0027434999999999994,0.5529275333333333,0.5491295333333334,0.003798
1,decision_tree_entropy,1997,1998,1998,30,7,1904,正隆,1.0,-1,1,4.6178,score,0.03333333333333333,0.046178,0.0015392666666666666,0.5529275333333333,0.5491295333333334,0.003798
1,decision_tree_entropy,1997,1998,1998,30,8,1907,永豐餘,1.0,-1,1,1.6313,score,0.03333333333333333,0.016313,0.0005437666666666667,0.5529275333333333,0.5491295333333334,0.003798
