split_id,model_name,train_years,test_years,year,top_k,rank,證券代碼,簡稱,predicted_return,actual_label,actual_return,weight_method,weight,actual_return_decimal,return_contribution,gross_return,net_return
3,svr_ga_regression,"1997,1998,1999",2000,2000,30,1,5471,松翰,-9.570137169386197,1,76.7668,score,0.10661337102642908,0.767668,0.08184367330911677,0.320345442411357,0.31654744241135696
3,svr_ga_regression,"1997,1998,1999",2000,2000,30,2,2910,統領,-10.012834246867868,-1,7.2216,score,0.10226791203406894,0.072216,0.007385379535452323,0.320345442411357,0.31654744241135696
3,svr_ga_regression,"1997,1998,1999",2000,2000,30,3,9943,好樂迪,-10.54393269913444,-1,-31.7592,score,0.09705471623354804,-0.317592,-0.030823801438044987,0.320345442411357,0.31654744241135696
3,svr_ga_regression,"1997,1998,1999",2000,2000,30,4,2002,中鋼,-13.546131859569872,-1,-22.2052,score,0.06758550579108628,-0.22205200000000003,-0.015007496731922294,0.320345442411357,0.31654744241135696
3,svr_ga_regression,"1997,1998,1999",2000,2000,30,5,2379,瑞昱,-13.837910476015246,1,199.0037,score,0.06472144348504262,1.990037,0.12879806722864376,0.320345442411357,0.31654744241135696
3,svr_ga_regression,"1997,1998,1999",2000,2000,30,6,2382,廣達,-13.97953793597816,1,75.0099,score,0.06333124610004531,0.7500990000000001,0.04750470436839789,0.320345442411357,0.31654744241135696
3,svr_ga_regression,"1997,1998,1999",2000,2000,30,7,3035,智原,-14.807427820737852,-1,21.8539,score,0.055204782819831,0.21853899999999998,0.012064398032663046,0.320345442411357,0.31654744241135696
3,svr_ga_regression,"1997,1998,1999",2000,2000,30,8,2303,聯電,-14.869977435540918,-1,26.1251,score,0.05459080364549164,0.261251,0.014261902043188337,0.320345442411357,0.31654744241135696
3,svr_ga_regression,"1997,1998,1999",2000,2000,30,9,2436,偉詮電,-15.035057288821008,1,52.4904,score,0.05297040050894019,0.524904,0.02780437510874474,0.320345442411357,0.31654744241135696
3,svr_ga_regression,"1997,1998,1999",2000,2000,30,10,1527,鑽全,-15.534607467916096,-1,8.2527,score,0.04806687860129051,0.082527,0.003966815290328702,0.320345442411357,0.31654744241135696
3,svr_ga_regression,"1997,1998,1999",2000,2000,30,11,5801,第一金投,-16.094348919475202,-1,-4.1282,score,0.042572526711933546,-0.041282,-0.0017574790477220407,0.320345442411357,0.31654744241135696
3,svr_ga_regression,"1997,1998,1999",2000,2000,30,12,5203,訊連,-16.473282339636352,-1,11.6716,score,0.03885296378300677,0.116716,0.0045347625208974176,0.320345442411357,0.31654744241135696
3,svr_ga_regression,"1997,1998,1999",2000,2000,30,13,2317,鴻海,-16.973427541753118,-1,18.9379,score,0.03394360120400024,0.189379,0.00642820525241236,0.320345442411357,0.31654744241135696
3,svr_ga_regression,"1997,1998,1999",2000,2000,30,14,3026,禾伸堂,-17.258733464563846,1,46.1834,score,0.03114307404691094,0.46183399999999997,0.014382930459381067,0.320345442411357,0.31654744241135696
3,svr_ga_regression,"1997,1998,1999",2000,2000,30,15,2380,虹光,-18.42201195896818,-1,27.5474,score,0.01972447823669181,0.275474,0.005433580917774439,0.320345442411357,0.31654744241135696
3,svr_ga_regression,"1997,1998,1999",2000,2000,30,16,2401,凌陽,-18.55254462079965,-1,13.1168,score,0.018443185998715042,0.131168,0.002419155821079455,0.320345442411357,0.31654744241135696
3,svr_ga_regression,"1997,1998,1999",2000,2000,30,17,5387,茂德,-18.659819461974763,-1,26.6324,score,0.017390189611455865,0.266324,0.004631424858081372,0.320345442411357,0.31654744241135696
3,svr_ga_regression,"1997,1998,1999",2000,2000,30,18,2411,飛瑞,-18.78098841631235,-1,-9.8919,score,0.016200810351903506,-0.09891899999999999,-0.0016025679591999428,0.320345442411357,0.31654744241135696
3,svr_ga_regression,"1997,1998,1999",2000,2000,30,19,2707,晶華,-18.783512312475867,-1,-29.5122,score,0.016176036103693132,-0.295122,-0.004773904126994124,0.320345442411357,0.31654744241135696
3,svr_ga_regression,"1997,1998,1999",2000,2000,30,20,1802,台玻,-18.848573802044648,-1,-18.2756,score,0.015537400681676583,-0.182756,-0.0028395531989804856,0.320345442411357,0.31654744241135696
3,svr_ga_regression,"1997,1998,1999",2000,2000,30,21,2324,仁寶,-19.73007177681934,-1,26.4574,score,0.006884727113054433,0.264574,0.0018215197912092634,0.320345442411357,0.31654744241135696
3,svr_ga_regression,"1997,1998,1999",2000,2000,30,22,1303,南亞,-19.82842503518414,-1,-17.4744,score,0.00591930386377416,-0.17474399999999998,-0.0010343628343713516,0.320345442411357,0.31654744241135696
3,svr_ga_regression,"1997,1998,1999",2000,2000,30,23,6183,關貿,-19.890260635297064,-1,-22.4834,score,0.005312333368086124,-0.224834,-0.0011943931604802755,0.320345442411357,0.31654744241135696
3,svr_ga_regression,"1997,1998,1999",2000,2000,30,24,2489,瑞軒,-20.00327909419816,1,225.7496,score,0.00420295834955603,2.2574959999999997,0.009488161662289338,0.320345442411357,0.31654744241135696
3,svr_ga_regression,"1997,1998,1999",2000,2000,30,25,2360,致茂,-20.03062267302967,1,33.1019,score,0.00393455720900048,0.331019,0.00130241319276613,0.320345442411357,0.31654744241135696
3,svr_ga_regression,"1997,1998,1999",2000,2000,30,26,2395,研華,-20.035115739776163,-1,14.7478,score,0.0038904538293082175,0.147478,0.0005737563498387173,0.320345442411357,0.31654744241135696
3,svr_ga_regression,"1997,1998,1999",2000,2000,30,27,2457,飛宏,-20.08092052831081,1,155.9271,score,0.003440839769592017,1.5592709999999999,0.0053652016683715135,0.320345442411357,0.31654744241135696
3,svr_ga_regression,"1997,1998,1999",2000,2000,30,28,1301,台塑,-20.143503660551723,-1,-21.7514,score,0.0028265315922862844,-0.217514,-0.0006148101927645589,0.320345442411357,0.31654744241135696
3,svr_ga_regression,"1997,1998,1999",2000,2000,30,29,2706,第一店,-20.309516749692012,-1,-1.3882,score,0.0011969679295715213,-0.013882,-1.661630879831186e-05,0.320345442411357,0.31654744241135696
3,svr_ga_regression,"1997,1998,1999",2000,2000,30,30,1451,年興,-20.43145880579883,-1,-12.7479,score,9.815874586477342e-15,-0.127479,-1.2513178764095451e-15,0.320345442411357,0.31654744241135696
4,svr_ga_regression,"1997,1998,1999,2000",2001,2001,5,1,2905,三商行,182.11369915269412,-1,-33.8859,equal,0.2,-0.338859,-0.06777180000000001,-0.08462740000000002,-0.08842540000000002
4,svr_ga_regression,"1997,1998,1999,2000",2001,2001,5,2,8008,建興電,128.6061767303026,1,20.0347,equal,0.2,0.200347,0.040069400000000005,-0.08462740000000002,-0.08842540000000002
4,svr_ga_regression,"1997,1998,1999,2000",2001,2001,5,3,3040,遠見,105.91574092131395,-1,-31.103,equal,0.2,-0.31103000000000003,-0.06220600000000001,-0.08462740000000002,-0.08842540000000002
4,svr_ga_regression,"1997,1998,1999,2000",2001,2001,5,4,2422,國聯,93.81009866965884,1,-4.4792,equal,0.2,-0.044792,-0.0089584,-0.08462740000000002,-0.08842540000000002
4,svr_ga_regression,"1997,1998,1999,2000",2001,2001,5,5,1520,D 復盛,72.3729218154873,1,7.1197,equal,0.2,0.071197,0.0142394,-0.08462740000000002,-0.08842540000000002
4,svr_ga_regression,"1997,1998,1999,2000",2001,2001,5,1,2905,三商行,182.11369915269412,-1,-33.8859,score,0.4966679187758535,-0.338859,-0.16830039428846694,-0.16887460029297185,-0.17267260029297185
4,svr_ga_regression,"1997,1998,1999,2000",2001,2001,5,2,8008,建興電,128.6061767303026,1,20.0347,score,0.25450205805189224,0.200347,0.05098872382452246,-0.16887460029297185,-0.17267260029297185
4,svr_ga_regression,"1997,1998,1999,2000",2001,2001,5,3,3040,遠見,105.91574092131395,-1,-31.103,score,0.15180904089985767,-0.31103000000000003,-0.047217165991082735,-0.16887460029297185,-0.17267260029297185
4,svr_ga_regression,"1997,1998,1999,2000",2001,2001,5,4,2422,國聯,93.81009866965884,1,-4.4792,score,0.09702098227239214,-0.044792,-0.0043457638379449885,-0.16887460029297185,-0.17267260029297185
4,svr_ga_regression,"1997,1998,1999,2000",2001,2001,5,5,1520,D 復盛,72.3729218154873,1,7.1197,score,4.525828327693623e-15,0.071197,3.2222539944680286e-16,-0.16887460029297185,-0.17267260029297185
4,svr_ga_regression,"1997,1998,1999,2000",2001,2001,10,1,2905,三商行,182.11369915269412,-1,-33.8859,equal,0.1,-0.338859,-0.033885900000000004,-0.09984010000000001,-0.10363810000000001
4,svr_ga_regression,"1997,1998,1999,2000",2001,2001,10,2,8008,建興電,128.6061767303026,1,20.0347,equal,0.1,0.200347,0.020034700000000003,-0.09984010000000001,-0.10363810000000001
4,svr_ga_regression,"1997,1998,1999,2000",2001,2001,10,3,3040,遠見,105.91574092131395,-1,-31.103,equal,0.1,-0.31103000000000003,-0.031103000000000006,-0.09984010000000001,-0.10363810000000001
4,svr_ga_regression,"1997,1998,1999,2000",2001,2001,10,4,2422,國聯,93.81009866965884,1,-4.4792,equal,0.1,-0.044792,-0.0044792,-0.09984010000000001,-0.10363810000000001
4,svr_ga_regression,"1997,1998,1999,2000",2001,2001,10,5,1520,D 復盛,72.3729218154873,1,7.1197,equal,0.1,0.071197,0.0071197,-0.09984010000000001,-0.10363810000000001
4,svr_ga_regression,"1997,1998,1999,2000",2001,2001,10,6,1723,中碳,60.23067629689432,1,28.9879,equal,0.1,0.289879,0.0289879,-0.09984010000000001,-0.10363810000000001
4,svr_ga_regression,"1997,1998,1999,2000",2001,2001,10,7,2405,浩鑫,59.16874290903378,-1,-38.0732,equal,0.1,-0.380732,-0.0380732,-0.09984010000000001,-0.10363810000000001
4,svr_ga_regression,"1997,1998,1999,2000",2001,2001,10,8,2323,中環,56.156090164803246,-1,-34.4172,equal,0.1,-0.34417200000000003,-0.0344172,-0.09984010000000001,-0.10363810000000001
4,svr_ga_regression,"1997,1998,1999,2000",2001,2001,10,9,2457,飛宏,45.84327307507484,-1,-46.4371,equal,0.1,-0.46437100000000003,-0.04643710000000001,-0.09984010000000001,-0.10363810000000001
4,svr_ga_regression,"1997,1998,1999,2000",2001,2001,10,10,1604,聲寶,41.34795836558715,1,32.4132,equal,0.1,0.32413200000000003,0.0324132,-0.09984010000000001,-0.10363810000000001
4,svr_ga_regression,"1997,1998,1999,2000",2001,2001,10,1,2905,三商行,182.11369915269412,-1,-33.8859,score,0.32578192247194937,-0.338859,-0.1103941364669223,-0.1364002510348157,-0.1401982510348157
4,svr_ga_regression,"1997,1998,1999,2000",2001,2001,10,2,8008,建興電,128.6061767303026,1,20.0347,score,0.20194651036097827,0.200347,0.04045937751129091,-0.1364002510348157,-0.1401982510348157
4,svr_ga_regression,"1997,1998,1999,2000",2001,2001,10,3,3040,遠見,105.91574092131395,-1,-31.103,score,0.14943278253029513,-0.31103000000000003,-0.046478078350397696,-0.1364002510348157,-0.1401982510348157
4,svr_ga_regression,"1997,1998,1999,2000",2001,2001,10,4,2422,國聯,93.81009866965884,1,-4.4792,score,0.12141602658208184,-0.044792,-0.005438466662664609,-0.1364002510348157,-0.1401982510348157
4,svr_ga_regression,"1997,1998,1999,2000",2001,2001,10,5,1520,D 復盛,72.3729218154873,1,7.1197,score,0.07180278511528598,0.071197,0.005112142891853016,-0.1364002510348157,-0.1401982510348157
4,svr_ga_regression,"1997,1998,1999,2000",2001,2001,10,6,1723,中碳,60.23067629689432,1,28.9879,score,0.04370131620634022,0.289879,0.012668093840577696,-0.1364002510348157,-0.1401982510348157
4,svr_ga_regression,"1997,1998,1999,2000",2001,2001,10,7,2405,浩鑫,59.16874290903378,-1,-38.0732,score,0.041243625160920436,-0.380732,-0.01570276789476756,-0.1364002510348157,-0.1401982510348157
4,svr_ga_regression,"1997,1998,1999,2000",2001,2001,10,8,2323,中環,56.156090164803246,-1,-34.4172,score,0.03427127665291113,-0.34417200000000003,-0.01179521382818573,-0.1364002510348157,-0.1401982510348157
4,svr_ga_regression,"1997,1998,1999,2000",2001,2001,10,9,2457,飛宏,45.84327307507484,-1,-46.4371,score,0.010403754919235184,-0.46437100000000003,-0.004831202075600162,-0.1364002510348157,-0.1401982510348157
4,svr_ga_regression,"1997,1998,1999,2000",2001,2001,10,10,1604,聲寶,41.34795836558715,1,32.4132,score,2.3143551879193187e-15,0.32413200000000003,7.501565757706647e-16,-0.1364002510348157,-0.1401982510348157
4,svr_ga_regression,"1997,1998,1999,2000",2001,2001,20,1,2905,三商行,182.11369915269412,-1,-33.8859,equal,0.05,-0.338859,-0.016942950000000002,-0.07330400000000001,-0.077102
4,svr_ga_regression,"1997,1998,1999,2000",2001,2001,20,2,8008,建興電,128.6061767303026,1,20.0347,equal,0.05,0.200347,0.010017350000000001,-0.07330400000000001,-0.077102
4,svr_ga_regression,"1997,1998,1999,2000",2001,2001,20,3,3040,遠見,105.91574092131395,-1,-31.103,equal,0.05,-0.31103000000000003,-0.015551500000000003,-0.07330400000000001,-0.077102
4,svr_ga_regression,"1997,1998,1999,2000",2001,2001,20,4,2422,國聯,93.81009866965884,1,-4.4792,equal,0.05,-0.044792,-0.0022396,-0.07330400000000001,-0.077102
4,svr_ga_regression,"1997,1998,1999,2000",2001,2001,20,5,1520,D 復盛,72.3729218154873,1,7.1197,equal,0.05,0.071197,0.00355985,-0.07330400000000001,-0.077102
4,svr_ga_regression,"1997,1998,1999,2000",2001,2001,20,6,1723,中碳,60.23067629689432,1,28.9879,equal,0.05,0.289879,0.01449395,-0.07330400000000001,-0.077102
4,svr_ga_regression,"1997,1998,1999,2000",2001,2001,20,7,2405,浩鑫,59.16874290903378,-1,-38.0732,equal,0.05,-0.380732,-0.0190366,-0.07330400000000001,-0.077102
4,svr_ga_regression,"1997,1998,1999,2000",2001,2001,20,8,2323,中環,56.156090164803246,-1,-34.4172,equal,0.05,-0.34417200000000003,-0.0172086,-0.07330400000000001,-0.077102
4,svr_ga_regression,"1997,1998,1999,2000",2001,2001,20,9,2457,飛宏,45.84327307507484,-1,-46.4371,equal,0.05,-0.46437100000000003,-0.023218550000000004,-0.07330400000000001,-0.077102
4,svr_ga_regression,"1997,1998,1999,2000",2001,2001,20,10,1604,聲寶,41.34795836558715,1,32.4132,equal,0.05,0.32413200000000003,0.0162066,-0.07330400000000001,-0.077102
4,svr_ga_regression,"1997,1998,1999,2000",2001,2001,20,11,1903,士紙,40.52862491621587,-1,-12.6812,equal,0.05,-0.126812,-0.006340600000000001,-0.07330400000000001,-0.077102
4,svr_ga_regression,"1997,1998,1999,2000",2001,2001,20,12,2609,陽明,36.80337103817792,1,65.2778,equal,0.05,0.652778,0.0326389,-0.07330400000000001,-0.077102
4,svr_ga_regression,"1997,1998,1999,2000",2001,2001,20,13,2355,敬鵬,36.06850205436478,-1,-24.0684,equal,0.05,-0.240684,-0.012034200000000002,-0.07330400000000001,-0.077102
4,svr_ga_regression,"1997,1998,1999,2000",2001,2001,20,14,9801,力霸,34.27437040964158,-1,-21.9223,equal,0.05,-0.219223,-0.010961150000000001,-0.07330400000000001,-0.077102
4,svr_ga_regression,"1997,1998,1999,2000",2001,2001,20,15,2390,云辰,34.206227986238645,-1,-52.2576,equal,0.05,-0.5225759999999999,-0.026128799999999997,-0.07330400000000001,-0.077102
4,svr_ga_regression,"1997,1998,1999,2000",2001,2001,20,16,2347,聯強,31.664706759526474,1,28.3522,equal,0.05,0.283522,0.0141761,-0.07330400000000001,-0.077102
4,svr_ga_regression,"1997,1998,1999,2000",2001,2001,20,17,2336,D 致伸,29.722099116473217,1,36.3914,equal,0.05,0.36391399999999996,0.0181957,-0.07330400000000001,-0.077102
4,svr_ga_regression,"1997,1998,1999,2000",2001,2001,20,18,3010,華立,27.604950914551463,-1,-20.1215,equal,0.05,-0.201215,-0.01006075,-0.07330400000000001,-0.077102
4,svr_ga_regression,"1997,1998,1999,2000",2001,2001,20,19,2451,創見,27.40634212866742,1,16.414,equal,0.05,0.16414,0.008207,-0.07330400000000001,-0.077102
4,svr_ga_regression,"1997,1998,1999,2000",2001,2001,20,20,2327,國巨,25.99300268576563,-1,-62.1523,equal,0.05,-0.6215229999999999,-0.031076149999999997,-0.07330400000000001,-0.077102
4,svr_ga_regression,"1997,1998,1999,2000",2001,2001,20,1,2905,三商行,182.11369915269412,-1,-33.8859,score,0.24019399300397576,-0.338859,-0.08139189627533423,-0.1149474921720002,-0.1187454921720002
4,svr_ga_regression,"1997,1998,1999,2000",2001,2001,20,2,8008,建興電,128.6061767303026,1,20.0347,score,0.15787188096352361,0.200347,0.031629157735399066,-0.1149474921720002,-0.1187454921720002
4,svr_ga_regression,"1997,1998,1999,2000",2001,2001,20,3,3040,遠見,105.91574092131395,-1,-31.103,score,0.12296231097505092,-0.31103000000000003,-0.038244967582570094,-0.1149474921720002,-0.1187454921720002
4,svr_ga_regression,"1997,1998,1999,2000",2001,2001,20,4,2422,國聯,93.81009866965884,1,-4.4792,score,0.10433760191273508,-0.044792,-0.00467348986487523,-0.1149474921720002,-0.1187454921720002
4,svr_ga_regression,"1997,1998,1999,2000",2001,2001,20,5,1520,D 復盛,72.3729218154873,1,7.1197,score,0.07135618930145725,0.071197,0.0050803466096958514,-0.1149474921720002,-0.1187454921720002
4,svr_ga_regression,"1997,1998,1999,2000",2001,2001,20,6,1723,中碳,60.23067629689432,1,28.9879,score,0.05267516557336192,0.289879,0.015269424321240581,-0.1149474921720002,-0.1187454921720002
4,svr_ga_regression,"1997,1998,1999,2000",2001,2001,20,7,2405,浩鑫,59.16874290903378,-1,-38.0732,score,0.051041365401400134,-0.380732,-0.019433081132005876,-0.1149474921720002,-0.1187454921720002
4,svr_ga_regression,"1997,1998,1999,2000",2001,2001,20,8,2323,中環,56.156090164803246,-1,-34.4172,score,0.04640635474267943,-0.34417200000000003,-0.015971767924497466,-0.1149474921720002,-0.1187454921720002
4,svr_ga_regression,"1997,1998,1999,2000",2001,2001,20,9,2457,飛宏,45.84327307507484,-1,-46.4371,score,0.030539933621337476,-0.46437100000000003,-0.014181859515674106,-0.1149474921720002,-0.1187454921720002
4,svr_ga_regression,"1997,1998,1999,2000",2001,2001,20,10,1604,聲寶,41.34795836558715,1,32.4132,score,0.02362382567206199,0.32413200000000003,0.007657237862736798,-0.1149474921720002,-0.1187454921720002
4,svr_ga_regression,"1997,1998,1999,2000",2001,2001,20,11,1903,士紙,40.52862491621587,-1,-12.6812,score,0.02236326908180943,-0.126812,-0.0028359308788024175,-0.1149474921720002,-0.1187454921720002
4,svr_ga_regression,"1997,1998,1999,2000",2001,2001,20,12,2609,陽明,36.80337103817792,1,65.2778,score,0.016631911073750456,0.652778,0.010856945646900675,-0.1149474921720002,-0.1187454921720002
4,svr_ga_regression,"1997,1998,1999,2000",2001,2001,20,13,2355,敬鵬,36.06850205436478,-1,-24.0684,score,0.015501304308911673,-0.240684,-0.0037309159262860973,-0.1149474921720002,-0.1187454921720002
4,svr_ga_regression,"1997,1998,1999,2000",2001,2001,20,14,9801,力霸,34.27437040964158,-1,-21.9223,score,0.012741006324895566,-0.219223,-0.002793121629562581,-0.1149474921720002,-0.1187454921720002
4,svr_ga_regression,"1997,1998,1999,2000",2001,2001,20,15,2390,云辰,34.206227986238645,-1,-52.2576,score,0.012636168201952751,-0.5225759999999999,-0.00660335823430366,-0.1149474921720002,-0.1187454921720002
4,svr_ga_regression,"1997,1998,1999,2000",2001,2001,20,16,2347,聯強,31.664706759526474,1,28.3522,score,0.008726000328229039,0.283522,0.0024740130650601536,-0.1149474921720002,-0.1187454921720002
4,svr_ga_regression,"1997,1998,1999,2000",2001,2001,20,17,2336,D 致伸,29.722099116473217,1,36.3914,score,0.005737269831988633,0.36391399999999996,0.002087872813638311,-0.1149474921720002,-0.1187454921720002
4,svr_ga_regression,"1997,1998,1999,2000",2001,2001,20,18,3010,華立,27.604950914551463,-1,-20.1215,score,0.002480006112898749,-0.201215,-0.0004990144300069218,-0.1149474921720002,-0.1187454921720002
4,svr_ga_regression,"1997,1998,1999,2000",2001,2001,20,19,2451,創見,27.40634212866742,1,16.414,score,0.002174443567978477,0.16414,0.00035691316724798726,-0.1149474921720002,-0.1187454921720002
4,svr_ga_regression,"1997,1998,1999,2000",2001,2001,20,20,2327,國巨,25.99300268576563,-1,-62.1523,score,1.5385147417328822e-15,-0.6215229999999999,-9.56222297826046e-16,-0.1149474921720002,-0.1187454921720002
4,svr_ga_regression,"1997,1998,1999,2000",2001,2001,30,1,2905,三商行,182.11369915269412,-1,-33.8859,equal,0.03333333333333333,-0.338859,-0.011295300000000001,-0.11809186666666667,-0.12188986666666667
4,svr_ga_regression,"1997,1998,1999,2000",2001,2001,30,2,8008,建興電,128.6061767303026,1,20.0347,equal,0.03333333333333333,0.200347,0.006678233333333333,-0.11809186666666667,-0.12188986666666667
4,svr_ga_regression,"1997,1998,1999,2000",2001,2001,30,3,3040,遠見,105.91574092131395,-1,-31.103,equal,0.03333333333333333,-0.31103000000000003,-0.010367666666666667,-0.11809186666666667,-0.12188986666666667
4,svr_ga_regression,"1997,1998,1999,2000",2001,2001,30,4,2422,國聯,93.81009866965884,1,-4.4792,equal,0.03333333333333333,-0.044792,-0.0014930666666666667,-0.11809186666666667,-0.12188986666666667
4,svr_ga_regression,"1997,1998,1999,2000",2001,2001,30,5,1520,D 復盛,72.3729218154873,1,7.1197,equal,0.03333333333333333,0.071197,0.0023732333333333334,-0.11809186666666667,-0.12188986666666667
4,svr_ga_regression,"1997,1998,1999,2000",2001,2001,30,6,1723,中碳,60.23067629689432,1,28.9879,equal,0.03333333333333333,0.289879,0.009662633333333333,-0.11809186666666667,-0.12188986666666667
4,svr_ga_regression,"1997,1998,1999,2000",2001,2001,30,7,2405,浩鑫,59.16874290903378,-1,-38.0732,equal,0.03333333333333333,-0.380732,-0.012691066666666667,-0.11809186666666667,-0.12188986666666667
4,svr_ga_regression,"1997,1998,1999,2000",2001,2001,30,8,2323,中環,56.156090164803246,-1,-34.4172,equal,0.03333333333333333,-0.34417200000000003,-0.0114724,-0.11809186666666667,-0.12188986666666667
4,svr_ga_regression,"1997,1998,1999,2000",2001,2001,30,9,2457,飛宏,45.84327307507484,-1,-46.4371,equal,0.03333333333333333,-0.46437100000000003,-0.015479033333333335,-0.11809186666666667,-0.12188986666666667
4,svr_ga_regression,"1997,1998,1999,2000",2001,2001,30,10,1604,聲寶,41.34795836558715,1,32.4132,equal,0.03333333333333333,0.32413200000000003,0.0108044,-0.11809186666666667,-0.12188986666666667
4,svr_ga_regression,"1997,1998,1999,2000",2001,2001,30,11,1903,士紙,40.52862491621587,-1,-12.6812,equal,0.03333333333333333,-0.126812,-0.004227066666666667,-0.11809186666666667,-0.12188986666666667
4,svr_ga_regression,"1997,1998,1999,2000",2001,2001,30,12,2609,陽明,36.80337103817792,1,65.2778,equal,0.03333333333333333,0.652778,0.021759266666666666,-0.11809186666666667,-0.12188986666666667
4,svr_ga_regression,"1997,1998,1999,2000",2001,2001,30,13,2355,敬鵬,36.06850205436478,-1,-24.0684,equal,0.03333333333333333,-0.240684,-0.0080228,-0.11809186666666667,-0.12188986666666667
4,svr_ga_regression,"1997,1998,1999,2000",2001,2001,30,14,9801,力霸,34.27437040964158,-1,-21.9223,equal,0.03333333333333333,-0.219223,-0.0073074333333333335,-0.11809186666666667,-0.12188986666666667
4,svr_ga_regression,"1997,1998,1999,2000",2001,2001,30,15,2390,云辰,34.206227986238645,-1,-52.2576,equal,0.03333333333333333,-0.5225759999999999,-0.017419199999999996,-0.11809186666666667,-0.12188986666666667
4,svr_ga_regression,"1997,1998,1999,2000",2001,2001,30,16,2347,聯強,31.664706759526474,1,28.3522,equal,0.03333333333333333,0.283522,0.009450733333333333,-0.11809186666666667,-0.12188986666666667
4,svr_ga_regression,"1997,1998,1999,2000",2001,2001,30,17,2336,D 致伸,29.722099116473217,1,36.3914,equal,0.03333333333333333,0.36391399999999996,0.012130466666666666,-0.11809186666666667,-0.12188986666666667
4,svr_ga_regression,"1997,1998,1999,2000",2001,2001,30,18,3010,華立,27.604950914551463,-1,-20.1215,equal,0.03333333333333333,-0.201215,-0.006707166666666667,-0.11809186666666667,-0.12188986666666667
4,svr_ga_regression,"1997,1998,1999,2000",2001,2001,30,19,2451,創見,27.40634212866742,1,16.414,equal,0.03333333333333333,0.16414,0.005471333333333333,-0.11809186666666667,-0.12188986666666667
4,svr_ga_regression,"1997,1998,1999,2000",2001,2001,30,20,2327,國巨,25.99300268576563,-1,-62.1523,equal,0.03333333333333333,-0.6215229999999999,-0.02071743333333333,-0.11809186666666667,-0.12188986666666667
4,svr_ga_regression,"1997,1998,1999,2000",2001,2001,30,21,2385,群光,24.886610606031347,1,-10.4196,equal,0.03333333333333333,-0.10419600000000001,-0.0034732000000000005,-0.11809186666666667,-0.12188986666666667
4,svr_ga_regression,"1997,1998,1999,2000",2001,2001,30,22,5371,中光電,24.632590779814493,-1,-46.1036,equal,0.03333333333333333,-0.461036,-0.015367866666666667,-0.11809186666666667,-0.12188986666666667
4,svr_ga_regression,"1997,1998,1999,2000",2001,2001,30,23,3035,智原,23.02300122280656,-1,-38.169,equal,0.03333333333333333,-0.38169,-0.012722999999999998,-0.11809186666666667,-0.12188986666666667
4,svr_ga_regression,"1997,1998,1999,2000",2001,2001,30,24,3037,欣興,22.46323811012245,-1,-36.0797,equal,0.03333333333333333,-0.36079700000000003,-0.012026566666666667,-0.11809186666666667,-0.12188986666666667
4,svr_ga_regression,"1997,1998,1999,2000",2001,2001,30,25,2308,台達電,22.226140038717094,-1,-19.8608,equal,0.03333333333333333,-0.198608,-0.006620266666666667,-0.11809186666666667,-0.12188986666666667
4,svr_ga_regression,"1997,1998,1999,2000",2001,2001,30,26,2418,雅新,22.045404826187443,1,-5.8483,equal,0.03333333333333333,-0.058483,-0.0019494333333333334,-0.11809186666666667,-0.12188986666666667
4,svr_ga_regression,"1997,1998,1999,2000",2001,2001,30,27,2477,美隆電,21.91970691876656,1,23.7078,equal,0.03333333333333333,0.23707799999999998,0.0079026,-0.11809186666666667,-0.12188986666666667
4,svr_ga_regression,"1997,1998,1999,2000",2001,2001,30,28,9904,寶成,21.80793344634344,1,23.6382,equal,0.03333333333333333,0.236382,0.0078794,-0.11809186666666667,-0.12188986666666667
4,svr_ga_regression,"1997,1998,1999,2000",2001,2001,30,29,2371,大同,21.72448529611418,-1,-35.0711,equal,0.03333333333333333,-0.350711,-0.011690366666666667,-0.11809186666666667,-0.12188986666666667
4,svr_ga_regression,"1997,1998,1999,2000",2001,2001,30,30,5473,矽成,21.573361572442217,-1,-63.4615,equal,0.03333333333333333,-0.634615,-0.021153833333333334,-0.11809186666666667,-0.12188986666666667
4,svr_ga_regression,"1997,1998,1999,2000",2001,2001,30,1,2905,三商行,182.11369915269412,-1,-33.8859,score,0.2143569694364321,-0.338859,-0.07263678830625994,-0.11201917071989076,-0.11581717071989076
4,svr_ga_regression,"1997,1998,1999,2000",2001,2001,30,2,8008,建興電,128.6061767303026,1,20.0347,score,0.14291255539449596,0.200347,0.02863210173562108,-0.11201917071989076,-0.11581717071989076
4,svr_ga_regression,"1997,1998,1999,2000",2001,2001,30,3,3040,遠見,105.91574092131395,-1,-31.103,score,0.11261578930743514,-0.31103000000000003,-0.035026888948291555,-0.11201917071989076,-0.11581717071989076
4,svr_ga_regression,"1997,1998,1999,2000",2001,2001,30,4,2422,國聯,93.81009866965884,1,-4.4792,score,0.09645207104660099,-0.044792,-0.004320281166319351,-0.11201917071989076,-0.11581717071989076
4,svr_ga_regression,"1997,1998,1999,2000",2001,2001,30,5,1520,D 復盛,72.3729218154873,1,7.1197,score,0.06782868372230358,0.071197,0.004829198794976848,-0.11201917071989076,-0.11581717071989076
4,svr_ga_regression,"1997,1998,1999,2000",2001,2001,30,6,1723,中碳,60.23067629689432,1,28.9879,score,0.051616091979013005,0.289879,0.01496242112678431,-0.11201917071989076,-0.11581717071989076
