model_name,top_k,weight_method,n_years,gross_mean_annual_return,gross_cumulative_return,gross_annualized_return,gross_maximum_drawdown,gross_volatility,gross_sharpe_ratio,gross_win_rate,net_mean_annual_return,net_cumulative_return,net_annualized_return,net_maximum_drawdown,net_volatility,net_sharpe_ratio,net_win_rate
random_forest,10,equal,6,0.10995448333333334,0.6941464713315635,0.09183872229722367,-0.1731545,0.2105617719033863,0.5221958494146061,0.6666666666666666,0.10615648333333332,0.6584669714752307,0.08797221535663424,-0.17695250000000007,0.21056177190338626,0.5041583872215986,0.6666666666666666
