證券代碼,year,市值(百萬元),股價營收比,淨值報酬率─稅後,資產報酬率 ROA,營業利益率 OPM,利潤邊際 NPM,負債/淨值比,稅後淨利成長率
1717,2023,0.0613312,5.700534908470701e-09,-7733300.285041516,-3120000.0,1.184364499923319,-0.028999381904199796,2.2091310751104563,-179.42973523421588
1717,2024,0.05569599999999999,4.943078624912491e-09,-56666666.666666664,-24395000.0,2.196331173487718,-0.21650819278716646,2.1164021164021163,681.8910256410256
1717,2025,,,72336653.16843604,33047000.0,1.6707698648167273,0.3264546728153063,0.7389697891762662,-235.46628407460543
1722,2015,0.0504499,9.674667795795643e-09,3.0817393006725595,2.023655267438175,-2.581003210385225,31.00793746220975,6.542934496020227e-08,
1722,2016,0.0511344,1.6971026945866322e-08,1.1200376707594493,0.7352282174898422,-20.322889731669765,19.148395259141843,6.800604419047785e-08,-64.31873054982461
1722,2017,0.0491645,1.7580713334015136e-08,1.2256333360038023,1.5776842355643097,0.008689427005594847,21.732042387239485,7.538551773241186e-08,5.336346886813215
1722,2018,0.058825550000000004,1.8752042144442135e-08,1.3922173274729137,1.8113417857145444,23.834172611531766,22.05691323073706,4.3321630060611296e-10,13.853525455912674
1722,2019,0.06241900000000001,1.8637321819929895e-08,2.0958545345771222,1.3991245478580716,2.5351582794389005,31.761287972434715,2.7599774020935966e-10,53.733759195294326
1722,2020,0.0681804,3.1696643792343105e-08,2.4013853635323534,1.610039101298925,12.392533991870867,28.31444857321775,0.17854485939592324,-42.74374136293984
1722,2021,0.084721,1.6843415737592542e-08,431557585.74209976,288151000.0,22.417999657250874,5.728741502346559,0.27137042062415195,-52.68860458548696
1722,2022,0.0683392,1.9475422749007766e-08,929934779.3113908,613106000.0,11.712349711327768,17.47240023288706,0.15260186174271326,112.77246998969291
1722,2023,0.07466640000000001,2.8368757679538786e-08,463827920.5787286,301349000.0,1.2016744719022916,11.449456191769434,0.0776276975624903,-50.84879286779122
1722,2024,0.0672856,2.4896396983080147e-08,621109190.6515368,413255000.0,5.284049871532259,15.290880270433474,0.1893387707544422,37.1350162104404
1722,2025,,,616638319.8994306,416940000.0,-9.78392607943363,15.30370667271562,0.21030494216614093,0.891701249833643
1802,2015,28341087.04,2.587466010226581,-0.5028474608780954,-0.22964868908348304,-6.377639965449433,-2.0133894860698964,1.1574126591804382e-07,
1802,2016,39549626.88,3.454555774875089,-0.20858085092356057,-0.10109367760807993,-8.227580420284085,-0.8092995597168617,9.958899975476208e-08,-57.98640553935728
1802,2017,50164048.8,3.9878419431624166,0.10477867862238091,0.10615601277933501,0.9075344493990776,0.3682414376631606,0.0,-149.99514316859683
1802,2018,40858254.24,3.649256478220573,-0.06048859124675932,-0.062345128220245453,-0.5899794066319809,-0.23684561440394317,2.553933192723867e-09,-157.247096412072
1802,2019,33588102.24,2.942467286526567,-0.14073761146560163,-0.06891005370164963,1.356432291176173,-0.5203529232948559,2.315501753917885e-09,123.99125122558262
1802,2020,0.055948200000000003,4.1886791520522986e-09,0.7461940922699783,0.34320515039367483,4.893927178125212,1.1218908912425938,2.3814411825087247,-352.2829051483215
1802,2021,0.07850940000000001,5.659506602015207e-09,556291120.8151382,286629000.0,12.489720394736842,2.066222283992766,2.0794994479205005,91.27600082748863
1802,2022,0.0665262,5.8420763115521114e-09,-166184668.98954704,-85851000.0,2.9363620780257236,-0.7539106298316458,2.613311555737036,-129.95195880388934
1802,2023,0.06103795000000001,5.076113911356133e-09,-166631474.1035857,-83649000.0,1.3207903202641464,-0.695652217302562,2.4309607156748347,-2.5649089701925476
1802,2024,0.0648427,5.609184007570872e-09,1641748.4049138175,862000.0,0.48428667757488153,0.007456686125849312,2.743049076320209,-101.03049647933628
1802,2025,,,195533962.26415092,103633000.0,-0.6957286567429443,0.9602893887248813,2.862049227246709,11922.389791183296
2002,2015,287070947.8,4.557128671397787,-0.10565273671652836,-0.04585460984595524,1.041092585890289,-0.49363254215044367,1.790902871876012e-08,
2002,2016,392750912.1,4.7796591044299,0.1978689859791876,0.08698304615441543,-2.171229493286849,0.7137599573515446,1.726288054186832e-08,-288.6126100630953
2002,2017,385653004.05,4.273388963193826,0.34086305805504585,0.3024685808574551,0.1264831281180731,1.1234886432456415,0.0,72.87035426747552
2002,2018,382498378.25,3.6701275932703794,0.20670599465388617,0.1867191015568615,-0.21085524141731507,0.6042398952179406,2.0772876472968316e-10,-37.889525049438056
2002,2019,369091218.6,4.371301454334974,-0.15644976460703625,-0.07179583507223097,-0.26663441467171106,-0.5701989742723899,3.073785395436195e-10,-176.4524760415095
2002,2020,0.057288,6.539280445605253e-10,0.49816939050609893,0.22609986360283846,0.4481349895233737,0.8602461779744712,1.8867924528301887,-256.5334158621492
2002,2021,0.0758983,5.861796894923509e-10,2372077653.8620405,1148560000.0,0.6377499834336813,0.8870587933634014,1.537551744529864,52.40430610899025
2002,2022,0.06440849999999998,6.753028742591362e-10,-2543315674.6650047,-1224225000.0,-0.22157600677830733,-1.2835614262712083,1.4492753623188406,-206.58781430661
2002,2023,0.060268,6.818090697485203e-10,-953579319.4874061,-431590000.0,0.09548585107030946,-0.4882557516638413,1.2894619831036016,-64.74585962547734
2002,2024,0.04810280000000001,5.55499052952342e-10,2170933997.5093403,958793000.0,-0.006905802441136493,1.1072299397900638,1.7070357554786622,-322.1536643573762
2002,2025,,,4113085964.5079517,1784668000.0,-0.4782209831290874,2.3677914304394037,2.4867603039373707,86.1369450965954
2049,2015,42007446.0,13.285020063149586,-0.4372331688680018,-0.18209302696780486,-3.0407183265359823,-1.8869290983979843,4.084702393815875e-07,
2049,2016,0.10531350000000002,2.308068591476232e-08,-0.8981330245223693,-0.3675301556477754,0.09978432296895727,-2.690341390374988,4.189986982990231e-07,105.74205983407356
2049,2017,92311830.35,15.014370041664009,-1.8393562497439575,-1.5263372896192466,-8.315317313985549,-4.224612864316116,0.0,111.58965753201473
2049,2018,0.16236,2.4421919801159005e-08,-1.4714716575452598,-1.165704376183114,-4.543250233223619,-4.286516230288054,1.5715169013127503e-09,9.71513711841503
2049,2019,82038408.5,20.437132054733915,-0.23686395578038696,-0.11675428397833645,-3.0669246850667533,-1.4139112706343306,1.052930699933998e-09,-80.08337631986188
2049,2020,0.21634599999999998,3.517318419042221e-08,-0.49861743761014266,-0.24494817611608338,2.8189141747057613,-0.962366517045775,0.36598117811084,4.293743503004044
2049,2021,0.18937799999999996,2.8285962782162473e-08,-361943111.7203564,-211230000.0,-7.912700035533328,-3.154983112334157,0.5729693292888439,256.8435990134135
2049,2022,0.12641499999999997,2.2605973491918783e-08,-73939590.77622604,-45532000.0,1.4353983991004462,-0.8142191868322953,0.4700720777185835,-78.44434976092411
2049,2023,0.1517425,2.6354341430204002e-08,-46468384.07494145,-29763000.0,1.859223520176179,-0.5169179788043308,0.3889234598630989,-34.63278573311078
2049,2024,0.15275,2.3957721483449566e-08,-36248864.6684832,-0.08798025663667443,-0.5259406052402713,-0.3755755146596945,80240182783.01888,-19.544400766051805
2049,2025,,,-46858229.14381809,-0.11773320569888897,3.185496743367252,-0.4927544611470704,0.14507471347744086,33.817756619059544
2059,2015,0.428896,3.8025358158949073e-07,745749627.7631428,7.045572762667556,3.0023379296954307,57.72691527154827,10584655824.075134,
2059,2016,0.38743,3.1007100508368227e-07,18.014938616892643,7.8848278517926875,18.51294290141242,57.51675886443087,1.4075248055879863e-07,10.374680931449799
2059,2017,0.39456,3.5446217533911347e-07,14.566816231243429,12.93137628521421,-6.681292184241993,52.20537173340233,22.174709835064142,-19.14035051101696
2059,2018,0.29665,2.5126926341217986e-07,12.178964502055898,10.948637118313743,9.806658614304856,51.963821969395376,1.0025260679111157e-07,5.5717506152019425
2059,2019,0.270375,1.9687232406549812e-07,7.361344178971496,6.39953091226628,-16.382107427666032,55.732179368435766,5.391520965787442e-08,24.76185353258744
2059,2020,0.21360000000000004,1.6899710188958702e-07,11.523862940988012,9.717144664602733,-14.436909726590223,48.8722845544086,20.26458208057727,-19.295687608685142
2059,2021,0.2995535,1.6486358117709733e-07,1186399708.773207,977712000.0,-1.2226895427462523,53.80978746027745,22.44398187829068,58.28009907561802
2059,2022,0.2187585,1.1003461617393193e-07,1438198761.5719452,1172923000.0,-13.579881775857006,58.99753934433486,22.789783889980352,19.966104537941654
2059,2023,0.412828,2.2138030481700092e-07,1613916985.0417664,1246186000.0,-23.263143161887847,66.82711360147063,37.00506918755994,6.2461900738582266
2059,2024,0.5382,1.737167970779944e-07,2900142093.59927,2224699000.0,24.195179956012403,71.8074293464543,24.33171702101206,78.52062212221931
2059,2025,,,4698789844.6759405,3766315000.0,19.592136603202032,76.10088525043301,125.18778167250879,69.29548671528147
2105,2015,178926135.6,6.51041037211221,-0.03364918955665628,-0.018078043762122253,-0.4335503723181546,-0.10916534430764878,5.1367671545058923e-08,
2105,2016,193836646.9,6.990716867787295,0.01322639289915517,0.007018984518925929,-0.6036377818429434,0.04181735671676731,5.469413739773094e-08,-138.64742350509965
2105,2017,164988048.95,6.083758887448429,0.02151389715475146,0.02165765719499875,-0.5126177818070338,0.06565773184137452,0.0,53.56619232427771
2105,2018,140029149.60000002,5.4314503247350565,0.021453905357839767,0.01946410003104088,-0.16374353205290793,0.0659706263924164,5.42971921709712e-10,-4.481635403796469
2105,2019,133708389.375,5.022767425110803,0.062380952639438415,0.028831504108566077,-2.0926007970860914,0.18347164673550745,7.364751855733348e-10,187.164863593603
2105,2020,0.093177,3.4894281677448115e-09,0.027688882835080857,0.013063868611727024,1.6875137814006218,0.04012709447329883,1.4296463506395787,-78.06146475297393
2105,2021,0.07285225,3.013336030154765e-09,12105214.065852067,6489000.0,-0.18559673998960152,0.0268399912146492,1.2950971322849214,-39.44003733084461
2105,2022,0.07597545,3.309023172563306e-09,-10966808.356697116,-6063000.0,-2.2039684175371486,-0.02640669781521705,0.8492569002123143,-193.4350439204808
2105,2023,0.106113,4.6711382310123556e-09,-17019855.912844844,-9686000.0,-1.3129572813132946,-0.04263817336762289,0.8900523560209425,59.75589642091374
2105,2024,0.1108,4.865116404057226e-09,8166807.076663858,4847000.0,0.5810301383423073,0.021282688818109543,0.8143322475570033,-150.041296716911
2105,2025,,,43756951.259404644,26753000.0,-0.2029859492740327,0.1276679307158218,0.8869908015768724,451.94965958324735
2106,2015,0.10584,1.4603557699299447e-08,0.0,0.0,1.3174384885152208,0.0,2.1617279621218044e-07,
2106,2016,0.1006725,1.3997564564891915e-08,0.0,0.0,5.008868009316832,0.0,2.3678661190669465e-07,
2106,2017,0.082296,1.0470286287825747e-08,-5.039346588242675e-06,-4.95244205796937e-06,-1.8197809479110383,-1.2722715913076879e-05,0.0,
2106,2018,0.06653790000000001,8.895583886372511e-09,-5.254763410189065e-06,-4.981384801612154e-06,1.1017289047417873,-1.336919843633855e-05,5.321812135929809e-08,0.0
2106,2019,0.0632624,8.491640628502533e-09,-5.291169205268237e-06,-2.4340001686518716e-06,-1.687565654697299,-1.3422887257679973e-05,2.768497690700244e-09,0.0
2106,2020,0.079365,9.67366362295371e-09,-1.0648068015598626e-05,-4.759662609507253e-06,-3.0040098807518167,-1.2188828353750028e-05,1.4418811002661935,0.0
2106,2021,0.05859554999999999,7.091157949386343e-09,3488648269.4106646,1491746000.0,-0.6266953965087312,18.05291785189367,1.5825914935707224,-149174700.0
2106,2022,0.057148,6.840285532966064e-09,-4935.834155972359,-2000.0,-1.932989906664838,-2.3938844869342984e-05,1.2807881773399015,-100.00013407108182
2106,2023,0.066202,7.730577656386203e-09,0.0,0.0,-1.4344576001718892,0.0,1.2805025368446483,-100.0
2106,2024,0.058189999999999985,7.2779475562530674e-09,3755987453.531598,1616577000.0,2.1203604178710074,20.218873735426907,1.2978294920563884,
2106,2025,,,3715022810.218978,1628666000.0,0.20249372045096828,20.30130118264061,1.1630611770179111,0.7478146726076051
2204,2015,29341876.96,3.496246358309679,0.07815758932912616,0.061740181966981895,6.230451048890221,0.46113182960666527,1.6358565208421753e-09,
2204,2016,36954156.36,4.028472851800923,0.1263375405263095,0.10094201722923417,3.57433064558855,0.6843709127045815,2.7954008236806946e-08,62.21963824289405
2204,2017,37300169.06,4.681531662197268,0.2683225033216832,0.43084567116000155,8.615548086893854,1.6683372002860617,3.736976363045364e-08,111.73481578234758
2204,2018,33078814.119999997,4.269114343835025,0.18947396519975504,0.29776565948947487,6.141072701184064,1.2394297559677465,8.81897190917801e-10,-27.75173970283995
2204,2019,21757277.79,2.8371056115607742,0.025788116160183165,0.020213694326931233,-40.073119377156544,0.15283950131108673,1.7293865703221107e-09,-87.79520179932526
2204,2020,0.049179,6.141546672208075e-09,0.7131938578326303,0.5368660609528012,7.6972578023455736,1.7252752138220826,0.9462086843810757,1078.6792935756334
2204,2021,0.0660183,1.0289540666630403e-08,114431048.93301527,88747000.0,15.773062560677825,1.383201120812636,1.3981528989225247,-35.76180032283048
2204,2022,0.0599532,7.787289872920031e-09,-35605780.425998226,-25994000.0,-42.66057554287632,-0.3376347100016068,36.38501102130786,-129.29000416915503
2204,2023,0.1227875,1.1371791622007619e-08,-12941176.470588237,-8833000.0,8.717087791481605,-0.08180558721139637,35.056967572305,-66.01908132645995
2204,2024,0.08741040000000003,1.2447506679414591e-08,79616446.31701292,54800000.0,9.556724969319266,0.7803686586858307,2.4277456647398843,-720.4007698403714
2204,2025,,,273594142.55975884,190572000.0,6.129117186321222,2.3434534322679954,2.068178576522607,247.75912408759123
2207,2015,0.124787,3.0000360378406463e-09,1085144775.493076,0.15653855724031296,2.6583473027046627,0.6216828027159982,693212454888.7958,
2207,2016,200174676.8,4.394765580399466,1.477606978009785,0.1797660160527075,2.3793948028637915,0.6600973807418307,1.4829441033031394e-07,16.270544104567076
2207,2017,190343451.2,3.8751015012254575,1.5861088501615015,0.1770540468886122,,0.6570533426938865,0.0,7.343080648165401
2207,2018,131083008.0,2.671682008817449,1.46688426088155,0.17042576219741692,,0.7375063160044245,1.8262627776066376e-08,12.117109022067151
2207,2019,333715491.2,5.470453491673289,0.7608854240707298,0.16934018114667054,,0.6730492874159395,8.022334726078916e-10,13.467772468626427
2207,2020,0.1222,2.01383663978008e-09,2.46949652210092,0.26508374348873703,,1.192143499209256,1286577836879.4326,76.18770428318827
2207,2021,0.095628,1.680666125027303e-09,4015721484.19606,0.6040489784792327,,1.540684429785141,1.8483412322274881,21.18303278291942
2207,2022,0.090663,1.3787583647000872e-09,4570070093.457944,782396000.0,,1.1898294006462278,2.8158295281582952,-10.749778698473245
2207,2023,0.086875,1.2508609342847699e-09,4570334777.471445,580204000.0,,0.8354008834713792,2.530612244897959,-25.842667907300143
2207,2024,0.066926,9.40197148072397e-10,3934764321.972444,542604000.0,,0.7622668818286987,1.761252446183953,-6.480479279701623
2207,2025,,,8630280723.643167,0.532765162943059,,1.9575354020929918,3104249934249.85,154.96199806857302
2301,2015,80438279.935,1.3929824968803124,-0.122664595967672,-0.044459471753210675,0.9344871552716708,-0.16141728990429932,8.157812172421697e-08,
2301,2016,117543350.0,1.8580190490052546,-0.15491112402885543,-0.0549593587539488,-0.9557128474040147,-0.18359784243252497,8.605171349714029e-08,24.608683524476717
2301,2017,87922425.8,1.6233880821491469,-0.007697181554211199,-0.00523334918380603,1.4891811333535894,-0.010291760136922137,8.874610238238058e-08,-95.20099182946043
2301,2018,97090807.1,1.9237542442512343,0.05690038683767305,0.04104068847946812,2.1720429493933002,0.08015344888681555,8.709580577893288e-08,-825.7445281664872
2301,2019,113546876.1,2.5715538661822577,-0.030895054316060714,-0.011575205277622368,1.373584992148222,-0.05030238160975185,8.281836370593202e-08,-154.90569302647518
2301,2020,0.06521474999999999,1.5738761572522975e-09,0.11792749832676998,0.04578516527435462,1.6309753916164726,0.10311142620128794,0.02392344497607656,-292.3596416190176
2301,2021,0.0775005,1.73888867960034e-09,-15946312.030538114,-6475000.0,-1.0218294637775334,-0.01452804072284979,0.0,-115.15506143943827
2301,2022,0.0762622,1.7696445061711149e-09,64107804.31728191,25095000.0,3.527442992683731,0.058232294481885036,0.0,-487.56756756756755
2301,2023,0.136836,3.7073853279973676e-09,-42432202.359236285,-17446000.0,2.531521350425049,-0.047267564407204296,0.04613610149942331,-169.5198246662682
2301,2024,0.12100850000000003,3.1595390384020487e-09,-23106043.329532497,-10132000.0,1.2822101517161515,-0.02645471147654053,0.3382187147688839,-41.923650120371434
2301,2025,,,4394455.80549875,1934000.0,1.2615536552467708,0.004360135761190991,0.4808793221891458,-119.08803789972364
2303,2015,155649221.38,4.598288423109172,-0.0501762998386642,-0.03373034828174117,2.678500895525951,-0.3361804360268675,1.4189317006970552e-08,
2303,2016,143286017.245,3.740569242931233,-0.9204792392161059,-0.5739778444535757,-3.157847142188578,-5.33676253178391,1.9131455473568293e-08,1696.4734830177072
2303,2017,193783292.045,5.290191822432751,-0.2742588767765741,-0.3142655824164481,-0.41410103455917846,-1.6084443327469211,2.1077456690054714e-08,-71.17913884332853
2303,2018,145364528.79,4.0927923568639315,-0.6133054955731086,-0.7036844422758028,-5.625572803442479,-3.6118668247534487,1.2617088828716483e-10,117.73062404953292
2303,2019,177539454.98,4.242376375114584,-0.3262767185578712,-0.18333235843195198,2.2625766152251265,-1.6094890355716012,1.3055817774670968e-10,-47.494687543361024
2303,2020,0.13674104999999995,3.0188092626353373e-09,-0.295937672055563,-0.16532492940019036,12.404848575778276,-0.6755643219223411,0.8651073373918615,-54.56858820944361
2303,2021,0.18009599999999998,3.0473308883303886e-09,90362837.6179629,55537000.0,0.9438289146787284,0.09397189029473438,1.2231404958677685,-118.1489905426691
2303,2022,0.10957680000000002,1.6153260859710849e-09,85847576.5832714,51985000.0,1.311058636295055,0.07663367298479865,1.3694109882857615,-6.39573617588275
2303,2023,0.11232200000000003,2.0437685474788716e-09,-3401872.2835172187,-2035000.0,4.051355102501574,-0.0037028088834952216,0.9147890902930713,-103.91459074733096
2303,2024,0.0982538,1.627092720494829e-09,-58877982.603144206,-36890000.0,-2.3891090186137176,-0.06109020766530581,0.588412794206397,1712.7764127764128
2303,2025,,,-84190490.634716,-55511000.0,5.303082234305397,-0.08980975349357449,0.6860801951516998,50.477094063431814
2308,2015,405216754.8,7.286990531709821,0.26212230427859695,0.1440727660938722,2.2093486316642434,0.5862475969166083,3.437318945254943e-08,
2308,2016,410411841.4,7.198403344088064,0.09863715125160352,0.05221789576059695,2.0769828783970783,0.20979127197028224,3.943902038957577e-08,-63.30973429610861
2308,2017,355863432.1,5.799878545332257,0.35322074845069695,0.3551372537095569,1.0420286021252425,0.6709693616457988,0.0,244.18824355619466
2308,2018,337680629.0,5.2245144411727855,-0.3682149567056502,-0.3447154973797223,2.125455012926812,-0.6984974659883475,7.753059140281388e-10,-209.66243772574796
2308,2019,364954833.65,5.351772794701412,-0.6287373251492312,-0.2967474643129341,1.2894984049743332,-1.246664259781685,7.705651146893063e-10,88.3067606419974
2308,2020,0.17524399999999998,2.2309008616091396e-09,0.3837628315830425,0.17292781834199755,0.19183476332291233,0.3423611211892299,3.435554530781646,-131.63416421511255
2308,2021,0.183438,2.1897957390364844e-09,550604011.1940298,236099000.0,1.3608516048993848,0.2818437751124494,3.5149799481009674,-12.209641734991727
2308,2022,0.18482999999999997,1.7492854245228386e-09,3110440622.0546656,1320071000.0,0.7062871218587548,1.2493539791350368,3.6949870557778297,459.11757356024384
2308,2023,0.187866,1.878276268158415e-09,1086212322.9633217,448660000.0,2.599721876820565,0.44856835748456586,4.312063808574278,-66.0124341796767
2308,2024,0.189588,1.6601040101728786e-09,812221156.1525546,338615000.0,-0.7546061848760328,0.29650406112448535,4.692556634304206,-24.527481834796948
2308,2025,,,10563052718.093225,4498276000.0,-0.4763500018027623,2.78336101951736,3.984729181579575,1228.4337669624795
2313,2015,26160462.17,1.903989958086032,9.785509434703195,3.947345687791188,-2.0499190272704624,14.799228315440438,2.8710903531075386e-07,
2313,2016,18532810.33,1.303771932478091,9.906016860275054,3.9333412677651767,-0.598413030283162,14.032276582291484,3.126920176525546e-07,-1.9047539424388638
2313,2017,53036016.7,3.129779694524959,13.537952246871754,10.72040418296071,-2.1545052944990406,15.787495838892053,2.9774223619895595e-07,34.12279316473275
2313,2018,26577599.38,1.8196882985390923,9.032562775197626,6.817040120934735,-2.6882469149800166,13.458029528170675,2.522529517341262e-07,-26.526649290337822
2313,2019,0.0971054,5.601008102321901e-09,34.55292478686411,14.075889051618844,-2.3871772540886096,23.410087102656963,137.81212841854935,106.48094777075765
2313,2020,0.086519,4.772450441125804e-09,7131769633.5078535,3064878000.0,-0.8082645322850737,16.90608809983561,127.79043280182232,-24.485042638698662
2313,2021,0.06818600000000002,3.4550134557841542e-09,8508228674.319154,3780206000.0,0.18629994387237256,19.15446366649457,122.41992882562278,23.33952607575245
2313,2022,0.07384740000000001,3.5425685903323478e-09,9654065229.408512,4366051000.0,-2.0518790378188867,20.944589973904478,119.82853374367993,15.497700389872925
2313,2023,0.11939759999999999,5.932309497490493e-09,7064062860.136196,3371324000.0,-1.1777957837424027,16.75053550851746,100.16012810248198,-22.78321989367509
2313,2024,0.0856974,4.321052549576506e-09,6340244810.02742,3237329000.0,1.796402264179218,16.323329213334315,91.71779141104295,-3.9745512445555464
2313,2025,,,7482503569.728701,3930185000.0,1.131989356584998,18.700751948962008,189.07165815844206,21.402087955842617
2317,2015,1344892776.6,0.9406729575230748,-0.2318052633927659,-0.10118871569822468,1.1211920146401197,-0.16337112901198025,5.3650654199861044e-09,
2317,2016,1427888035.92,1.017565808660872,0.25196992783940153,0.10751800913009822,0.774982233105082,0.17957539561214933,5.6563818038533866e-09,-207.88328661721192
2317,2017,1717277965.53,0.9924235631580051,-0.10242997551722212,-0.08837885049839463,3.6536676058659676,-0.06075446164262954,5.084000463687252e-09,-141.71989688365124
2317,2018,1025861304.4,0.5668060818194252,0.20313985431416817,0.1364977477081856,0.5991869062005446,0.12750645347762227,4.999676250539938e-09,-319.51520420664934
2317,2019,0.0369462,2.122207688943151e-11,1.0669190294527473,0.3823839959672366,0.7488019891980396,0.3713459074628105,154.9276914836636,180.13941796660538
2317,2020,0.031253300000000005,1.5556552671472036e-11,16747019958.706123,6083355000.0,0.5139477180288888,0.30280332789421516,169.58368734069668,-5.901516207336222
2317,2021,0.03745249999999999,1.9817960598313044e-11,22000923120.487045,7769626000.0,0.5020773495586862,0.4111291420642911,169.16761041902606,27.71942456095362
2317,2022,0.032548,1.6580505534091655e-11,-705283184.5455875,-240960000.0,0.4186409539737821,-0.012274912785715636,189.12450772493185,-103.10130757902634
2317,2023,0.036984,1.996898417852535e-11,-1104004570.122822,-386512000.0,0.9701625143521606,-0.020869165078980612,156.41718454471766,60.40504648074369
2317,2024,0.061936,2.907105777972616e-11,16838173270.651445,6268010000.0,-0.05479675663873671,0.2942031788844959,154.56730769230768,-1721.6857432628224
2317,2025,,,39466329499.79216,14241425000.0,-0.12694803219663314,0.5464079898214776,287.9355024474518,127.20807720472686
2324,2015,81821616.78,0.34921976631035245,0.13804567818536104,0.04368613213531759,-0.009568142294468947,0.06114340836921369,6.415754271022449e-08,
2324,2016,80526092.92,0.3671308967351694,0.14899166723015836,0.046179996882772474,0.6096373705065635,0.06974184189001828,6.67251574322836e-08,6.780075109243455
2324,2017,93081639.13,0.36525451037820156,0.09146246263079492,0.05483042198606477,0.05508700713071924,0.03599271029503428,6.81574778323308e-08,-40.038307914572044
2324,2018,78887924.14,0.2814390130280224,0.1634975630325996,0.08372494606221427,-0.041479900710384106,0.059708452833452816,0.0,82.46478566133182
2324,2019,82413641.42,0.3080615173275078,0.10191487588688321,0.027573885033312102,-0.11866329786384047,0.040323586737717174,2.359099636601461e-10,-35.54468105446811
2324,2020,0.018219199999999998,5.4550613482118007e-11,0.5429930195994689,0.15037929631420238,0.24651133359117564,0.08614465018314271,0.7867132867132868,166.7086906141367
2324,2021,0.01925245,5.233986970493542e-11,1274533363.9073608,277912000.0,0.17905678364696667,0.07555338603366331,0.964785335262904,-3.4061839617395173
2324,2022,0.01747705,7.02719147819668e-11,1230106157.1125267,260721000.0,-0.1547662422117645,0.10483098631559197,0.8310249307479225,-6.185771035435672
2324,2023,0.02904495,1.2018375944318256e-10,1227867379.6791444,287014000.0,-0.2490131508113843,0.11876219973808047,0.5579912315663611,10.08472658512356
2324,2024,0.035947799999999995,1.5687084235188595e-10,1678290935.1486921,468411000.0,0.0008003302702066854,0.2044075802605146,2.277904328018223,63.20144661932867
2324,2025,,,1895687952.600395,575910000.0,-0.062873773794135,0.3017570174487507,3.5631035631035632,22.949717235504718
2327,2015,33752605.46,5.164699967101488,0.024904973610177013,0.013193013621024175,2.423396197544088,0.09598714662790253,1.8576497931136338e-07,
2327,2016,0.061776,8.59385161778116e-09,0.07697395623441312,0.019943994695317113,10.584601986952581,0.1348562509433608,106302069777.39726,54.53531005898293
2327,2017,0.25698999999999994,2.6627007114660865e-08,51383462.062698774,0.09108751218739457,1.4653401825771988,0.23435786370151146,146981544046.46658,133.32989478027648
2327,2018,0.141636,8.73294056598748e-09,349556100.82534015,0.25531168472906357,3.885102973180409,0.9662121101511154,253944191146.04883,592.8069322251205
2327,2019,145426899.8,14.519703836855875,-0.02586128733617659,-0.005457729182449189,-6.783301355623912,-0.059705480254209554,2.508285396431588e-09,-103.81606320115375
2327,2020,0.123488,5.5561517188287035e-09,0.03133626890970496,0.005186587094953165,-4.219621150613115,0.03260225718663577,482294835309.6179,-221.17056856187293
2327,2021,0.09486000000000001,3.6924805937490117e-09,14399773.499433747,0.002388165818523068,-1.2104220751328327,0.01979755038984553,743048892627.715,-29.80955009660502
2327,2022,0.071896,2.493343373847042e-09,4001582.6958586127,0.001249059895625336,1.7536531246659894,0.0052609350980944184,131.69487595641084,-70.17302398741644
2327,2023,0.084177,3.076483378887109e-09,-890811.3163432312,-0.00025487834637963325,4.240117523075818,-0.0013924708261829103,704942603159.6322,-125.11535926170072
2327,2024,0.07332,2.4435147179770098e-09,96994313.56620634,0.027956341457230638,2.9432121447347224,0.13927234051317408,127.2166361974406,-11068.503937007874
2327,2025,,,235149159.90398905,102866000.0,-0.07178003048858046,0.28599134775111623,228.675966155957,146.1497966020579
2330,2015,3695079221.25,18.15598128633603,0.0005168327875485508,0.00038093093799438705,1.3168130515937262,0.0031024197040935278,2.1478765196822895e-09,
2330,2016,4745259631.5,18.095981997706325,0.002181185426594618,0.0016182073959636184,0.8161371419931593,0.010417300182057354,1.9717670485451556e-09,332.641748495407
2330,2017,5989917895.5,21.579824068991478,0.0015134113925637518,0.002311299583662919,1.001512467379253,0.007155665121558906,0.0,-27.2906981000842
2330,2018,6093639417.5,21.029214062400133,0.001402350692651022,0.002025234781237587,1.3662002150787123,0.007304063879337652,5.963677630984405e-13,6.5602658342563736
2330,2019,7973592003.75,25.134490522883887,0.002587813985579151,0.0019598923480125953,1.4305550960761788,0.01345240033663784,1.7503282839992924e-09,101.63477439168437
2330,2020,0.46011,1.2726637055487848e-09,0.007108750481394992,0.005089268098858178,1.1028554437277915,0.015940727655230708,49.208955223880594,35.043115568469396
2330,2021,0.4176,9.530127601973017e-10,227897763.57827476,142664000.0,0.4672083439662948,0.032557617916855325,71.70103092783503,147.5473269594489
2330,2022,0.278163,4.4468238027482876e-10,841766663.8217975,493149000.0,1.5393466732217709,0.07883675080803397,69.0690181448194,245.6716480681882
2330,2023,0.291816,4.665108526983766e-10,-202337662.33766234,-122303000.0,2.889792505431596,-0.019551935746350283,60.9657622739018,-124.80041529030781
2330,2024,0.40157999999999994,4.624040891785262e-10,-2698255693.99254,-1700036000.0,2.6581603858405285,-0.19575267646563702,55.21922296770166,1290.0198686867861
2330,2025,,,-262971074.6922438,-174100000.0,2.6250874158420383,-0.016642920774818947,146.3700234192038,-89.7590403967916
